"Date","Price","Open","High","Low","Vol.","Change %"
"10/11/2013","494.53","496.71","498.58","494.53","53.53K","-0.06%"
"10/10/2013","494.81","500.34","501.64","494.81","66.51K","-1.17%"
"10/09/2013","500.67","501.28","502.52","498.98","64.40K","-0.31%"
"10/08/2013","502.22","500.53","502.64","497.58","72.19K","0.35%"
"10/07/2013","500.47","497.45","502.16","496.92","72.10K","0.60%"
"10/04/2013","497.50","492.17","497.73","490.43","59.72K","1.06%"
"10/03/2013","492.30","495.00","495.00","491.59","62.67K","-0.42%"
"10/02/2013","494.39","492.58","496.86","492.58","77.33K","0.44%"
"10/01/2013","492.24","491.92","496.59","491.34","102.08K","-0.08%"
"09/30/2013","492.63","487.12","492.65","486.70","68.46K","1.24%"
"09/27/2013","486.61","484.68","487.82","483.85","47.13K","0.31%"
"09/26/2013","485.11","486.28","487.88","482.61","49.67K","-0.23%"
"09/25/2013","486.22","482.41","488.98","482.41","80.66K","0.70%"
"09/24/2013","482.82","478.88","483.78","478.85","82.40K","0.78%"
"09/23/2013","479.09","476.79","479.09","475.06","46.17K","0.40%"
"09/20/2013","477.19","476.12","477.19","474.70","84.26K","0.23%"
"09/19/2013","476.09","477.99","478.99","475.69","35.57K","0.39%"
"09/18/2013","474.26","478.65","479.43","473.52","39.01K","-0.73%"
"09/17/2013","477.73","476.21","480.16","475.82","39.15K","0.45%"
"09/16/2013","475.57","478.32","478.70","473.97","38.47K","-0.18%"
"09/13/2013","476.42","475.11","478.00","474.54","29.07K","0.17%"
"09/12/2013","475.59","474.97","477.25","474.91","32.57K","-0.17%"
"09/11/2013","476.40","474.53","478.95","473.68","33.57K","0.39%"
"09/10/2013","474.53","470.16","475.62","470.16","28.76K","0.93%"
"09/09/2013","470.16","478.98","478.98","469.39","54.93K","-2.06%"
"09/06/2013","480.03","479.18","480.55","475.16","46.82K","0.52%"
"09/05/2013","477.57","473.62","477.77","470.72","47.48K","1.30%"
"09/04/2013","471.45","472.77","476.42","469.30","69.28K","-0.15%"
"09/03/2013","472.17","473.56","477.08","470.26","29.19K","-0.11%"
"08/30/2013","472.70","469.64","472.70","462.13","35.50K","0.89%"
"08/29/2013","468.55","473.33","477.09","468.55","39.84K","-1.00%"
"08/28/2013","473.30","482.48","482.48","470.29","69.27K","-2.53%"
"08/27/2013","485.57","488.23","489.89","485.57","27.83K","-1.01%"
"08/26/2013","490.54","485.26","490.54","478.59","43.03K","0.76%"
