,time,open,high,low,close,volume,ticker
139,2023-07-27,20550,20680,20500,20530,105800,E1VFVN30
140,2023-07-28,20650,20800,20550,20750,712800,E1VFVN30
141,2023-07-31,20930,21200,20930,21200,540800,E1VFVN30
142,2023-08-01,21560,21590,21000,21020,2810100,E1VFVN30
143,2023-08-02,21020,21020,20830,20900,1644200,E1VFVN30
144,2023-08-03,20900,20980,20690,20700,504600,E1VFVN30
145,2023-08-04,20700,21200,20700,21140,552700,E1VFVN30
146,2023-08-07,21200,21390,21000,21390,481900,E1VFVN30
147,2023-08-08,21400,21500,21270,21380,1808100,E1VFVN30
148,2023-08-09,21390,21390,21110,21270,173900,E1VFVN30
149,2023-08-10,21300,21360,21060,21100,3677700,E1VFVN30
150,2023-08-11,21260,21360,20960,21210,6285700,E1VFVN30
151,2023-08-14,21220,21400,21210,21210,3283900,E1VFVN30
152,2023-08-15,21020,21370,21020,21290,3309300,E1VFVN30
153,2023-08-16,21290,21590,21290,21420,637200,E1VFVN30
154,2023-08-17,21420,21630,21420,21460,2472200,E1VFVN30
155,2023-08-18,21460,21470,19960,20400,1893900,E1VFVN30
156,2023-08-21,20400,21000,20300,20450,1520500,E1VFVN30
157,2023-08-22,20450,20800,19980,20550,524700,E1VFVN30
158,2023-08-23,20830,20830,20330,20440,422700,E1VFVN30
159,2023-08-24,20440,20700,20000,20640,349100,E1VFVN30
160,2023-08-25,20640,20700,20540,20560,298500,E1VFVN30
161,2023-08-28,20720,20830,20600,20800,791500,E1VFVN30
162,2023-08-29,20800,20930,20750,20900,573500,E1VFVN30
163,2023-08-30,20950,21100,20880,21080,597600,E1VFVN30
164,2023-08-31,21090,21300,21090,21200,186100,E1VFVN30
165,2023-09-05,21200,21490,21200,21380,1264400,E1VFVN30
166,2023-09-06,21380,21640,21290,21640,1143200,E1VFVN30
167,2023-09-07,21640,21820,21550,21570,537100,E1VFVN30
168,2023-09-08,21650,21650,21500,21540,610800,E1VFVN30
169,2023-09-11,21570,21650,21100,21100,194400,E1VFVN30
170,2023-09-12,21320,21790,21140,21790,647100,E1VFVN30
171,2023-09-13,21900,21900,21330,21480,275500,E1VFVN30
172,2023-09-14,21480,21590,21200,21230,273700,E1VFVN30
173,2023-09-15,21690,21690,21240,21340,78100,E1VFVN30
174,2023-09-18,21350,21350,20910,21070,455200,E1VFVN30
175,2023-09-19,21020,21200,20870,21200,459400,E1VFVN30
176,2023-09-20,21230,21250,21040,21250,82800,E1VFVN30
177,2023-09-21,21440,21440,20980,21040,296800,E1VFVN30
178,2023-09-22,21090,21090,20320,20700,1421700,E1VFVN30
179,2023-09-25,20710,21400,20100,20560,775600,E1VFVN30
180,2023-09-26,20780,20780,19850,19990,993600,E1VFVN30
181,2023-09-27,19990,20000,19670,20000,1562300,E1VFVN30
182,2023-09-28,20000,20050,19720,20000,328100,E1VFVN30
183,2023-09-29,20020,20240,20000,20140,85700,E1VFVN30
184,2023-10-02,20160,20180,19980,20050,665900,E1VFVN30
185,2023-10-03,20000,20000,19430,19550,651000,E1VFVN30
186,2023-10-04,19550,19820,19300,19680,195900,E1VFVN30
187,2023-10-05,19680,19700,19400,19490,818200,E1VFVN30
188,2023-10-06,19500,19660,19300,19650,240400,E1VFVN30
189,2023-10-09,19690,19750,19580,19750,175000,E1VFVN30
190,2023-10-10,19780,19990,19780,19930,89800,E1VFVN30
191,2023-10-11,20000,20000,19800,19950,522800,E1VFVN30
192,2023-10-12,19960,20110,19950,20000,605900,E1VFVN30
193,2023-10-13,19980,20060,19780,20060,1605900,E1VFVN30
194,2023-10-16,20060,20060,19750,19750,534900,E1VFVN30
195,2023-10-17,20000,20080,19790,19800,497500,E1VFVN30
196,2023-10-18,19800,19800,19100,19490,533100,E1VFVN30
197,2023-10-19,19490,19680,19100,19680,917700,E1VFVN30
198,2023-10-20,19560,19650,18900,19410,242200,E1VFVN30
199,2023-10-23,19470,19470,18920,19170,463000,E1VFVN30
200,2023-10-24,19210,19280,18900,19020,2156500,E1VFVN30
201,2023-10-25,19130,19320,19100,19100,122900,E1VFVN30
202,2023-10-26,19100,19100,18180,18410,668600,E1VFVN30
203,2023-10-27,18450,18500,18090,18320,690800,E1VFVN30
204,2023-10-30,18320,18440,18140,18320,331900,E1VFVN30
205,2023-10-31,18320,18320,17800,18300,328500,E1VFVN30
206,2023-11-01,18280,18300,17820,18300,299200,E1VFVN30
207,2023-11-02,18400,18660,18180,18660,130800,E1VFVN30
208,2023-11-03,18890,18890,18650,18830,215400,E1VFVN30
209,2023-11-06,18830,19050,18830,19050,438900,E1VFVN30
210,2023-11-07,19000,19000,18800,18880,99500,E1VFVN30
211,2023-11-08,18740,19400,18720,19400,272200,E1VFVN30
212,2023-11-09,19410,19610,19400,19410,345000,E1VFVN30
213,2023-11-10,19280,19400,19050,19050,2083600,E1VFVN30
214,2023-11-13,19060,19240,18960,19050,644400,E1VFVN30
215,2023-11-14,19300,19320,19150,19300,238700,E1VFVN30
216,2023-11-15,19520,19770,19520,19560,488600,E1VFVN30
217,2023-11-16,19560,19560,19380,19480,63500,E1VFVN30
218,2023-11-17,19550,19600,18950,19120,413300,E1VFVN30
219,2023-11-20,19000,19300,18750,19080,1134900,E1VFVN30
220,2023-11-21,19180,19260,19000,19100,224400,E1VFVN30
221,2023-11-22,19200,19200,18930,19120,338300,E1VFVN30
222,2023-11-23,19300,19300,18800,18800,87000,E1VFVN30
223,2023-11-24,18800,18800,18450,18680,538600,E1VFVN30
224,2023-11-27,18700,18740,18600,18700,472000,E1VFVN30
225,2023-11-28,18550,18750,18450,18750,320300,E1VFVN30
226,2023-11-29,18770,18980,18770,18890,117700,E1VFVN30
227,2023-11-30,18900,18950,18720,18850,432300,E1VFVN30
228,2023-12-01,18860,18890,18600,18780,500300,E1VFVN30
229,2023-12-04,18830,19200,18830,19200,120500,E1VFVN30
230,2023-12-05,19150,19150,18950,18960,143400,E1VFVN30
231,2023-12-06,18960,19090,18960,19070,347800,E1VFVN30
232,2023-12-07,19080,19230,18920,19210,739800,E1VFVN30
233,2023-12-08,19190,19270,19140,19230,301500,E1VFVN30
234,2023-12-11,19250,19320,19190,19290,102700,E1VFVN30
235,2023-12-12,19240,19340,19200,19300,297100,E1VFVN30
236,2023-12-13,19300,19360,19100,19100,240300,E1VFVN30
237,2023-12-14,19260,19260,19050,19080,77300,E1VFVN30
238,2023-12-15,19030,19090,18960,19000,186900,E1VFVN30
239,2023-12-18,19040,19040,18730,18770,611300,E1VFVN30
240,2023-12-19,18770,18840,18570,18840,366300,E1VFVN30
241,2023-12-20,18990,18990,18790,18920,204900,E1VFVN30
242,2023-12-21,18930,18950,18800,18950,1123800,E1VFVN30
243,2023-12-22,19000,19000,18850,18950,239100,E1VFVN30
244,2023-12-25,18950,19200,18950,19200,642600,E1VFVN30
245,2023-12-26,19200,19260,19160,19240,146200,E1VFVN30
246,2023-12-27,19250,19350,19240,19270,217900,E1VFVN30
247,2023-12-28,19160,19530,19160,19430,370400,E1VFVN30
248,2023-12-29,19440,19630,19430,19430,2266600,E1VFVN30
249,2024-01-02,19510,19680,19500,19530,568300,E1VFVN30
250,2024-01-03,19380,19690,19380,19690,455000,E1VFVN30
251,2024-01-04,19690,20130,19690,19950,723900,E1VFVN30
252,2024-01-05,20000,20030,19900,20030,324000,E1VFVN30
253,2024-01-08,20050,20190,19900,20080,840300,E1VFVN30
254,2024-01-09,19860,20100,19860,20040,54300,E1VFVN30
255,2024-01-10,20040,20160,19990,20040,191900,E1VFVN30
256,2024-01-11,20140,21000,20020,20050,720400,E1VFVN30
257,2024-01-12,19990,20140,19850,20100,188300,E1VFVN30
258,2024-01-15,20110,20300,20050,20070,153400,E1VFVN30
259,2024-01-16,20050,20170,19950,20170,462600,E1VFVN30
260,2024-01-17,20070,20320,20070,20120,91100,E1VFVN30
261,2024-01-18,20120,20240,20120,20230,144100,E1VFVN30
262,2024-01-19,20380,20450,20330,20370,143200,E1VFVN30
263,2024-01-22,20410,20600,20400,20520,699100,E1VFVN30
264,2024-01-23,20520,20560,20400,20440,89400,E1VFVN30
265,2024-01-24,20440,20490,20350,20360,136600,E1VFVN30
266,2024-01-25,20360,20390,20290,20300,304700,E1VFVN30
267,2024-01-26,20300,20460,20300,20400,47500,E1VFVN30
268,2024-01-29,20400,20470,20180,20360,130600,E1VFVN30
269,2024-01-30,20350,20410,20340,20390,224100,E1VFVN30
270,2024-01-31,20390,20420,20110,20190,308600,E1VFVN30
271,2024-02-01,20110,20290,20100,20290,1344500,E1VFVN30
272,2024-02-02,20310,20340,20200,20230,1957500,E1VFVN30
273,2024-02-05,20230,20740,20230,20670,2098000,E1VFVN30
274,2024-02-06,20670,20780,20670,20670,106200,E1VFVN30
275,2024-02-07,20700,20950,20690,20950,203200,E1VFVN30
276,2024-02-15,20950,21130,20950,20970,697100,E1VFVN30
277,2024-02-16,20980,21130,20980,21100,743100,E1VFVN30
278,2024-02-19,21100,21370,21100,21370,856400,E1VFVN30
279,2024-02-20,21390,21440,21280,21440,343700,E1VFVN30
280,2024-02-21,21430,21500,21300,21470,482300,E1VFVN30
281,2024-02-22,21480,21480,21330,21420,234700,E1VFVN30
282,2024-02-23,21430,21640,21110,21170,982400,E1VFVN30
283,2024-02-26,21150,21290,21070,21290,244800,E1VFVN30
284,2024-02-27,21300,21510,21300,21510,808100,E1VFVN30
285,2024-02-28,21510,21760,21510,21760,1017800,E1VFVN30
286,2024-02-29,21790,22000,21700,21850,1324600,E1VFVN30
287,2024-03-01,21900,21900,21740,21870,198800,E1VFVN30
288,2024-03-04,21870,21980,21810,21940,313700,E1VFVN30
289,2024-03-05,21940,22020,21830,22010,284900,E1VFVN30
