"Date","Price","Open","High","Low","Vol.","Change %"
"06/07/2012","509.41","509.41","509.41","509.41","","1.05%"
"06/06/2012","504.11","504.11","504.11","504.11","","1.22%"
"06/05/2012","498.02","498.02","498.02","498.02","","1.04%"
"06/04/2012","492.89","492.89","492.89","492.89","","-2.52%"
"06/01/2012","505.65","505.65","505.65","505.65","","-0.28%"
"05/31/2012","507.07","507.07","507.07","507.07","","-1.23%"
"05/30/2012","513.38","513.38","513.38","513.38","","0.50%"
"05/29/2012","510.81","510.81","510.81","510.81","","-0.51%"
"05/28/2012","513.44","513.44","513.44","513.44","","-0.16%"
"05/25/2012","514.27","514.27","514.27","514.27","","2.53%"
"05/24/2012","501.58","501.58","501.58","501.58","","-1.35%"
"05/23/2012","508.45","508.45","508.45","508.45","","-1.63%"
"05/22/2012","516.86","516.86","516.86","516.86","","-0.39%"
"05/21/2012","518.86","518.86","518.86","518.86","","2.82%"
"05/18/2012","504.61","504.61","504.61","504.61","","-1.72%"
"05/17/2012","513.46","513.46","513.46","513.46","","-1.20%"
"05/16/2012","519.70","519.70","519.70","519.70","","-0.61%"
"05/15/2012","522.90","522.90","522.90","522.90","","-2.51%"
"05/14/2012","536.35","536.35","536.35","536.35","","-2.12%"
"05/11/2012","547.94","547.94","547.94","547.94","","-1.23%"
"05/10/2012","554.74","554.74","554.74","554.74","","-0.47%"
"05/09/2012","557.35","557.35","557.35","557.35","","0.06%"
"05/08/2012","557.02","557.02","557.02","557.02","","0.85%"
"05/07/2012","552.30","552.30","552.30","552.30","","1.81%"
"05/04/2012","542.50","542.50","542.50","542.50","","1.19%"
"05/03/2012","536.10","536.10","536.10","536.10","","-0.67%"
"05/02/2012","539.72","539.72","539.72","539.72","","-0.27%"
"04/27/2012","541.20","541.20","541.20","541.20","","0.58%"
"04/26/2012","538.10","538.10","538.10","538.10","","-0.86%"
"04/25/2012","542.78","542.78","542.78","542.78","","1.48%"
"04/24/2012","534.89","534.89","534.89","534.89","","0.24%"
"04/23/2012","533.60","533.60","533.60","533.60","","-0.03%"
"04/20/2012","533.74","533.74","533.74","533.74","","0.01%"
"04/19/2012","533.68","533.68","533.68","533.68","","-1.46%"
"04/18/2012","541.60","541.60","541.60","541.60","","-0.46%"
"04/17/2012","544.13","544.13","544.13","544.13","","0.92%"
"04/16/2012","539.17","539.17","539.17","539.17","","1.29%"
"04/13/2012","532.30","532.30","532.30","532.30","","-0.93%"
"04/12/2012","537.28","537.28","537.28","537.28","","1.83%"
"04/11/2012","527.63","527.63","527.63","527.63","","1.98%"
"04/10/2012","517.40","517.40","517.40","517.40","","0.34%"
"04/09/2012","515.64","515.64","515.64","515.64","","0.81%"
"04/06/2012","511.51","511.51","511.51","511.51","","0.82%"
"04/05/2012","507.35","507.35","507.35","507.35","","1.41%"
"04/04/2012","500.28","500.28","500.28","500.28","","-1.09%"
"04/03/2012","505.77","505.77","505.77","505.77","","1.14%"
"03/30/2012","500.07","500.07","500.07","500.07","","0.32%"
"03/29/2012","498.48","498.48","498.48","498.48","","-1.20%"
"03/28/2012","504.54","504.54","504.54","504.54","","0.42%"
"03/27/2012","502.41","502.41","502.41","502.41","","-2.87%"
"03/26/2012","517.27","517.27","517.27","517.27","","0.86%"
"03/23/2012","512.84","512.84","512.84","512.84","","1.44%"
"03/22/2012","505.54","505.54","505.54","505.54","","-0.25%"
"03/21/2012","506.80","506.80","506.80","506.80","","1.10%"
"03/20/2012","501.29","501.29","501.29","501.29","","0.82%"
"03/19/2012","497.22","497.22","497.22","497.22","","0.07%"
