time,close,EMA,RSI,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2000-11-10,154.08000183,NaN,97.07933709571174,NaN,NaN,NaN,NaN,NaN,NaN
2000-11-13,156.83999634,NaN,97.38444705150471,NaN,NaN,NaN,NaN,NaN,NaN
2000-11-15,159.6000061,NaN,97.64894637322531,NaN,NaN,NaN,NaN,NaN,NaN
2000-11-17,162.36000061,NaN,97.8798400102417,NaN,NaN,NaN,NaN,NaN,NaN
2000-11-20,165.69999695,NaN,98.12040683823389,NaN,NaN,NaN,NaN,98.12040683823389,NaN
2000-11-22,165.52000427,126.30180099420001,97.47850370239577,NaN,NaN,NaN,NaN,NaN,NaN
2000-11-24,166.16999817,127.86525970697647,97.54106367650829,NaN,NaN,NaN,NaN,NaN,NaN
2000-11-27,165.6000061,129.34505368317346,95.30794628954277,NaN,NaN,95.30794628954277,NaN,NaN,NaN
2000-11-29,168.72999573,130.88956121442155,95.867447708008,NaN,NaN,NaN,NaN,NaN,NaN
2000-12-01,171.86999512,132.496637053856,96.33907641261456,NaN,NaN,NaN,NaN,NaN,NaN
2000-12-04,175,134.16343560076362,96.73863577315625,NaN,NaN,NaN,NaN,NaN,NaN
2000-12-06,178.13000488,135.88761478818466,97.0816504038203,NaN,NaN,NaN,NaN,NaN,NaN
2000-12-08,181.25999451,137.6669237968833,97.37856712142141,NaN,NaN,NaN,NaN,NaN,NaN
2000-12-11,189.94000244,139.71684844955456,97.9894674407901,NaN,NaN,NaN,NaN,97.9894674407901,NaN
2000-12-13,184.47999573,141.4722659899642,84.6293479443704,NaN,NaN,84.6293479443704,NaN,NaN,NaN
2000-12-15,187.61999512,143.28198085780875,85.82619452663722,NaN,NaN,NaN,NaN,NaN,NaN
2000-12-18,191.11000061,145.15758947554173,87.03460167564828,NaN,NaN,NaN,NaN,NaN,NaN
2000-12-20,194.8500061,147.10631169610872,88.19601372320624,NaN,NaN,NaN,NaN,NaN,NaN
2000-12-22,198.58000183,149.12488777979073,89.23200497370897,NaN,NaN,NaN,NaN,NaN,NaN
2000-12-25,202.32000732,151.21097089901463,90.16415860770421,NaN,NaN,NaN,NaN,NaN,NaN
2000-12-27,203.08999634,153.2454424849356,90.34938573188133,NaN,NaN,NaN,NaN,NaN,NaN
2000-12-29,206.83000183,155.34679775336951,91.2147874103415,NaN,NaN,NaN,NaN,NaN,NaN
2001-01-03,210.55999756,157.51202127519815,91.98658138652206,NaN,NaN,NaN,NaN,NaN,NaN
2001-01-05,214.32000732,159.73978543381784,92.68428534655264,NaN,NaN,NaN,NaN,NaN,NaN
2001-01-08,218.11999512,162.02920542151125,93.31752568065048,NaN,NaN,NaN,NaN,NaN,NaN
2001-01-10,222.1499939,164.38688340105983,93.91871916755358,NaN,NaN,NaN,NaN,NaN,NaN
2001-01-12,225.66999817,166.79014280376336,94.39319629241146,NaN,NaN,NaN,NaN,NaN,NaN
2001-01-15,228.3500061,169.2042550898903,94.73031470405714,NaN,NaN,NaN,NaN,NaN,NaN
2001-01-17,232.67999268,171.69349970126714,95.2294005241405,NaN,NaN,NaN,NaN,NaN,NaN
2001-01-19,236.97000122,174.25336250592332,95.66723684905125,NaN,NaN,NaN,NaN,NaN,NaN
2001-01-29,241.36000061,176.88499537274987,96.06520800738016,NaN,NaN,NaN,NaN,NaN,NaN
2001-01-31,245.80000305,179.58754469342634,96.42305872492868,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-02,250.22999573,182.35783689093904,96.74148194399994,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-05,254.96000671,185.20498080541202,97.04405679454213,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-07,259.92999268,188.13537342794487,97.3251145544541,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-09,260.1499939,190.95947619155487,97.33718421975169,NaN,NaN,NaN,NaN,97.33718421975169,NaN
2001-02-12,256.17999268,193.51714350482723,89.48998449219101,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-14,252.21000671,195.818824414834,82.34114048158888,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-16,248.97999573,197.90357623111504,76.95476511913417,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-19,245.99000549,199.7893185549929,72.2435873121762,NaN,NaN,72.2435873121762,NaN,NaN,NaN
2001-02-21,246.75,201.63091390577748,72.70105995799754,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-23,251.22000122,203.5755839965313,75.28156458923311,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-26,255.61000061,205.61614935392222,77.52822643476858,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-28,252.3999939,207.45080992435663,72.34999562065079,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-02,253.63999939,209.2621506877152,73.09750469835244,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-05,250.72999573,210.88834068937342,68.4225729119146,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-07,248.05000305,212.345660781947,64.34137354765686,NaN,NaN,64.34137354765686,NaN,NaN,NaN
2001-03-09,252.61000061,213.92465450069417,67.8547224087355,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-12,255.99000549,215.57427610811794,70.19857901212082,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-14,257.70001221,217.22626575917215,71.33724654802782,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-16,258.51998901,218.84562745528305,71.89184760999365,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-19,260.29000854,220.47089730174253,73.10174375289796,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-21,261.10998535,222.06458702912516,73.66722807105032,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-23,259.6000061,223.53656424759083,70.71883338791498,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-26,260.10998535,224.97081605552845,71.13896885378149,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-28,264.70001221,226.52882374786066,74.6627423201873,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-30,269.29998779,228.20612429853279,77.61274233338942,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-02,274.42999268,230.01882501937465,80.35917564402318,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-04,279.55999756,231.96161609939918,82.65121424016607,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-06,284.69000244,234.02939595589334,84.58809633244528,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-09,289.82000732,236.21726306821125,86.24221717114594,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-11,295.08999634,238.52599770632062,87.70240206896995,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-13,300.35998535,240.95085996685708,88.96383006213766,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-16,306.16000366,243.5080812881568,90.1601196695511,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-18,311.95999146,246.19246992234673,91.18870450130503,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-20,317.76000977,248.99904011245079,92.08025964601154,NaN,NaN,NaN,NaN,92.08025964601154,NaN
2001-04-23,313.73999023,251.5379009013743,85.61422735967444,NaN,NaN,85.61422735967444,NaN,NaN,NaN
2001-04-25,315.26998901,254.03719847426157,86.01669301864679,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-27,321.07000732,256.66593607605523,87.45006845446616,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-02,327.13000488,259.4292328918962,88.7478814880198,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-04,332,262.27514532750814,89.67219551204552,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-07,338.3500061,265.2584732009392,90.7402971798687,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-09,344.47000122,268.36480763305923,91.63789505488604,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-11,351.05999756,271.6077562576451,92.48289059901076,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-14,357.6499939,274.9819616553845,93.22064508558564,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-16,364.26998901,278.483452924193,93.87134851054103,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-18,370.8999939,282.1076310016756,94.44628416231924,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-21,377.42999268,285.84576283219815,94.9488874182851,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-23,384.16000366,289.70122325681785,95.40993701251897,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-25,390.88000488,293.66901861458973,95.82019313687735,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-28,397.5,297.74082180617444,96.1822044143445,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-30,404.26000977,301.9180448635794,96.51420724454384,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-01,411.02999878,306.1969450171645,96.81310470989823,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-04,417.79000854,310.5731435866875,97.08215129337734,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-06,424.55999756,315.04321629152327,97.32565339020391,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-08,426.57998657,319.4172072828361,97.39549447001191,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-11,428.01998901,323.6761398995876,97.44668580047758,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-13,456.17999268,328.8723694203881,98.19417017327827,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-15,486.33999634,335.04757047605915,98.65000961394536,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-18,518.61999512,342.246489089547,98.95426784849786,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-20,553.55999756,350.53329334329027,99.17183869627284,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-22,563,358.8653210553181,99.21911065514348,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-25,571.03997803,367.18589583863894,99.2579599763084,NaN,NaN,NaN,NaN,99.2579599763084,NaN
2001-06-27,531.92999268,373.6464486559472,78.73727727933857,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-29,500.27999878,378.61247022943945,66.71655101018908,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-02,491.17001343,383.0264915314222,63.701937191107916,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-04,512.79998779,388.1156482474449,67.46135482579199,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-06,502.92999268,392.6181715585255,64.19413687415464,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-09,470.82998657,395.6853015589755,54.88426395195075,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-11,436.13000488,397.2713683558784,46.95646547230222,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-13,416.45999146,398.02386337956943,43.15141925648409,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-16,411.42999268,398.54959394037064,42.20948095742612,NaN,NaN,42.20948095742612,NaN,NaN,NaN
2001-07-18,438.11999512,400.10137437878745,48.61860503363739,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-20,466.67001343,402.7119092435409,54.439301099991596,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-23,438.32998657,404.1086965896765,48.558785604468696,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-25,450.86999512,405.9424730026304,51.07703029899319,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-27,445.36999512,407.48865034056644,49.92268902238887,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-30,422.45999146,408.0757617570148,45.32736430214803,NaN,NaN,NaN,NaN,NaN,NaN
2001-08-01,395.63000488,407.58769285987694,40.61260950558227,NaN,NaN,NaN,NaN,NaN,NaN
2001-08-03,371.76000977,406.1826856798818,36.932013209126545,NaN,NaN,NaN,NaN,NaN,NaN
2001-08-06,350.69000244,404.0065020234158,34.002688056582116,NaN,NaN,NaN,NaN,NaN,NaN
2001-08-08,373.63000488,402.8152668413211,39.61813795135461,NaN,NaN,NaN,NaN,NaN,NaN
2001-08-10,394.17999268,402.47662863891634,44.19856985549346,NaN,NaN,NaN,NaN,NaN,NaN
2001-08-13,368.33999634,401.1379371762137,40.08131755027319,NaN,NaN,NaN,NaN,NaN,NaN
2001-08-15,344.30999756,398.9093905245975,36.66112154388775,NaN,NaN,NaN,NaN,NaN,NaN
2001-08-17,321.82998657,395.8866688008878,33.75893577887726,NaN,NaN,NaN,NaN,NaN,NaN
2001-08-20,302.25,392.214642573402,31.425468199257068,NaN,NaN,NaN,NaN,NaN,NaN
2001-08-22,320.98001099,389.421127609347,35.983871591462986,NaN,NaN,NaN,NaN,NaN,NaN
2001-08-24,300.02999878,385.91559314545106,33.31617763702674,NaN,NaN,NaN,NaN,NaN,NaN
2001-08-27,279.6499939,381.7483147436687,30.915114079099766,NaN,NaN,NaN,NaN,NaN,NaN
2001-08-29,261.3500061,377.026812443917,28.900963182820192,NaN,NaN,28.900963182820192,NaN,NaN,NaN
2001-08-31,277.3999939,373.1198783833712,33.0224954375517,NaN,NaN,NaN,NaN,NaN,NaN
2001-09-05,296.42999268,370.1124318851998,37.63844108054065,NaN,NaN,NaN,NaN,NaN,NaN
2001-09-07,307.76000977,367.6672388610743,40.27748314656427,NaN,NaN,NaN,NaN,40.27748314656427,NaN
2001-09-10,286.54998779,364.4861701916204,37.11133545575859,NaN,NaN,NaN,NaN,NaN,NaN
2001-09-12,284.67999268,361.35651617155685,36.83640043321375,NaN,NaN,NaN,NaN,NaN,NaN
2001-09-14,274.64001465,357.9558690530644,35.323320138127116,NaN,NaN,NaN,NaN,NaN,NaN
2001-09-17,266.08999634,354.35328580941484,34.040972675580846,NaN,NaN,NaN,NaN,NaN,NaN
2001-09-19,273.36999512,351.1774704882613,36.16590853757698,NaN,NaN,NaN,NaN,NaN,NaN
2001-09-21,272.02999878,348.0736480683295,35.93641874805424,NaN,NaN,NaN,NaN,NaN,NaN
2001-09-24,259.75,344.60997559506166,33.81855310248126,NaN,NaN,NaN,NaN,NaN,NaN
2001-09-26,249.72000122,340.88880012937295,32.15185520464121,NaN,NaN,NaN,NaN,NaN,NaN
2001-09-28,244.46000671,337.10727881880933,31.281184077337215,NaN,NaN,NaN,NaN,NaN,NaN
2001-10-01,229.05999756,332.8701305341501,28.820426242856286,NaN,NaN,NaN,NaN,NaN,NaN
2001-10-03,214.28999329,328.2199290735952,26.654698811307327,NaN,NaN,NaN,NaN,NaN,NaN
2001-10-05,203.11999512,323.31404931070915,25.117476874478896,NaN,NaN,25.117476874478896,NaN,NaN,NaN
2001-10-08,217.1000061,319.14879271421074,30.51844272647942,NaN,NaN,NaN,NaN,NaN,NaN
2001-10-10,221.17999268,315.3068789873789,32.058587128225156,NaN,NaN,NaN,NaN,NaN,NaN
2001-10-12,225.27000427,311.7760211553248,33.64642698535371,NaN,NaN,NaN,NaN,NaN,NaN
2001-10-15,229.3500061,308.5436284080572,35.27155582040719,NaN,NaN,NaN,NaN,NaN,NaN
2001-10-17,233.47999573,305.5999565383295,36.95480632107689,NaN,NaN,NaN,NaN,NaN,NaN
2001-10-19,237.61999512,302.93407569839496,38.67634820105047,NaN,NaN,NaN,NaN,NaN,NaN
2001-10-22,242.00999451,300.5448960439481,40.53076282254155,NaN,NaN,NaN,NaN,NaN,NaN
2001-10-24,246.41000366,298.4219590877148,42.4104950287279,NaN,NaN,NaN,NaN,NaN,NaN
2001-10-26,250.8500061,296.55639230388283,44.32296245366282,NaN,NaN,NaN,NaN,NaN,NaN
2001-10-29,255.55000305,294.94829860765213,46.35386097125983,NaN,NaN,NaN,NaN,NaN,NaN
2001-10-31,260.29000854,293.5891499775481,48.39815466041542,NaN,NaN,NaN,NaN,NaN,NaN
2001-11-02,265.02999878,292.4691832639188,50.43232200488772,NaN,NaN,NaN,NaN,NaN,NaN
2001-11-05,269.76998901,291.579018783373,52.45091290461035,NaN,NaN,NaN,NaN,NaN,NaN
2001-11-07,274.89001465,290.92454803304463,54.601564192707514,NaN,NaN,NaN,NaN,NaN,NaN
2001-11-09,280.02999878,290.49731080743504,56.71802026158753,NaN,NaN,NaN,NaN,NaN,NaN
2001-11-12,285.05999756,290.2840828369474,58.74493922080456,NaN,NaN,NaN,NaN,NaN,NaN
2001-11-14,290.51000977,290.29294271667493,60.88248210466673,NaN,NaN,NaN,NaN,NaN,NaN
2001-11-16,295.97000122,290.5155724619034,62.95341016600779,NaN,NaN,NaN,NaN,NaN,NaN
2001-11-19,301.08999634,290.9302557512405,64.8335268602147,NaN,NaN,NaN,NaN,64.8335268602147,NaN
2001-11-21,296.10998535,291.13338240217223,61.56096814436388,NaN,NaN,NaN,NaN,NaN,NaN
2001-11-23,292.17001343,291.17403459934195,59.022605398355246,NaN,NaN,NaN,NaN,NaN,NaN
2001-11-26,296.8999939,291.3985820228972,61.09650517801975,NaN,NaN,NaN,NaN,NaN,NaN
2001-11-28,293.02999878,291.4625591506267,58.48826307538628,NaN,NaN,NaN,NaN,NaN,NaN
2001-11-30,288.51998901,291.34716424315116,55.513958250403476,NaN,NaN,NaN,NaN,NaN,NaN
2001-12-03,283.01998901,291.020608351655,52.038504986547096,NaN,NaN,NaN,NaN,NaN,NaN
2001-12-05,279.1499939,290.55509405943326,49.681625040365375,NaN,NaN,NaN,NaN,NaN,NaN
2001-12-07,275.48999023,289.96430567396527,47.490943562732454,NaN,NaN,NaN,NaN,NaN,NaN
2001-12-10,271.61999512,289.2449209463588,45.220392118796624,NaN,NaN,NaN,NaN,NaN,NaN
2001-12-12,267.82998657,288.40511959826625,43.04966714608772,NaN,NaN,NaN,NaN,NaN,NaN
2001-12-14,263.04000854,287.4104093606872,40.40949687228659,NaN,NaN,NaN,NaN,NaN,NaN
2001-12-17,259.07998657,286.2994123885034,38.31728516724271,NaN,NaN,NaN,NaN,NaN,NaN
2001-12-19,247.25999451,284.7684548246405,32.850106801109945,NaN,NaN,NaN,NaN,NaN,NaN
2001-12-21,250.94999695,283.44224079034086,35.92379254286216,NaN,NaN,NaN,NaN,NaN,NaN
2001-12-24,248.05000305,282.0543098985628,34.583979456940426,NaN,NaN,NaN,NaN,NaN,NaN
2001-12-26,242.75,280.5129644123446,32.21894704452795,NaN,NaN,NaN,NaN,NaN,NaN
2001-12-28,239.27000427,278.89559342637034,30.73283344082283,NaN,NaN,NaN,NaN,NaN,NaN
2001-12-31,235.3999939,277.1898836410225,29.124004545233646,NaN,NaN,NaN,NaN,NaN,NaN
2002-01-02,231.69999695,275.40596651588436,27.634529436070665,NaN,NaN,NaN,NaN,NaN,NaN
2002-01-04,227.78999329,273.53867344820264,26.114591423334062,NaN,NaN,NaN,NaN,NaN,NaN
2002-01-07,225.94999695,271.67245084043,25.40641467465194,NaN,NaN,NaN,NaN,NaN,NaN
2002-01-09,222.8999939,269.75980547021703,24.23330382007832,NaN,NaN,NaN,NaN,NaN,NaN
2002-01-11,219.22000122,267.77785236236537,22.861679527734253,NaN,NaN,NaN,NaN,NaN,NaN
2002-01-14,214.16000366,265.6751916289393,21.09375217092598,NaN,NaN,NaN,NaN,NaN,NaN
2002-01-16,210.67999268,263.51851716035344,19.951040099480977,NaN,NaN,NaN,NaN,NaN,NaN
2002-01-18,206.78999329,261.2938691654376,18.72961872690429,NaN,NaN,NaN,NaN,NaN,NaN
2002-01-21,203.27000427,259.0184234832636,17.675136626710724,NaN,NaN,17.675136626710724,NaN,NaN,NaN
2002-01-23,206.00999451,256.9396615627434,21.385409264973077,NaN,NaN,NaN,NaN,NaN,NaN
2002-01-25,209.02000427,255.06045931596918,25.364847782408887,NaN,NaN,NaN,NaN,NaN,NaN
2002-01-28,210.75999451,253.32318618632334,27.64493353054297,NaN,NaN,NaN,NaN,27.64493353054297,NaN
2002-01-30,207.55000305,251.5281593966636,26.06304918298953,NaN,NaN,NaN,NaN,NaN,NaN
2002-02-01,204.47999573,249.68313337051993,24.61249158952647,NaN,NaN,NaN,NaN,NaN,NaN
2002-02-04,203.77000427,247.88261850383287,24.275991543377202,NaN,NaN,NaN,NaN,NaN,NaN
2002-02-06,205.36999512,246.21545680250608,26.707837929558906,NaN,NaN,NaN,NaN,NaN,NaN
2002-02-08,205.19999695,244.60700739652546,26.610055740024336,NaN,NaN,NaN,NaN,NaN,NaN
2002-02-15,205.19999695,243.0616344378382,26.610055740024336,NaN,NaN,NaN,NaN,NaN,NaN
2002-02-18,202.88999939,241.48627620066807,25.158472527434483,NaN,NaN,NaN,NaN,NaN,NaN
2002-02-20,199.52000427,239.84054004652424,23.172507407560005,NaN,NaN,NaN,NaN,NaN,NaN
2002-02-22,196.58000183,238.14404835175858,21.572606548180147,NaN,NaN,NaN,NaN,NaN,NaN
2002-02-25,193.78999329,236.40467364345432,20.150756117132943,NaN,NaN,NaN,NaN,NaN,NaN
2002-02-27,191.1000061,234.62802001429924,18.860060777702017,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-01,193.58999634,233.01868575256202,23.729944310707396,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-04,190.97999573,231.37010967324588,22.224243997643796,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-05,188.22000122,229.6779485574323,20.726556292210034,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-06,185.74000549,227.9548919665526,19.457697992612808,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-07,183.19999695,226.19979804433484,18.226950616622787,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-08,181.19999695,224.43509996220408,17.299095111411873,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-11,180.72999573,222.72117430603922,17.07906401079613,NaN,NaN,17.07906401079613,NaN,NaN,NaN
2002-03-12,182.91999817,221.1603438693318,22.05397111478875,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-13,185.66000366,219.7681736650443,27.88366741384573,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-14,188.97000122,218.56040219661116,34.2783812187611,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-15,192.38999939,217.53411189046955,40.18056427378016,NaN,NaN,NaN,NaN,40.18056427378016,NaN
2002-03-18,190.30000305,216.46610762221584,37.938300841598526,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-19,187.05999756,215.3129268354623,34.70499019161984,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-20,189.05000305,214.28300825564025,38.18937341964482,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-21,189.25999451,213.30171359894848,38.56194986000934,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-22,187.66999817,212.29654828800932,36.75538961624687,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-25,188.71000671,211.3715858731854,38.775811053843974,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-26,191.97000122,210.61073941619776,44.73557116243571,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-27,195.11000061,210.0028673061508,49.80398806522291,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-28,197.88999939,209.52785287806645,53.84033953004288,NaN,NaN,NaN,NaN,NaN,NaN
2002-03-29,200.1499939,209.160093702456,56.87621593220306,NaN,NaN,NaN,NaN,NaN,NaN
2002-04-01,203.13999939,208.92401157255577,60.57098028942901,NaN,NaN,NaN,NaN,NaN,NaN
2002-04-02,203.22000122,208.70032489206338,60.668082166403856,NaN,NaN,NaN,NaN,60.668082166403856,NaN
2002-04-03,202.16000366,208.44384170649226,58.60857899765993,NaN,NaN,NaN,NaN,NaN,NaN
2002-04-04,201.38000488,208.16682849761023,57.07322558887105,NaN,NaN,NaN,NaN,NaN,NaN
