time,open,high,low,close,EMA,RSI,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1997-10-29,4842131.77113,4856957.649180001,4822858.129665,4827305.893080001,NaN,84.02585199450564,NaN,NaN,NaN,NaN,84.02585199450564,NaN
1997-11-04,4805905.364450001,4820620.322700001,4786775.918725001,4791190.406200001,NaN,75.65531859575457,NaN,NaN,NaN,NaN,NaN,NaN
1997-11-06,4594009.965650001,4594009.965650001,4594009.965650001,4594009.965650001,NaN,47.710178460429624,NaN,NaN,NaN,NaN,NaN,NaN
1997-11-12,4628639.1272100005,4628639.1272100005,4628639.1272100005,4628639.1272100005,NaN,51.12462088403463,NaN,NaN,NaN,NaN,NaN,NaN
1997-11-18,4502744.069125,4502744.069125,4502744.069125,4502744.069125,NaN,40.71550489016454,NaN,NaN,NaN,NaN,NaN,NaN
1997-11-19,4502744.069125,4502744.069125,4502744.069125,4502744.069125,NaN,40.71550489016454,NaN,NaN,NaN,NaN,NaN,NaN
1997-11-26,4530458.948500001,4530458.948500001,4530458.948500001,4530458.948500001,NaN,43.644981413193136,NaN,NaN,NaN,NaN,NaN,NaN
1997-12-03,4544131.622325,4544131.622325,4544131.622325,4544131.622325,NaN,45.086606473909065,NaN,NaN,NaN,NaN,NaN,NaN
1997-12-16,4203136.427175,4203136.427175,4203136.427175,4203136.427175,NaN,26.72484326891461,NaN,NaN,26.72484326891461,NaN,NaN,NaN
1997-12-24,4358808.1467,4397355.429630001,4358808.1467,4391425.078410001,NaN,41.010550497024425,NaN,NaN,NaN,NaN,NaN,NaN
1998-01-05,4174967.2588800006,4174967.2588800006,4174967.2588800006,4174967.2588800006,NaN,33.036590867914484,NaN,NaN,NaN,NaN,NaN,NaN
1998-01-07,4173269.7036800007,4173269.7036800007,4173269.7036800007,4173269.7036800007,NaN,32.98242865817119,NaN,NaN,NaN,NaN,NaN,NaN
1998-01-14,4173269.7036800007,4173269.7036800007,4173269.7036800007,4173269.7036800007,NaN,32.98242865817119,NaN,NaN,NaN,NaN,NaN,NaN
1998-01-21,4317040.813750001,4317040.813750001,4317040.813750001,4317040.813750001,NaN,42.27769618039135,NaN,NaN,NaN,NaN,NaN,NaN
1998-01-28,4331489.685045001,4331489.685045001,4331489.685045001,4331489.685045001,NaN,43.131371919828865,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-03,4372626.101350001,4372626.101350001,4372626.101350001,4372626.101350001,NaN,45.59820480534572,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-04,4431895.855350001,4431895.855350001,4431895.855350001,4431895.855350001,NaN,49.02890150739939,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-09,4437822.830750001,4437822.830750001,4437822.830750001,4437822.830750001,NaN,49.37272718751557,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-10,4438183.922925,4438183.922925,4438183.922925,4438183.922925,NaN,49.395123489911114,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-11,4442629.516170001,4442629.516170001,4442629.516170001,4442629.516170001,NaN,49.69020410138254,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-18,4690948.324860001,4690948.324860001,4690948.324860001,4690948.324860001,NaN,62.75451517375483,NaN,NaN,NaN,NaN,NaN,NaN
1998-02-24,4690948.324860001,4690948.324860001,4690948.324860001,4690948.324860001,NaN,62.75451517375484,NaN,NaN,NaN,NaN,62.75451517375484,NaN
1998-02-25,4565772.919260001,4565772.919260001,4565772.919260001,4565772.919260001,NaN,54.483187548920306,NaN,NaN,NaN,NaN,NaN,NaN
1998-03-02,4565069.30192,4565069.30192,4565069.30192,4565069.30192,NaN,54.43975167237981,NaN,NaN,NaN,NaN,NaN,NaN
1998-03-04,4627647.35952,4627647.35952,4627647.35952,4627647.35952,NaN,57.67185714454088,NaN,NaN,NaN,NaN,NaN,NaN
1998-03-10,4628717.253330001,4628717.253330001,4628717.253330001,4628717.253330001,NaN,57.7270731569512,NaN,NaN,NaN,NaN,NaN,NaN
1998-03-17,4564559.914795,4564559.914795,4564559.914795,4564559.914795,NaN,53.241895194229315,NaN,NaN,NaN,NaN,NaN,NaN
1998-03-18,4552041.409715,4552041.409715,4552041.409715,4552041.409715,4532998.788874751,52.3866094261427,NaN,NaN,52.3866094261427,NaN,NaN,NaN
1998-03-19,4558300.662255,4558300.662255,4558300.662255,4558300.662255,4533991.019203388,52.794929822785996,NaN,NaN,NaN,NaN,NaN,NaN
1998-03-24,4685050.52619,4685050.52619,4685050.52619,4685050.52619,4539914.921438158,60.232195440897094,NaN,NaN,NaN,NaN,NaN,NaN
1998-04-01,4687337.523675,4687337.523675,4687337.523675,4687337.523675,4545696.19995725,60.35357109637801,NaN,NaN,NaN,NaN,NaN,NaN
1998-04-03,4820367.1362000005,4820367.1362000005,4820367.1362000005,4820367.1362000005,4556467.609221672,66.7169823332209,NaN,NaN,NaN,NaN,NaN,NaN
1998-04-06,4812541.864875001,4918965.5548950005,4812541.864875001,4832887.570320001,4567307.607696116,67.24977223506556,NaN,NaN,NaN,NaN,NaN,NaN
1998-04-07,4811800.390125001,4918207.683305001,4811800.390125001,4832142.960880001,4577693.307820974,67.18089544304931,NaN,NaN,NaN,NaN,NaN,NaN
1998-04-08,4847008.685662501,4850920.7185,4813365.203260001,4827448.521475,4587487.629925054,66.71695928542142,NaN,NaN,NaN,NaN,NaN,NaN
1998-04-15,4850369.736450001,4854284.482000001,4816702.9247200005,4830796.0087,4597029.1349750515,66.8925325031395,NaN,NaN,NaN,NaN,NaN,NaN
1998-04-21,4823337.8578,4890676.665555,4803762.6229875,4860922.30864,4607377.8868834805,68.50287317575234,NaN,NaN,NaN,NaN,68.50287317575234,NaN
1998-04-28,4709336.4164,4775083.645590001,4690223.8497750005,4746032.54432,4612815.32443001,57.097070511826054,NaN,NaN,NaN,NaN,NaN,NaN
1998-05-04,4624476.620585,4671111.2831500005,4624476.620585,4649705.20853,4614261.986551578,49.63502035117769,NaN,NaN,49.63502035117769,NaN,NaN,NaN
1998-05-05,4734965.2198625,4782714.0838750005,4734965.2198625,4760796.572525001,4620008.440903477,56.668406080475755,NaN,NaN,NaN,NaN,NaN,NaN
1998-05-12,4733506.6244925,4781240.7795750005,4733506.6244925,4759330.019865001,4625472.032235302,56.55612219219008,NaN,NaN,NaN,NaN,NaN,NaN
1998-05-18,4710813.33765,4713943.44618,4679512.252350001,4684207.415145,4627775.380584702,50.98345197934992,NaN,NaN,NaN,NaN,NaN,NaN
1998-05-19,4711176.2383,4714306.58796,4679872.7417,4684568.266190001,4630002.552569224,51.008423623933695,NaN,NaN,NaN,NaN,NaN,NaN
1998-05-21,4689263.790680001,4714306.58796,4683003.09136,4709611.06347,4633124.454957489,52.805375757853234,NaN,NaN,NaN,NaN,NaN,NaN
1998-05-22,4689263.790680001,4689263.790680001,4689263.790680001,4689263.790680001,4635325.997534842,51.16334210378469,NaN,NaN,NaN,NaN,NaN,NaN
1998-05-26,4688902.57794,4688902.57794,4688902.57794,4688902.57794,4637427.039903672,51.13294401703151,NaN,NaN,NaN,NaN,NaN,NaN
1998-06-02,4689625.003420001,4689625.003420001,4689625.003420001,4689625.003420001,4639474.018865097,51.19539838179041,NaN,NaN,NaN,NaN,NaN,NaN
1998-06-03,4552661.656357501,4605099.05209,4547183.122475,4584750.211955,4637327.987221564,42.66971663281469,NaN,NaN,NaN,NaN,NaN,NaN
1998-06-09,4593637.90206,4593637.90206,4593637.90206,4593637.90206,4635614.6505485615,43.528006110854946,NaN,NaN,NaN,NaN,NaN,NaN
1998-06-10,4593637.90206,4593637.90206,4593637.90206,4593637.90206,4633968.5035490105,43.528006110854946,NaN,NaN,NaN,NaN,NaN,NaN
1998-06-11,4490304.534120001,4490304.534120001,4490304.534120001,4490304.534120001,4628334.6223949315,36.21691491840335,NaN,NaN,NaN,NaN,NaN,NaN
1998-06-16,4489958.7537,4489958.7537,4489958.7537,4489958.7537,4622908.117740229,36.19500672404914,NaN,NaN,36.19500672404914,NaN,NaN,NaN
1998-06-19,4673126.527125,4673126.527125,4673126.527125,4673126.527125,4624877.467127867,52.56440839827751,NaN,NaN,NaN,NaN,NaN,NaN
1998-06-23,4673126.527125,4673126.527125,4673126.527125,4673126.527125,4626769.587127754,52.56440839827751,NaN,NaN,NaN,NaN,52.56440839827751,NaN
1998-06-24,4580759.872150001,4580759.872150001,4580759.872150001,4580759.872150001,4624965.284579608,45.70650080570207,NaN,NaN,NaN,NaN,NaN,NaN
1998-06-25,4596415.237400001,4596415.237400001,4596415.237400001,4596415.237400001,4623845.67488629,46.96937266077502,NaN,NaN,NaN,NaN,NaN,NaN
1998-06-29,4593284.16435,4593284.16435,4593284.16435,4593284.16435,4622647.184277024,46.735235382709405,NaN,NaN,NaN,NaN,NaN,NaN
1998-06-30,4593991.63977,4593991.63977,4593991.63977,4593991.63977,4621523.437433612,46.79976694498947,NaN,NaN,NaN,NaN,NaN,NaN
1998-07-01,4637833.41411,4637833.41411,4637833.41411,4637833.41411,4622163.044362097,50.77937873046322,NaN,NaN,NaN,NaN,NaN,NaN
1998-07-02,4597123.195080001,4597123.195080001,4597123.195080001,4597123.195080001,4621181.089488289,47.245227586497435,NaN,NaN,NaN,NaN,NaN,NaN
1998-07-08,4596061.258560001,4596061.258560001,4596061.258560001,4596061.258560001,4620195.998079337,47.153036866853185,NaN,NaN,NaN,NaN,NaN,NaN
1998-07-10,4596061.258560001,4596061.258560001,4596061.258560001,4596061.258560001,4619249.53770603,47.153036866853185,NaN,NaN,NaN,NaN,NaN,NaN
1998-07-14,4597123.195080001,4597123.195080001,4597123.195080001,4597123.195080001,4618381.837995205,47.2723633750284,NaN,NaN,NaN,NaN,NaN,NaN
1998-07-17,4597123.195080001,4597123.195080001,4597123.195080001,4597123.195080001,4617548.16572402,47.272363375028405,NaN,NaN,NaN,NaN,NaN,NaN
1998-07-21,4598185.131600001,4598185.131600001,4598185.131600001,4598185.131600001,4616788.8310524905,47.4100807599099,NaN,NaN,NaN,NaN,NaN,NaN
1998-07-22,4602883.5496499995,4602883.5496499995,4602883.5496499995,4602883.5496499995,4616243.525899451,48.05650761520881,NaN,NaN,NaN,NaN,NaN,NaN
1998-07-28,4603592.23072,4603592.23072,4603592.23072,4603592.23072,4615747.396676728,48.160013638813524,NaN,NaN,NaN,NaN,NaN,NaN
1998-08-03,4428157.61696,4428157.61696,4428157.61696,4428157.61696,4608390.934727052,31.451822595566327,NaN,NaN,31.451822595566327,NaN,NaN,NaN
1998-08-04,4428839.2914700005,4428839.2914700005,4428839.2914700005,4428839.2914700005,4601349.693815011,31.55119256815715,NaN,NaN,NaN,NaN,NaN,NaN
1998-08-05,4507170.37197,4507170.37197,4507170.37197,4507170.37197,4597656.38707599,41.96259004421017,NaN,NaN,NaN,NaN,NaN,NaN
1998-08-06,4495347.647505,4495347.647505,4495347.647505,4495347.647505,4593644.279641834,40.950155782778104,NaN,NaN,NaN,NaN,NaN,NaN
1998-08-07,4791011.97,4791011.97,4791011.97,4791011.97,4601384.189067644,64.20758106319948,NaN,NaN,NaN,NaN,NaN,NaN
1998-08-11,4800335.02032,4800335.02032,4800335.02032,4800335.02032,4609186.18245009,64.67997860170308,NaN,NaN,NaN,NaN,64.67997860170308,NaN
1998-08-17,4773517.506240001,4773517.506240001,4773517.506240001,4773517.506240001,4615630.54808891,62.139421536183015,NaN,NaN,NaN,NaN,NaN,NaN
1998-08-18,4775234.351840001,4775234.351840001,4775234.351840001,4775234.351840001,4621889.520785031,62.24167293001605,NaN,NaN,NaN,NaN,NaN,NaN
1998-08-19,4744341.258500001,4744341.258500001,4744341.258500001,4744341.258500001,4626691.54971503,59.146222562354076,NaN,NaN,NaN,NaN,NaN,NaN
1998-08-20,4774506.621499999,4774506.621499999,4774506.621499999,4774506.621499999,4632488.219196794,61.17656098509343,NaN,NaN,NaN,NaN,NaN,NaN
1998-08-25,4776911.049295,4776911.049295,4776911.049295,4776911.049295,4638151.859592802,61.34147946062556,NaN,NaN,NaN,NaN,NaN,NaN
1998-08-26,4728286.823100001,4728286.823100001,4728286.823100001,4728286.823100001,4641686.564044065,56.147158979280775,NaN,NaN,NaN,NaN,NaN,NaN
1998-08-27,4632715.0681650005,4632715.0681650005,4632715.0681650005,4632715.0681650005,4641334.740676259,47.61298577335732,NaN,NaN,NaN,NaN,NaN,NaN
1998-08-28,4322146.7415,4657196.8765,4222608.277500001,4593514.443500001,4639459.434904641,44.61737235786647,NaN,NaN,NaN,NaN,NaN,NaN
1998-08-31,4657196.8765,4657196.8765,4549942.2525,4593514.443500001,4637657.670535831,44.61737235786647,NaN,NaN,44.61737235786647,NaN,NaN,NaN
1998-09-01,4659877.27758,4659877.27758,4552560.9243,4596158.19282,4636030.240037171,44.88857793728066,NaN,NaN,NaN,NaN,NaN,NaN
1998-09-08,4659877.27758,4659877.27758,4552560.9243,4596158.19282,4634466.63034238,44.888577937280665,NaN,NaN,NaN,NaN,NaN,NaN
1998-09-14,4864449.0760200005,4864449.0760200005,4864449.0760200005,4864449.0760200005,4643485.549780718,65.03840459052608,NaN,NaN,NaN,NaN,NaN,NaN
1998-09-15,4864449.0760200005,4864449.0760200005,4864449.0760200005,4864449.0760200005,4652150.786103827,65.03840459052608,NaN,NaN,NaN,NaN,NaN,NaN
1998-09-22,4864449.0760200005,4864449.0760200005,4864449.0760200005,4864449.0760200005,4660476.209237794,65.03840459052608,NaN,NaN,NaN,NaN,65.03840459052608,NaN
1998-09-23,4854388.167900001,4854388.167900001,4854388.167900001,4854388.167900001,4668080.599773567,63.943412890864515,NaN,NaN,NaN,NaN,NaN,NaN
1998-09-28,4851595.8825,4851595.8825,4851595.8825,4851595.8825,4675277.277527545,63.62325505309494,NaN,NaN,NaN,NaN,NaN,NaN
1998-10-06,4852992.0252,4852992.0252,4852992.0252,4852992.0252,4682246.483318621,63.721063769109534,NaN,NaN,NaN,NaN,NaN,NaN
1998-10-07,4851595.8825,4851595.8825,4851595.8825,4851595.8825,4688887.636227695,63.53708585190368,NaN,NaN,NaN,NaN,NaN,NaN
1998-10-12,4851595.8825,4851595.8825,4851595.8825,4851595.8825,4695268.351767786,63.53708585190368,NaN,NaN,63.53708585190368,NaN,NaN,NaN
1998-10-13,4852992.0252,4852992.0252,4852992.0252,4852992.0252,4701453.593863167,63.658774932722835,NaN,NaN,NaN,NaN,NaN,NaN
1998-10-15,4998833.23632,4998833.23632,4998833.23632,4998833.23632,4713115.54062618,73.57838717159618,NaN,NaN,NaN,NaN,NaN,NaN
1998-10-16,5027330.94424,5040741.63032,4990451.55752,5023978.27272,4725306.236002409,74.8528874866121,NaN,NaN,NaN,NaN,74.8528874866121,NaN
1998-10-19,4960277.51384,4960277.51384,4960277.51384,4960277.51384,4734520.795917609,66.14780162512402,NaN,NaN,NaN,NaN,NaN,NaN
1998-10-20,4961953.8496,4961953.8496,4961953.8496,4961953.8496,4743439.739199271,66.2590064050914,NaN,NaN,NaN,NaN,NaN,NaN
1998-10-21,4945190.492000001,4945190.492000001,4945190.492000001,4945190.492000001,4751351.533426751,63.99505209326139,NaN,NaN,NaN,NaN,NaN,NaN
1998-10-26,4898253.090720001,4898253.090720001,4898253.090720001,4898253.090720001,4757112.378810801,58.01748633386187,NaN,NaN,NaN,NaN,NaN,NaN
1998-10-27,4898957.67258,4898957.67258,4898957.67258,4898957.67258,4762674.939350769,58.08078407567677,NaN,NaN,NaN,NaN,NaN,NaN
1998-10-29,4919076.595260001,4919076.595260001,4919076.595260001,4919076.595260001,4768808.33762172,59.93819599300778,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-02,4916954.169,4916954.169,4916954.169,4916954.169,4774617.978067927,59.63798223540508,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-03,4919076.595260001,4919076.595260001,4919076.595260001,4919076.595260001,4780283.021879381,59.85452724656742,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-04,4867941.000115001,4879677.038345001,4867941.000115001,4878838.7499,4784147.952389993,53.94548364107753,NaN,NaN,53.94548364107753,NaN,NaN,NaN
1998-11-05,4912370.2877,4925782.90282,4912370.2877,4924106.32593,4789636.516058228,58.86547036969404,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-06,4912370.2877,4912370.2877,4912370.2877,4912370.2877,4794449.605142219,57.160538701327184,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-09,4900466.591781001,4903987.40325,4894766.230355,4894766.230355,4798383.590444681,54.605718017584095,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-10,4911573.232485001,4915762.564822501,4909059.633082501,4909059.633082501,4802723.82741087,56.31307042845999,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-11,4911573.232485001,4919114.030692501,4911573.232485001,4914086.8318875,4807091.0040570125,56.92669860602312,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-12,4967710.285807501,4970223.885210001,4967710.285807501,4969386.018742501,4813455.514436835,63.07131752213862,NaN,NaN,NaN,NaN,63.07131752213862,NaN
1998-11-13,4953466.555860001,4953466.555860001,4953466.555860001,4953466.555860001,4818946.143512254,60.400043776680675,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-16,4935871.3600425,4935871.3600425,4921627.630095,4921627.630095,4822972.868476283,55.35081347911523,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-17,4925945.9067,4932647.87392,4925945.9067,4925945.9067,4827011.026837997,55.889414880651756,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-18,4981237.136265,4984588.119875001,4981237.136265,4984588.119875001,4833190.520682585,62.50426978570949,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-19,4960293.4887025,4971184.185435001,4960293.4887025,4971184.185435001,4838602.036947386,60.27916060341828,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-20,4959455.7428,4959455.7428,4955937.210009501,4955937.210009501,4843203.416283156,57.7602831316774,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-23,4963644.472312501,4964482.218215001,4960293.4887025,4960293.4887025,4847795.183829012,58.29648600381101,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-24,4955887.018800001,4960909.877265001,4955887.018800001,4957561.304955001,4852099.737598659,57.80089701696248,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-25,4960909.877265001,4964258.449575,4959235.59111,4959235.59111,4856301.143618711,58.03632455165717,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-27,4949189.87418,4953375.589567501,4949189.87418,4953375.589567501,4860107.9846363105,56.841046813924855,NaN,NaN,NaN,NaN,NaN,NaN
1998-11-30,4893771.002449501,4908169.863382501,4893771.002449501,4899798.4326075,4861664.472792043,47.257866522991904,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-01,4913676.006650001,4918531.086861001,4913676.006650001,4916187.255035,4863802.621115296,50.03299854021352,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-02,4904468.095905,4910327.675470001,4904468.095905,4909490.592675,4865594.306274501,48.90076263465624,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-03,4886889.35721,4896934.35075,4886889.35721,4895260.18516,4866757.674073932,46.493011020520036,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-04,4890237.688390001,4890237.688390001,4890237.688390001,4890237.688390001,4867678.458949071,45.63889245997906,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-07,4890237.688390001,4968923.471120001,4890237.688390001,4940462.656090001,4870532.741189892,54.61740675138665,NaN,NaN,NaN,NaN,54.61740675138665,NaN
1998-12-08,4920694.698125,4921532.263180001,4910643.917465,4910643.917465,4872105.728494799,49.40062236118097,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-09,4921532.263180001,4938283.5642800005,4921532.263180001,4931583.04384,4874438.1722338265,52.809272717130355,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-10,4924882.5234,4943308.954610001,4924882.5234,4940796.259445,4877040.450163676,54.26904434132613,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-11,4867928.099660001,4867928.099660001,4867928.099660001,4867928.099660001,4876683.103085101,42.952208900635355,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-14,4876303.750210001,4883004.27065,4876303.750210001,4881329.14054,4876865.300632352,45.214877137413666,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-15,4908484.477750001,4912672.6044375,4904966.451332501,4904966.451332501,4877967.306542162,49.05321374263988,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-16,4947852.868612501,4955391.49665,4931100.361862501,4931100.361862501,4880050.955770411,52.97596964658118,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-17,4885868.5936375,4889219.094987501,4885030.968300001,4885030.968300001,4880246.250379414,46.21987077321209,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-18,4841474.450750001,4857389.3321625,4841474.450750001,4857389.3321625,4879349.900645418,42.70109174650038,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-21,4828910.070687501,4837286.3240625,4828910.070687501,4837286.3240625,4877700.348622559,40.29821725549602,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-22,4813139.927557501,4818164.9561925,4813139.927557501,4818164.9561925,4875365.627350791,38.10196569858488,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-23,4804764.879832501,4814814.9371025,4799739.851197501,4799739.851197501,4872399.910638898,36.062449456834315,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-24,4790527.2987,4790527.2987,4790527.2987,4790527.2987,4869189.219974627,35.0521522245035,NaN,NaN,35.0521522245035,NaN,NaN,NaN
1998-12-28,4798064.8416525,4805602.384605,4794714.822562501,4794714.822562501,4866268.65537023,35.93078090317553,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-29,4789492.851000001,4794349.329765,4789492.851000001,4791167.498850001,4863323.51197728,35.49274629377999,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-30,4809699.545000001,4814727.1055000005,4809699.545000001,4809699.545000001,4861220.611311504,39.63319309184999,NaN,NaN,NaN,NaN,NaN,NaN
1998-12-31,4826458.08,4826458.08,4826458.08,4826458.08,4859857.374789484,43.184612700991444,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-04,4818078.8125,4820592.59275,4812213.32525,4812213.32525,4857988.980689896,40.977845533241,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-05,4818078.8125,4820592.59275,4812213.32525,4812213.32525,4856193.856947156,40.977845533240995,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-06,4816402.959,4816402.959,4816402.959,4816402.959,4854633.429576679,41.98902467331857,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-07,4823944.299750001,4888464.6595,4823944.299750001,4873381.978,4855368.66676975,53.62538053181469,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-08,4878409.538500001,4878409.538500001,4878409.538500001,4878409.538500001,4856272.230367015,54.49277020462727,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-11,4901033.56075,4901033.56075,4901033.56075,4901033.56075,4858027.576656544,58.2748364611567,NaN,NaN,NaN,NaN,58.2748364611567,NaN
1999-01-12,4826619.395970001,4826619.395970001,4826619.395970001,4826619.395970001,4856795.883296287,45.02117118813129,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-13,4785602.3390150005,4785602.3390150005,4785602.3390150005,4785602.3390150005,4854003.979598981,39.66607005829943,NaN,NaN,39.66607005829943,NaN,NaN,NaN
1999-01-14,4804671.9845,4804671.9845,4804671.9845,4804671.9845,4852069.391555884,43.05725956231488,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-15,4804671.9845,4804671.9845,4804671.9845,4804671.9845,4850210.669710555,43.05725956231488,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-19,4791116.8615500005,4791116.8615500005,4791116.8615500005,4791116.8615500005,4847893.265468964,41.15050068516804,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-20,4804509.2217500005,4804509.2217500005,4804509.2217500005,4804509.2217500005,4846191.930421161,43.79860349896439,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-21,4812879.446875,4812879.446875,4812879.446875,4812879.446875,4844885.558517391,45.45073892330091,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-22,4792790.906575001,4792790.906575001,4792790.906575001,4792790.906575001,4842842.630990238,42.24128199662042,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-25,4814553.491900001,4814553.491900001,4814553.491900001,4814553.491900001,4841733.252986699,46.63744706933044,NaN,NaN,NaN,NaN,NaN,NaN
