time,open,high,low,close,"VN30TRI, HOSE: Open","VN30TRI, HOSE: High","VN30TRI, HOSE: Low","VN30TRI, HOSE: Close","VNSMALLTRI, HOSE: Open","VNSMALLTRI, HOSE: High","VNSMALLTRI, HOSE: Low","VNSMALLTRI, HOSE: Close",Volume,Volume MA,RSI,K,D
2017-09-29T09:00:00+07:00,1117.0699,1117.0699,1117.0699,1117.0699,846.28003,846.28003,846.28003,846.28003,1000.02,1000.02,1000.02,1000.02,NaN,NaN,51.7091174744947,43.03366810828902,64.63692541284298
2017-10-02T09:00:00+07:00,1108.71,1108.71,1108.71,1108.71,844.12,844.12,844.12,844.12,989.52002,989.52002,989.52002,989.52002,NaN,NaN,45.280288670470675,20.55580827367272,43.33760793218039
2017-10-03T09:00:00+07:00,1101.79,1101.79,1101.79,1101.79,840.19,840.19,840.19,840.19,985.15997,985.15997,985.15997,985.15997,NaN,NaN,40.76259991654938,8.810149957269426,24.13320877974374
2017-10-04T09:00:00+07:00,1110.39,1110.39,1110.39,1110.39,849.52002,849.52002,849.52002,849.52002,997.26001,997.26001,997.26001,997.26001,NaN,NaN,47.74084960773121,9.356308511903828,12.907422247615342
2017-10-05T09:00:00+07:00,1107.54,1107.54,1107.54,1107.54,851.28998,851.28998,851.28998,851.28998,997.59998,997.59998,997.59998,997.59998,NaN,NaN,45.814715158312225,16.130091470595776,11.43218331325636
2017-10-06T09:00:00+07:00,1108.4,1108.4,1108.4,1108.4,854.48999,854.48999,854.48999,854.48999,1000.57,1000.57,1000.57,1000.57,NaN,NaN,46.51594287527327,23.844067622041525,16.443489201513728
2017-10-09T09:00:00+07:00,1112.0601,1112.0601,1112.0601,1112.0601,856.53998,856.53998,856.53998,856.53998,1001.75,1001.75,1001.75,1001.75,NaN,NaN,49.51066510356885,26.21700360470348,22.063720899113616
2017-10-10T09:00:00+07:00,1120.89,1120.89,1120.89,1120.89,860.60999,860.60999,860.60999,860.60999,1002.84,1002.84,1002.84,1002.84,NaN,NaN,55.92268486454705,39.76958300294712,29.943551409897395
2017-10-11T09:00:00+07:00,1119.1801,1119.1801,1119.1801,1119.1801,862.25,862.25,862.25,862.25,1005.33,1005.33,1005.33,1005.33,NaN,NaN,54.479804402769894,50.447381690990454,38.811322766213706
2017-10-12T09:00:00+07:00,1119.05,1119.05,1119.05,1119.05,865.21002,865.21002,865.21002,865.21002,1010.65,1010.65,1010.65,1010.65,NaN,NaN,54.36486949379468,57.60760375231022,49.274856148749286
2017-10-13T09:00:00+07:00,1121.37,1121.37,1121.37,1121.37,871.47998,871.47998,871.47998,871.47998,1009.25,1009.25,1009.25,1009.25,NaN,NaN,56.14176912666251,58.63828779134593,55.56442441154889
2017-10-16T09:00:00+07:00,1119.1801,1119.1801,1119.1801,1119.1801,867.60999,867.60999,867.60999,867.60999,1011.99,1011.99,1011.99,1011.99,NaN,NaN,54.00423810521274,66.76337122552032,61.00308758972551
2017-10-17T09:00:00+07:00,1119.24,1119.24,1119.24,1119.24,874.70001,874.70001,874.70001,874.70001,1011.31,1011.31,1011.31,1011.31,NaN,NaN,54.05576625721704,76.68596458230819,67.36254119972483
2017-10-18T09:00:00+07:00,1109.84,1109.84,1109.84,1109.84,872.95001,872.95001,872.95001,872.95001,1002.6,1002.6,1002.6,1002.6,NaN,NaN,45.45071961816248,65.49010794798379,69.64648125193746
2017-10-19T09:00:00+07:00,1108.08,1108.08,1108.08,1108.08,873.53998,873.53998,873.53998,873.53998,1007.89,1007.89,1007.89,1007.89,NaN,NaN,44.037204555843346,46.070738913510674,62.74893714793424
2017-10-20T09:00:00+07:00,1095.41,1095.41,1095.41,1095.41,869.90997,869.90997,869.90997,869.90997,1002.34,1002.34,1002.34,1002.34,NaN,NaN,35.482222193520386,17.25867900083725,42.9398419541106
2017-10-23T09:00:00+07:00,1074.7,1074.7,1074.7,1074.7,864.96002,864.96002,864.96002,864.96002,990.25,990.25,990.25,990.25,NaN,NaN,26.440406175406736,7.097489239190353,23.47563571784612
2017-10-24T09:00:00+07:00,1078.8199,1078.8199,1078.8199,1078.8199,871.23999,871.23999,871.23999,871.23999,992.51001,992.51001,992.51001,992.51001,NaN,NaN,30.248350551916786,4.273591061302963,9.543253100443552
2017-10-25T09:00:00+07:00,1081.88,1081.88,1081.88,1081.88,877.88,877.88,877.88,877.88,990.89001,990.89001,990.89001,990.89001,NaN,NaN,33.02178846210958,11.659764211565289,7.676948170686231
2017-10-26T09:00:00+07:00,1067.99,1067.99,1067.99,1067.99,879.03003,879.03003,879.03003,879.03003,983.46997,983.46997,983.46997,983.46997,NaN,NaN,27.6480162640147,13.015044428379836,9.649466567082726
2017-10-27T09:00:00+07:00,1069.47,1069.47,1069.47,1069.47,892.26001,892.26001,892.26001,892.26001,986.08002,986.08002,986.08002,986.08002,NaN,NaN,28.97430567456611,11.585205580645734,12.08667140686365
2017-10-30T09:00:00+07:00,1054.16,1054.16,1054.16,1054.16,895.04999,895.04999,895.04999,895.04999,979.83002,979.83002,979.83002,979.83002,NaN,NaN,24.06075660411993,4.199032430383409,9.599760813136355
2017-10-31T09:00:00+07:00,1044.79,1044.79,1044.79,1044.79,888.73999,888.73999,888.73999,888.73999,967.84003,967.84003,967.84003,967.84003,NaN,NaN,21.64181680494032,2.8437522135688624,6.209330074866031
2017-11-01T09:00:00+07:00,1039.74,1039.74,1039.74,1039.74,892.76001,892.76001,892.76001,892.76001,956.76001,956.76001,956.76001,956.76001,NaN,NaN,20.448609165685284,0,2.347594881317453
2017-11-02T09:00:00+07:00,1019.74,1019.74,1019.74,1019.74,884.51001,884.51001,884.51001,884.51001,943.22998,943.22998,943.22998,943.22998,NaN,NaN,16.555562927066873,0,0.9479174045229835
2017-11-03T09:00:00+07:00,1028.65,1028.65,1028.65,1028.65,897.73999,897.73999,897.73999,897.73999,949.28003,949.28003,949.28003,949.28003,NaN,NaN,23.53942625730356,6.207844855978564,2.0692816186595215
2017-11-06T09:00:00+07:00,1048.2,1048.2,1048.2,1048.2,902.75,902.75,902.75,902.75,960.16998,960.16998,960.16998,960.16998,NaN,NaN,36.16402490923188,28.828085555587563,11.678643470522042
2017-11-07T09:00:00+07:00,1050.67,1050.67,1050.67,1050.67,904.14001,904.14001,904.14001,904.14001,962.64001,962.64001,962.64001,962.64001,NaN,NaN,37.566618217004496,54.3130445374855,29.78299164968388
2017-11-08T09:00:00+07:00,1055.22,1055.22,1055.22,1055.22,912.20001,912.20001,912.20001,912.20001,965.46002,965.46002,965.46002,965.46002,NaN,NaN,40.17429187796681,81.43853301484027,54.859887702637785
2017-11-09T09:00:00+07:00,1059.5,1059.5,1059.5,1059.5,911.64001,911.64001,911.64001,911.64001,965.78003,965.78003,965.78003,965.78003,NaN,NaN,42.60282458691592,92.1516256485646,75.9677344002968
2017-11-10T09:00:00+07:00,1062.08,1062.08,1062.08,1062.08,917.52002,917.52002,917.52002,917.52002,970.01001,970.01001,970.01001,970.01001,NaN,NaN,44.07653053599468,100,91.1967195544683
2017-11-13T09:00:00+07:00,1064.78,1064.78,1064.78,1064.78,927.73999,927.73999,927.73999,927.73999,966.10999,966.10999,966.10999,966.10999,NaN,NaN,45.64926174544828,100,97.3838752161882
2017-11-14T09:00:00+07:00,1070.37,1070.37,1070.37,1070.37,931.04999,931.04999,931.04999,931.04999,964.21002,964.21002,964.21002,964.21002,NaN,NaN,48.85616887098246,100,100
2017-11-15T09:00:00+07:00,1078.0601,1078.0601,1078.0601,1078.0601,938,938,938,938,964.90002,964.90002,964.90002,964.90002,NaN,NaN,52.967512235672245,100,100
2017-11-16T09:00:00+07:00,1093.85,1093.85,1093.85,1093.85,951.28998,951.28998,951.28998,951.28998,971.58002,971.58002,971.58002,971.58002,NaN,NaN,60.06599365420157,100,100
2017-11-17T09:00:00+07:00,1090.27,1090.27,1090.27,1090.27,948.51001,948.51001,948.51001,948.51001,968.85999,968.85999,968.85999,968.85999,NaN,NaN,57.93114097287482,98.36448973602448,99.45482991200817
2017-11-20T09:00:00+07:00,1094.4301,1094.4301,1094.4301,1094.4301,961.45001,961.45001,961.45001,961.45001,969.40997,969.40997,969.40997,969.40997,NaN,NaN,59.72259692222943,98.10141356001076,98.8219677653451
2017-11-21T09:00:00+07:00,1087.8101,1087.8101,1087.8101,1087.8101,973.46002,973.46002,973.46002,973.46002,965.78998,965.78998,965.78998,965.78998,NaN,NaN,55.66066453730364,94.72649169776817,97.06413166460113
2017-11-22T09:00:00+07:00,1095.13,1095.13,1095.13,1095.13,985.90002,985.90002,985.90002,985.90002,966.19,966.19,966.19,966.19,NaN,NaN,58.98261970635373,95.37333898293535,96.06708141357143
2017-11-23T09:00:00+07:00,1097.16,1097.16,1097.16,1097.16,986.69,986.69,986.69,986.69,971.62,971.62,971.62,971.62,NaN,NaN,59.88033264387534,95.37749505030696,95.1591085770035
2017-11-24T09:00:00+07:00,1117.46,1117.46,1117.46,1117.46,990.21002,990.21002,990.21002,990.21002,984.47998,984.47998,984.47998,984.47998,NaN,NaN,67.53276576052494,98.75241691254955,96.50108364859729
2017-11-27T09:00:00+07:00,1132.62,1132.62,1132.62,1132.62,995.21997,995.21997,995.21997,995.21997,997.42999,997.42999,997.42999,997.42999,NaN,NaN,71.85088655503792,99.7410798913579,97.95699728473814
2017-11-28T09:00:00+07:00,1129.67,1129.67,1129.67,1129.67,1000.39,1000.39,1000.39,1000.39,994.41998,994.41998,994.41998,994.41998,NaN,NaN,69.9026109688585,97.77959580330156,98.75769753573634
2017-11-29T09:00:00+07:00,1133.38,1133.38,1133.38,1133.38,1011.95,1011.95,1011.95,1011.95,996.09003,996.09003,996.09003,996.09003,NaN,NaN,70.96876592871688,96.72092064060085,98.08053211175344
2017-11-30T09:00:00+07:00,1136.37,1136.37,1136.37,1136.37,1008.21,1008.21,1008.21,1008.21,1001.46,1001.46,1001.46,1001.46,NaN,NaN,71.83470585242725,96.70033578154694,97.06695074181646
2017-12-01T09:00:00+07:00,1145.08,1145.08,1145.08,1145.08,1018.27,1018.27,1018.27,1018.27,1007.35,1007.35,1007.35,1007.35,NaN,NaN,74.2447230414132,98.92073997824538,97.44733213346439
2017-12-04T09:00:00+07:00,1152.0601,1152.0601,1152.0601,1152.0601,1033.22,1033.22,1033.22,1033.22,1012.47,1012.47,1012.47,1012.47,NaN,NaN,76.0158828882562,99.9794151409461,98.53349696691281
2017-12-05T09:00:00+07:00,1146.67,1146.67,1146.67,1146.67,1009.3,1009.3,1009.3,1009.3,1004.84,1004.84,1004.84,1004.84,NaN,NaN,71.90378766394221,93.26610805901517,97.38875439273555
2017-12-06T09:00:00+07:00,1148.48,1148.48,1148.48,1148.48,1003.94,1003.94,1003.94,1003.94,1000.74,1000.74,1000.74,1000.74,NaN,NaN,72.44287503811219,87.41501574361912,93.55351298119346
2017-12-07T09:00:00+07:00,1155.16,1155.16,1155.16,1155.16,992.90997,992.90997,992.90997,992.90997,1006.42,1006.42,1006.42,1006.42,NaN,NaN,74.39546414697371,84.76144764567623,88.48085714943683
2017-12-08T09:00:00+07:00,1155.7,1155.7,1155.7,1155.7,994.52002,994.52002,994.52002,994.52002,1006.52,1006.52,1006.52,1006.52,NaN,NaN,74.55243720983671,89.09882770587842,87.09176369839126
2017-12-11T09:00:00+07:00,1140.41,1140.41,1140.41,1140.41,971.03998,971.03998,971.03998,971.03998,994.79999,994.79999,994.79999,994.79999,NaN,NaN,62.81051980198102,69.1076157697798,80.98929704044481
2017-12-12T09:00:00+07:00,1134.4301,1134.4301,1134.4301,1134.4301,978.02002,978.02002,978.02002,978.02002,985.84003,985.84003,985.84003,985.84003,NaN,NaN,58.903130596218006,38.42785053438937,65.54476467001585
2017-12-13T09:00:00+07:00,1132.41,1132.41,1132.41,1132.41,976.42999,976.42999,976.42999,976.42999,985.89001,985.89001,985.89001,985.89001,NaN,NaN,57.59955258720553,7.491029081838694,38.34216512866928
2017-12-14T09:00:00+07:00,1148.45,1148.45,1148.45,1148.45,992.34003,992.34003,992.34003,992.34003,1003.69,1003.69,1003.69,1003.69,NaN,NaN,64.34662633998677,12.212121239659261,19.377000285295768
2017-12-15T09:00:00+07:00,1154.27,1154.27,1154.27,1154.27,990.72998,990.72998,990.72998,990.72998,1007.14,1007.14,1007.14,1007.14,NaN,NaN,66.43376341841181,28.20193514719668,15.968361822898203
2017-12-18T09:00:00+07:00,1159.5699,1159.5699,1159.5699,1159.5699,1016.51,1016.51,1016.51,1016.51,1012.19,1012.19,1012.19,1012.19,NaN,NaN,68.25614526190145,47.49023797498271,29.301431453946208
2017-12-19T09:00:00+07:00,1150.33,1150.33,1150.33,1150.33,1013.1,1013.1,1013.1,1013.1,1008.63,1008.63,1008.63,1008.63,NaN,NaN,61.9421100016202,43.138092715747966,39.61008861264244
2017-12-20T09:00:00+07:00,1155.9399,1155.9399,1155.9399,1155.9399,1014.34,1014.34,1014.34,1014.34,1008.13,1008.13,1008.13,1008.13,NaN,NaN,64.11270360326586,38.93700274613272,43.18844447895446
2017-12-21T09:00:00+07:00,1154.1899,1154.1899,1154.1899,1154.1899,1001.6,1001.6,1001.6,1001.6,1005.1,1005.1,1005.1,1005.1,NaN,NaN,62.90738174039703,29.25580597842982,37.1103004801035
2017-12-22T09:00:00+07:00,1149.1,1149.1,1149.1,1149.1,1011.6,1011.6,1011.6,1011.6,1002.64,1002.64,1002.64,1002.64,NaN,NaN,59.409000972846044,24.953628421731967,31.048812382098163
2017-12-25T09:00:00+07:00,1140.28,1140.28,1140.28,1140.28,1015.24,1015.24,1015.24,1015.24,1002.71,1002.71,1002.71,1002.71,NaN,NaN,53.82327524108175,13.164904483809792,22.458112961323852
2017-12-26T09:00:00+07:00,1146.6801,1146.6801,1146.6801,1146.6801,1022.14,1022.14,1022.14,1022.14,1005.37,1005.37,1005.37,1005.37,NaN,NaN,56.98382075738248,8.640083822857624,15.586205576133123
2017-12-27T09:00:00+07:00,1143.38,1143.38,1143.38,1143.38,1024.59,1024.59,1024.59,1024.59,1009.77,1009.77,1009.77,1009.77,NaN,NaN,54.897335997130995,6.809418664605263,9.538135657090889
2017-12-28T09:00:00+07:00,1147.85,1147.85,1147.85,1147.85,1035.11,1035.11,1035.11,1035.11,1013.02,1013.02,1013.02,1013.02,NaN,NaN,57.18416242390634,14.57153199336211,10.007011493608326
2017-12-29T09:00:00+07:00,1150.52,1150.52,1150.52,1150.52,1044.33,1044.33,1044.33,1044.33,1014.58,1014.58,1014.58,1014.58,NaN,NaN,58.53650082269268,20.374643549957913,13.918531402641756
2018-01-02T09:00:00+07:00,1150.14,1150.14,1150.14,1150.14,1062.74,1062.74,1062.74,1062.74,1023.67,1023.67,1023.67,1023.67,NaN,NaN,58.2544889769552,28.881588767560405,21.275921436960136
2018-01-03T09:00:00+07:00,1158.55,1158.55,1158.55,1158.55,1075.52,1075.52,1075.52,1075.52,1019.35,1019.35,1019.35,1019.35,NaN,NaN,62.554213506421426,41.28395243412771,30.180061583882008
2018-01-04T09:00:00+07:00,1174.89,1174.89,1174.89,1174.89,1085.6801,1085.6801,1085.6801,1085.6801,1026.85,1026.85,1026.85,1026.85,NaN,NaN,69.19340618853724,63.73188881173428,44.6324766711408
2018-01-05T09:00:00+07:00,1171.37,1171.37,1171.37,1171.37,1078.8101,1078.8101,1078.8101,1078.8101,1023.16,1023.16,1023.16,1023.16,NaN,NaN,66.45973535973603,80.90260855246233,61.972816599441444
2018-01-08T09:00:00+07:00,1181.48,1181.48,1181.48,1181.48,1095.6899,1095.6899,1095.6899,1095.6899,1030.04,1030.04,1030.04,1030.04,NaN,NaN,70.11206969111677,94.07146489047152,79.56865408488937
2018-01-09T09:00:00+07:00,1189.4399,1189.4399,1189.4399,1189.4399,1112.97,1112.97,1112.97,1112.97,1035.47,1035.47,1035.47,1035.47,NaN,NaN,72.63838156028771,94.07146489047152,89.68184611113513
2018-01-10T09:00:00+07:00,1200.3,1200.3,1200.3,1200.3,1113.03,1113.03,1113.03,1113.03,1040.48,1040.48,1040.48,1040.48,NaN,NaN,75.66113261181644,100,96.04764326031436
2018-01-11T09:00:00+07:00,1203.42,1203.42,1203.42,1203.42,1121.0601,1121.0601,1121.0601,1121.0601,1051.77,1051.77,1051.77,1051.77,NaN,NaN,76.46552968171827,100,98.02382163015717
2018-01-12T09:00:00+07:00,1196.5601,1196.5601,1196.5601,1196.5601,1123.91,1123.91,1123.91,1123.91,1053.9399,1053.9399,1053.9399,1053.9399,NaN,NaN,70.91592839055097,91.83002248338057,97.27667416112685
2018-01-15T09:00:00+07:00,1211.9,1211.9,1211.9,1211.9,1138.85,1138.85,1138.85,1138.85,1059.28,1059.28,1059.28,1059.28,NaN,NaN,75.24291046129994,89.94048205130133,93.92350151156063
2018-01-16T09:00:00+07:00,1214.51,1214.51,1214.51,1214.51,1137.4301,1137.4301,1137.4301,1137.4301,1057.4301,1057.4301,1057.4301,1057.4301,NaN,NaN,75.89988960764212,89.06629344693317,90.27893266053836
2018-01-17T09:00:00+07:00,1187.72,1187.72,1187.72,1187.72,1104.74,1104.74,1104.74,1104.74,1045.59,1045.59,1045.59,1045.59,NaN,NaN,58.68525273614245,66.49799964382885,81.83492504735445
2018-01-18T09:00:00+07:00,1193.11,1193.11,1193.11,1193.11,1124.65,1124.65,1124.65,1124.65,1045.77,1045.77,1045.77,1045.77,NaN,NaN,60.62046259094597,39.38486463366379,64.98305257480861
2018-01-19T09:00:00+07:00,1207.1,1207.1,1207.1,1207.1,1129.92,1129.92,1129.92,1129.92,1049.3199,1049.3199,1049.3199,1049.3199,NaN,NaN,65.17948557963656,19.601174527618912,41.82801293503719
2018-01-25T09:00:00+07:00,1227.28,1227.28,1227.28,1227.28,1175.51,1175.51,1175.51,1175.51,1044.97,1044.97,1044.97,1044.97,NaN,NaN,70.48711889008032,39.131501205577614,32.70584678895344
2018-01-26T09:00:00+07:00,1229.92,1229.92,1229.92,1229.92,1185.0601,1185.0601,1185.0601,1185.0601,1046.6,1046.6,1046.6,1046.6,NaN,NaN,71.10758353929101,58.08943970169607,38.9407051449642
2018-01-29T09:00:00+07:00,1228.0601,1228.0601,1228.0601,1228.0601,1176.86,1176.86,1176.86,1176.86,1037.39,1037.39,1037.39,1037.39,NaN,NaN,69.99118532322285,66.60962903431721,54.6101899805303
2018-01-30T09:00:00+07:00,1242.88,1242.88,1242.88,1242.88,1179.41,1179.41,1179.41,1179.41,1045.77,1045.77,1045.77,1045.77,NaN,NaN,73.55407473171209,72.35936295019772,65.68614389540367
2018-01-31T09:00:00+07:00,1230.11,1230.11,1230.11,1230.11,1175.91,1175.91,1175.91,1175.91,1039.22,1039.22,1039.22,1039.22,NaN,NaN,66.25447532500615,63.26106407078978,67.41001868510158
2018-02-01T09:00:00+07:00,1213.9301,1213.9301,1213.9301,1213.9301,1166.25,1166.25,1166.25,1166.25,1026.29,1026.29,1026.29,1026.29,NaN,NaN,58.3527290275266,42.065420115248344,59.228615712078614
2018-02-02T09:00:00+07:00,1215.03,1215.03,1215.03,1215.03,1170.01,1170.01,1170.01,1170.01,1022.97,1022.97,1022.97,1022.97,NaN,NaN,58.7132089196843,14.853695545169076,40.0600599104024
2018-02-05T09:00:00+07:00,1158.46,1158.46,1158.46,1158.46,1110.59,1110.59,1110.59,1110.59,988.97998,988.97998,988.97998,988.97998,NaN,NaN,39.68675818521036,0.6633980373695371,19.194171232595654
2018-02-06T09:00:00+07:00,1107.6801,1107.6801,1107.6801,1107.6801,1081.3,1081.3,1081.3,1081.3,954.15997,954.15997,954.15997,954.15997,NaN,NaN,30.219908940968097,0.6633980373695371,5.393497206636052
2018-02-07T09:00:00+07:00,1139.4399,1139.4399,1139.4399,1139.4399,1106.1801,1106.1801,1106.1801,1106.1801,976.13,976.13,976.13,976.13,NaN,NaN,39.8793903903671,7.048661367207413,2.7918191473154983
2018-02-08T09:00:00+07:00,1130.6,1130.6,1130.6,1130.6,1087.5601,1087.5601,1087.5601,1087.5601,971.63,971.63,971.63,971.63,NaN,NaN,38.290592536340455,13.256760256464771,6.989606553680576
2018-02-09T09:00:00+07:00,1120.4,1120.4,1120.4,1120.4,1069.54,1069.54,1069.54,1069.54,965.84998,965.84998,965.84998,965.84998,NaN,NaN,36.48439682269327,18.075504517806355,12.793642047159516
2018-02-12T09:00:00+07:00,1146.96,1146.96,1146.96,1146.96,1110.3,1110.3,1110.3,1110.3,985.84998,985.84998,985.84998,985.84998,NaN,NaN,43.90455102952268,21.553288692157878,17.628517822143007
2018-02-13T09:00:00+07:00,1166.24,1166.24,1166.24,1166.24,1131.04,1131.04,1131.04,1131.04,1000.35,1000.35,1000.35,1000.35,NaN,NaN,48.598832534132654,29.482551749525882,23.037114986496707
2018-02-21T09:00:00+07:00,1180.76,1180.76,1180.76,1180.76,1153.98,1153.98,1153.98,1153.98,1010.55,1010.55,1010.55,1010.55,NaN,NaN,51.86576280630299,41.31414444544829,30.78332829571069
2018-02-22T09:00:00+07:00,1168.84,1168.84,1168.84,1168.84,1141.97,1141.97,1141.97,1141.97,1002.32,1002.32,1002.32,1002.32,NaN,NaN,49.10645717554064,45.31553384270234,38.70407667922551
2018-02-23T09:00:00+07:00,1186.21,1186.21,1186.21,1186.21,1169.52,1169.52,1169.52,1169.52,1005.87,1005.87,1005.87,1005.87,NaN,NaN,53.02807812466777,48.72258038416453,45.11741955743839
2018-02-26T09:00:00+07:00,1171.8199,1171.8199,1171.8199,1171.8199,1179.98,1179.98,1179.98,1179.98,1000.27,1000.27,1000.27,1000.27,NaN,NaN,49.61707024018882,50.01534939955252,48.01782120880646
2018-02-27T09:00:00+07:00,1172.95,1172.95,1172.95,1172.95,1186.83,1186.83,1186.83,1186.83,998.46997,998.46997,998.46997,998.46997,NaN,NaN,49.88968022360089,58.49850452662127,52.412144770112775
2018-02-28T09:00:00+07:00,1177.2,1177.2,1177.2,1177.2,1189.76,1189.76,1189.76,1189.76,1000.13,1000.13,1000.13,1000.13,NaN,NaN,50.964233723788034,65.22216934970446,57.91200775862609
2018-03-01T09:00:00+07:00,1173.63,1173.63,1173.63,1173.63,1187.1899,1187.1899,1187.1899,1187.1899,1000.34,1000.34,1000.34,1000.34,NaN,NaN,49.99442427762086,76.17881880734954,66.63316422789177
2018-03-02T09:00:00+07:00,1194.61,1194.61,1194.61,1194.61,1188.35,1188.35,1188.35,1188.35,1010.38,1010.38,1010.38,1010.38,NaN,NaN,55.36938984578998,86.50116207480114,75.96738341061838
2018-03-05T09:00:00+07:00,1196.04,1196.04,1196.04,1196.04,1160.34,1160.34,1160.34,1160.34,1010.25,1010.25,1010.25,1010.25,NaN,NaN,55.71876515935117,95.56642209696373,86.08213432637147
2018-03-06T09:00:00+07:00,1217.09,1217.09,1217.09,1217.09,1184.47,1184.47,1184.47,1184.47,1014.42,1014.42,1014.42,1014.42,NaN,NaN,60.60727166919765,100.00000000000001,94.02252805725495
2018-03-07T09:00:00+07:00,1220.14,1220.14,1220.14,1220.14,1172.51,1172.51,1172.51,1172.51,1015.39,1015.39,1015.39,1015.39,NaN,NaN,61.27436627761321,100.00000000000001,98.52214069898791
2018-03-08T09:00:00+07:00,1225.76,1225.76,1225.76,1225.76,1186.3199,1186.3199,1186.3199,1186.3199,1021.27,1021.27,1021.27,1021.27,NaN,NaN,62.53339845855398,100.00000000000001,100
2018-03-09T09:00:00+07:00,1222.4,1222.4,1222.4,1222.4,1187.9399,1187.9399,1187.9399,1187.9399,1022.73,1022.73,1022.73,1022.73,NaN,NaN,61.25124252748217,96.93291263843214,98.97763754614404
2018-03-12T09:00:00+07:00,1217.53,1217.53,1217.53,1217.53,1188.4,1188.4,1188.4,1188.4,1021.09,1021.09,1021.09,1021.09,NaN,NaN,59.35175372691374,89.03425410164539,95.32238891335918
2018-03-13T09:00:00+07:00,1229.9,1229.9,1229.9,1229.9,1193.13,1193.13,1193.13,1193.13,1025.15,1025.15,1025.15,1025.15,NaN,NaN,62.53029280583879,89.02654409867516,91.66457027958423
2018-03-14T09:00:00+07:00,1238.6899,1238.6899,1238.6899,1238.6899,1197.02,1197.02,1197.02,1197.02,1025.01,1025.01,1025.01,1025.01,NaN,NaN,64.64585132997863,92.09363146024305,90.0514765535212
2018-03-15T09:00:00+07:00,1239.85,1239.85,1239.85,1239.85,1191.9301,1191.9301,1191.9301,1191.9301,1025.3101,1025.3101,1025.3101,1025.3101,NaN,NaN,64.92730702073663,99.9922899970298,93.704155185316
2018-03-16T09:00:00+07:00,1242.92,1242.92,1242.92,1242.92,1194.8,1194.8,1194.8,1194.8,1029.12,1029.12,1029.12,1029.12,NaN,NaN,65.70538515710166,100.00000000000004,97.36197381909096
2018-03-19T09:00:00+07:00,1244.01,1244.01,1244.01,1244.01,1213.4,1213.4,1213.4,1213.4,1025.75,1025.75,1025.75,1025.75,NaN,NaN,65.99384438860291,100.00000000000004,99.99742999900997
2018-03-20T09:00:00+07:00,1239.92,1239.92,1239.92,1239.92,1217.62,1217.62,1217.62,1217.62,1023,1023,1023,1023,NaN,NaN,63.824505196502564,95.48037954489928,98.49345984829979
2018-03-21T09:00:00+07:00,1249.75,1249.75,1249.75,1249.75,1231.65,1231.65,1231.65,1231.65,1020.35,1020.35,1020.35,1020.35,NaN,NaN,66.66105720702795,95.48037954489928,96.98691969659954
2018-03-22T09:00:00+07:00,1249.13,1249.13,1249.13,1249.13,1228.77,1228.77,1228.77,1228.77,1015.81,1015.81,1015.81,1015.81,NaN,NaN,66.30790297141226,94.40457131362878,95.12177680114245
2018-03-23T09:00:00+07:00,1228.1899,1228.1899,1228.1899,1228.1899,1211.97,1211.97,1211.97,1211.97,1002.92,1002.92,1002.92,1002.92,NaN,NaN,55.59515447988116,65.59085843539621,85.15860309797476
2018-03-26T09:00:00+07:00,1231.15,1231.15,1231.15,1231.15,1231.08,1231.08,1231.08,1231.08,1002.24,1002.24,1002.24,1002.24,NaN,NaN,56.66107797585162,35.46835968782617,65.15459647895038
2018-03-27T09:00:00+07:00,1228.3101,1228.3101,1228.3101,1228.3101,1234.91,1234.91,1234.91,1234.91,1000.68,1000.68,1000.68,1000.68,NaN,NaN,55.289810666157955,3.2108345857633367,34.756684236328574
2018-03-28T09:00:00+07:00,1230.15,1230.15,1230.15,1230.15,1235.76,1235.76,1235.76,1235.76,999.57001,999.57001,999.57001,999.57001,NaN,NaN,56.03222716101042,5.387132180414621,14.688775484668042
2018-03-29T09:00:00+07:00,1231.5699,1231.5699,1231.5699,1231.5699,1228.9399,1228.9399,1228.9399,1228.9399,1000.34,1000.34,1000.34,1000.34,NaN,NaN,56.63073710101519,6.107049396393094,4.90167205419035
2018-03-30T09:00:00+07:00,1245.79,1245.79,1245.79,1245.79,1238.12,1238.12,1238.12,1238.12,1004.53,1004.53,1004.53,1004.53,NaN,NaN,62.18281636180406,26.313000933519618,12.60239417010911
2018-04-02T09:00:00+07:00,1253.61,1253.61,1253.61,1253.61,1257.59,1257.59,1257.59,1257.59,1007.61,1007.61,1007.61,1007.61,NaN,NaN,64.8479161679216,52.15504904796408,28.1916997926256
2018-04-03T09:00:00+07:00,1257.92,1257.92,1257.92,1257.92,1246.59,1246.59,1246.59,1246.59,1006.21,1006.21,1006.21,1006.21,NaN,NaN,66.25926395945805,80.379825824009,52.94929193516424
2018-04-04T09:00:00+07:00,1268.7,1268.7,1268.7,1268.7,1251.72,1251.72,1251.72,1251.72,1011.64,1011.64,1011.64,1011.64,NaN,NaN,69.55207526485323,93.50720762021581,75.34736083072964
2018-04-05T09:00:00+07:00,1281.71,1281.71,1281.71,1281.71,1255.34,1255.34,1255.34,1255.34,1020.83,1020.83,1020.83,1020.83,NaN,NaN,72.97936669253242,98.8221952444534,90.90307622955942
