time,open,high,low,close,Volume,Volume MA,RSI,K,D
2012-09-10T09:00:00+07:00,465.94,465.94,452.63,455.59,NaN,NaN,NaN,NaN,NaN
2012-09-11T09:00:00+07:00,449.60999,453.98999,449.60999,453.39001,NaN,NaN,NaN,NaN,NaN
2012-09-12T09:00:00+07:00,453.20001,457.48999,452.75,453.95999,NaN,NaN,NaN,NaN,NaN
2012-09-13T09:00:00+07:00,453.87,456.10999,452.35001,456.10999,NaN,NaN,NaN,NaN,NaN
2012-09-14T09:00:00+07:00,463.13,465.92001,460.16,463.89999,NaN,NaN,NaN,NaN,NaN
2012-09-17T09:00:00+07:00,464.17999,472.47,464.17999,468.32001,NaN,NaN,NaN,NaN,NaN
2012-09-18T09:00:00+07:00,470.13,473.64001,459.26001,460.44,NaN,NaN,NaN,NaN,NaN
2012-09-19T09:00:00+07:00,454.23999,460.94,454.23999,457.13,NaN,NaN,NaN,NaN,NaN
2012-09-20T09:00:00+07:00,453.89001,454.70999,445.39999,449.66,NaN,NaN,NaN,NaN,NaN
2012-09-21T09:00:00+07:00,452.28,457.53,452.28,457.53,NaN,NaN,NaN,NaN,NaN
2012-09-24T09:00:00+07:00,455.45001,457.92999,453.84,454.51999,NaN,NaN,NaN,NaN,NaN
2012-09-25T09:00:00+07:00,455.25,459.10001,453.51999,456.51999,NaN,NaN,NaN,NaN,NaN
2012-09-26T09:00:00+07:00,457.70001,463.75,457.63,460.23001,NaN,NaN,NaN,NaN,NaN
2012-09-28T09:00:00+07:00,456.62,458.35001,454.67999,456.48001,NaN,NaN,NaN,NaN,NaN
2012-10-01T09:00:00+07:00,454.82001,455.26999,450.42999,451.54999,NaN,NaN,46.69177309877735,NaN,NaN
2012-10-02T09:00:00+07:00,451.23001,452.25,448.64999,448.97,NaN,NaN,44.659601426199906,NaN,NaN
2012-10-03T09:00:00+07:00,450.53,452.59,447.35001,450.44,NaN,NaN,46.099063843522494,NaN,NaN
2012-10-04T09:00:00+07:00,450.48001,451.57001,448.16,449.62,NaN,NaN,45.38981656766214,35.588816766203244,NaN
2012-10-05T09:00:00+07:00,450.44,453.20001,449.60001,453.20001,NaN,NaN,49.07367536474001,68.92215009953658,NaN
2012-10-08T09:00:00+07:00,452.48001,460.26001,452.48001,460.26001,NaN,NaN,55.45529058454562,78.64424958638931,61.05173881737638
2012-10-09T09:00:00+07:00,461.06,462.51001,458.47,460.09,NaN,NaN,55.275661490784834,99.44536783424668,82.33725584005752
2012-10-10T09:00:00+07:00,460.09,461.70999,457.45001,461.70999,NaN,NaN,56.71445712684832,99.44536783424668,92.51166175162756
2012-10-11T09:00:00+07:00,462.39999,465.23999,461.28,461.28,NaN,NaN,56.197678826504294,98.01640478627968,98.96904681825767
2012-10-12T09:00:00+07:00,461.09,463.07001,459.95001,460.17999,NaN,NaN,54.82147065326672,93.33666910174071,96.93281390742236
2012-10-15T09:00:00+07:00,459.57001,462.82001,459.56,461.34,NaN,NaN,56.04392991491216,91.48256917557266,94.27854768786436
2012-10-16T09:00:00+07:00,461.34,471.67999,461.34,471.67999,NaN,NaN,65.10713826786846,92.91153222353967,92.57692350028435
2012-10-17T09:00:00+07:00,471.67999,473.67001,468.03,469.39001,NaN,NaN,62.05545587969709,93.17108344628168,92.521728281798
2012-10-18T09:00:00+07:00,467.79001,472.31,467.39001,471.95999,NaN,NaN,64.08974178544707,93.36663562934928,93.14975043305687
2012-10-19T09:00:00+07:00,472.87,474.48999,466.45001,471.26001,NaN,NaN,63.0975048089078,90.09055487282285,92.2094246494846
2012-10-22T09:00:00+07:00,470.72,470.94,466.48001,469.39001,NaN,NaN,60.40687521459827,87.11929051172812,90.19216033796675
2012-10-23T09:00:00+07:00,469.60999,471.42999,467.59,469.82001,NaN,NaN,60.82059953167101,81.5311834245014,86.24700960301747
2012-10-24T09:00:00+07:00,469.38,470.57001,466.32001,466.62,NaN,NaN,56.120766529060006,66.12472963208138,78.25840118943698
2012-10-25T09:00:00+07:00,464.31,464.81,459.23001,459.92999,NaN,NaN,47.80397435239614,40.73747728739301,62.79779678132527
2012-10-26T09:00:00+07:00,459.42999,463.94,459.42999,462.16,NaN,NaN,50.44045329792789,19.729790808449078,42.19733257597449
2012-10-29T09:00:00+07:00,460.57001,463.25,459.70001,461.03,NaN,NaN,49.08740511396915,7.551431492055248,22.672899862632445
2012-10-30T09:00:00+07:00,460.91,462.70999,459.04001,459.04001,NaN,NaN,46.71105153622825,7.551431492055248,11.610884597519856
2012-10-31T09:00:00+07:00,458.41,460.57001,456.38,458.56,NaN,NaN,46.13093226745618,2.472439467993039,5.858434150701176
2012-11-01T09:00:00+07:00,458.29999,460.76001,458.06,458.06,NaN,NaN,45.4970835614824,0,3.341290320016094
2012-11-02T09:00:00+07:00,452.82999,452.82999,441.42001,441.89999,NaN,NaN,30.777786653251113,0,0.8241464893310111
2012-11-05T09:00:00+07:00,446.51001,449.31,443.85999,446.63,NaN,NaN,37.18369888426738,6.410023274021683,2.1366744246738945
2012-11-06T09:00:00+07:00,447.42001,451.39999,444.53,450.82999,NaN,NaN,42.29055131661176,17.930176341864865,8.113399871962182
2012-11-07T09:00:00+07:00,449.12,455.78,448.45999,455.78,NaN,NaN,47.68840844795203,35.37115124275641,19.903783619547653
