time,open,high,low,close,Volume,Volume MA,RSI,K,D
2014-01-27T09:00:00+07:00,559.66998,572.02002,559.03003,571.91998,NaN,NaN,NaN,NaN,NaN
2014-02-06T09:00:00+07:00,572.57001,576.96002,571.58002,576.96002,NaN,NaN,NaN,NaN,NaN
2014-02-07T09:00:00+07:00,579.42999,582.28998,572.40997,575.58002,NaN,NaN,NaN,NaN,NaN
2014-02-10T09:00:00+07:00,574.98999,586.35999,574.13,586.35999,NaN,NaN,NaN,NaN,NaN
2014-02-11T09:00:00+07:00,589.90997,594.35999,583.07001,584.60999,NaN,NaN,NaN,NaN,NaN
2014-02-12T09:00:00+07:00,588.25,593.83002,585.84003,593.83002,NaN,NaN,NaN,NaN,NaN
2014-02-13T09:00:00+07:00,594.20001,599.32001,592.08002,598.65002,NaN,NaN,NaN,NaN,NaN
2014-02-14T09:00:00+07:00,599.09003,602.59003,595.59003,601.63,NaN,NaN,NaN,NaN,NaN
2014-02-17T09:00:00+07:00,600.16998,606.69,598.73999,603.40997,NaN,NaN,NaN,NaN,NaN
2014-02-18T09:00:00+07:00,602.85999,610.27002,602.60999,610.27002,NaN,NaN,NaN,NaN,NaN
2014-02-19T09:00:00+07:00,616.07001,619.54999,611.65002,619.54999,NaN,NaN,NaN,NaN,NaN
2014-02-20T09:00:00+07:00,622.52002,624.83002,598.60999,606.35999,NaN,NaN,NaN,NaN,NaN
2014-02-21T09:00:00+07:00,605.53998,608.16998,596.90002,607.15997,NaN,NaN,NaN,NaN,NaN
2014-02-24T09:00:00+07:00,608.57001,615.04999,606.21997,615.04999,NaN,NaN,NaN,NaN,NaN
2014-02-25T09:00:00+07:00,613.07001,618.77002,613.07001,618.28003,NaN,NaN,79.34178522671826,NaN,NaN
2014-02-26T09:00:00+07:00,619.81,620.46997,611.28003,620.46997,NaN,NaN,79.94062003736347,NaN,NaN
2014-02-27T09:00:00+07:00,618.89001,620.57001,608.95001,608.95001,NaN,NaN,68.66471722212933,NaN,NaN
2014-02-28T09:00:00+07:00,609.75,612.57001,602.06,612.57001,NaN,NaN,70.0923245033305,37.55356386858421,NaN
2014-03-03T09:00:00+07:00,611.12,612.15997,600.26001,600.26001,NaN,NaN,60.07003018939516,4.220230535250882,NaN
2014-03-04T09:00:00+07:00,594.12,600.89001,590.62,600.46997,NaN,NaN,60.17462731073994,4.395694411168446,15.389829605001182
2014-03-05T09:00:00+07:00,602.92999,607.71002,601.96997,607.71002,NaN,NaN,63.705271757475096,6.273658235678224,4.963194394032519
2014-03-06T09:00:00+07:00,607.66998,613.53003,605.79999,613.53003,NaN,NaN,66.2922387828688,16.71154431267328,9.126965653173318
2014-03-07T09:00:00+07:00,613.01001,617.94,612.22998,616.37,NaN,NaN,67.5092154382533,29.015470506495344,17.333557684948953
2014-03-10T09:00:00+07:00,615.67999,616.71997,613.92999,616.21997,NaN,NaN,67.37083544283993,35.16453085717844,26.96384855878236
2014-03-11T09:00:00+07:00,617.42999,619.70001,614.76001,617.5,NaN,NaN,67.97400526037279,37.98572957409516,34.055243645922985
2014-03-12T09:00:00+07:00,618.76001,619.78003,614.10999,616.97998,NaN,NaN,67.42867094232986,37.85061448434073,37.00029163853811
2014-03-13T09:00:00+07:00,616.76001,623.07001,614.62,623.07001,NaN,NaN,70.42148917800827,42.96815043153567,39.601498163323846
2014-03-14T09:00:00+07:00,624.53998,630.90002,622.53998,630.90002,NaN,NaN,73.75988728618162,52.674089493699306,44.49761813652523
2014-03-17T09:00:00+07:00,634.97998,637.63,631.53003,636.81,NaN,NaN,75.96492341101461,66.99383295039651,54.212024291877164
2014-03-18T09:00:00+07:00,636.39001,642.95001,632.96002,639.72998,NaN,NaN,76.99359630873286,82.96237562609116,67.54343269006233
2014-03-19T09:00:00+07:00,640.41998,648.48999,639.87,648.48999,NaN,NaN,79.78834675747339,93.33068510334908,81.09563122661226
2014-03-20T09:00:00+07:00,652.65997,652.66998,641.27002,645.03003,NaN,NaN,75.8681750022635,93.37304523998392,89.88870198980806
2014-03-21T09:00:00+07:00,645.17999,647.37,643.62,645.06,NaN,NaN,75.8792299614959,86.72953769144748,91.14442267826017
2014-03-24T09:00:00+07:00,650.21997,655.03998,648.5,654.90997,NaN,NaN,79.24458739768386,85.60255718597905,88.56838003913681
2014-03-25T09:00:00+07:00,658.5,658.5,648,648.01001,NaN,NaN,71.69811298666222,72.24786541986472,81.52665343243042
2014-03-26T09:00:00+07:00,650.90997,652.29999,635.27002,638.38,NaN,NaN,62.72071743385333,45.55803963506784,67.80282074697054
2014-03-27T09:00:00+07:00,639.96002,640.25,629.83002,639.53998,NaN,NaN,63.316545975288506,14.515348790047058,44.10708461499322
2014-03-28T09:00:00+07:00,642.27002,644.75,638.25,640.17999,NaN,NaN,63.66164203279988,3.001301686842936,21.024896703985956
2014-03-31T09:00:00+07:00,640.71997,642.28998,636.34998,637.63,NaN,NaN,61.19163475255655,3.001301686842936,6.839317387910985
2014-04-01T09:00:00+07:00,635.79999,635.87,621.97998,622.84998,NaN,NaN,49.261413584760504,1.8376397039987966,2.6134143592282317
2014-04-02T09:00:00+07:00,623.67999,624.29999,609.40002,617.70001,NaN,NaN,45.903160744531334,0,1.6129804636139198
2014-04-03T09:00:00+07:00,620.45001,631.40997,620.45001,629.46002,NaN,NaN,53.67018654043916,7.6405323484047,3.1593906841345074
2014-04-04T09:00:00+07:00,628.90997,632.59998,626.51001,631.17999,NaN,NaN,54.6947278278889,16.288920348989702,7.976484232464809
2014-04-07T09:00:00+07:00,629.63,637.65002,629.17999,636.09003,NaN,NaN,57.57876629776668,27.77437749317849,17.234610063524304
2014-04-08T09:00:00+07:00,638.71997,640.03003,635.57001,639.46002,NaN,NaN,59.48508497564029,33.71247249066827,25.925256777612162
2014-04-10T09:00:00+07:00,640.60999,644.46997,639.15002,640.20001,NaN,NaN,59.911093549872106,39.06861700060826,33.51848899481835
2014-04-11T09:00:00+07:00,637.59998,638.67999,633.40997,636.60999,NaN,NaN,56.79119742863124,38.468553571338596,37.08321435420505
2014-04-14T09:00:00+07:00,637.35999,638.72998,631.33002,631.33002,NaN,NaN,52.463936979447595,33.368040048298376,36.96840354008176
2014-04-15T09:00:00+07:00,630.69,631.15002,617.47998,617.47998,NaN,NaN,43.17143345030682,19.363507537773383,30.400033719136797
2014-04-16T09:00:00+07:00,617.06,617.34998,599.29999,610.17999,NaN,NaN,39.227592161794824,8.478113822854255,20.403220469642015
2014-04-17T09:00:00+07:00,612.27002,616.15002,610.59998,615.09998,NaN,NaN,43.00657039293871,5.155344353602573,10.99898857141008
2014-04-18T09:00:00+07:00,613.54999,614.71997,594.31,596.19,NaN,NaN,34.20324442239615,5.155344353602573,6.2629341766864774
2014-04-21T09:00:00+07:00,595.07001,596.16998,583.48999,583.48999,NaN,NaN,29.79245838800962,5.155344353602573,5.155344353602583
2014-04-22T09:00:00+07:00,583.90002,595.85999,578.22998,595.85999,NaN,NaN,38.15780436298027,9.258217191243792,6.5229686328163226
2014-04-23T09:00:00+07:00,595.39001,597.20001,589.83002,590.77002,NaN,NaN,36.244130048991835,16.398504952525,10.27068883245713
2014-04-24T09:00:00+07:00,589.26001,592.23999,587.22998,591.87,NaN,NaN,36.979692277087814,24.35286482579816,16.669862323188994
2014-04-25T09:00:00+07:00,591.95001,596.44,591.95001,596.44,NaN,NaN,40.07309989910118,26.472588518264967,22.407986098862718
