date,symbol,price
2015-09-14,E1VFVN30,9300
2015-09-15,E1VFVN30,9100
2015-09-16,E1VFVN30,9100
2015-09-17,E1VFVN30,9200
2015-09-18,E1VFVN30,9300
2015-09-21,E1VFVN30,9400
2015-09-22,E1VFVN30,9400
2015-09-23,E1VFVN30,9400
2015-09-24,E1VFVN30,9300
2015-09-25,E1VFVN30,9300
2015-09-28,E1VFVN30,9300
2015-09-29,E1VFVN30,9200
2015-09-30,E1VFVN30,9500
2015-10-01,E1VFVN30,9300
2015-10-02,E1VFVN30,9300
2015-10-05,E1VFVN30,9300
2015-10-06,E1VFVN30,9400
2015-10-07,E1VFVN30,9400
2015-10-08,E1VFVN30,9600
2015-10-09,E1VFVN30,9600
2015-10-12,E1VFVN30,9700
2015-10-13,E1VFVN30,9600
2015-10-14,E1VFVN30,9500
2015-10-15,E1VFVN30,9500
2015-10-16,E1VFVN30,9600
2015-10-19,E1VFVN30,9700
2015-10-20,E1VFVN30,9600
2015-10-21,E1VFVN30,9700
2015-10-22,E1VFVN30,9700
2015-10-23,E1VFVN30,9800
2015-10-26,E1VFVN30,9800
2015-10-27,E1VFVN30,9700
2015-10-28,E1VFVN30,9700
2015-10-29,E1VFVN30,9800
2015-10-30,E1VFVN30,9800
2015-11-02,E1VFVN30,9700
2015-11-03,E1VFVN30,9900
2015-11-04,E1VFVN30,9900
2015-11-05,E1VFVN30,9900
2015-11-06,E1VFVN30,9900
2015-11-09,E1VFVN30,9900
2015-11-10,E1VFVN30,9900
2015-11-11,E1VFVN30,9800
2015-11-12,E1VFVN30,9700
2015-11-13,E1VFVN30,9800
2015-11-16,E1VFVN30,9900
2015-11-17,E1VFVN30,9800
2015-11-18,E1VFVN30,9800
2015-11-19,E1VFVN30,9700
2015-11-20,E1VFVN30,9700
2015-11-23,E1VFVN30,9700
2015-11-24,E1VFVN30,9500
2015-11-25,E1VFVN30,9700
2015-11-26,E1VFVN30,9700
2015-11-27,E1VFVN30,9400
2015-11-30,E1VFVN30,9400
2015-12-01,E1VFVN30,9400
2015-12-02,E1VFVN30,9300
2015-12-03,E1VFVN30,9400
2015-12-04,E1VFVN30,9300
2015-12-07,E1VFVN30,9300
2015-12-08,E1VFVN30,9300
2015-12-09,E1VFVN30,9300
2015-12-10,E1VFVN30,9300
2015-12-11,E1VFVN30,9200
2015-12-14,E1VFVN30,9200
2015-12-15,E1VFVN30,9400
2015-12-16,E1VFVN30,9400
2015-12-17,E1VFVN30,9400
2015-12-18,E1VFVN30,9400
2015-12-21,E1VFVN30,9300
2015-12-22,E1VFVN30,9300
2015-12-23,E1VFVN30,9200
2015-12-24,E1VFVN30,9200
2015-12-25,E1VFVN30,9300
2015-12-28,E1VFVN30,9300
2015-12-29,E1VFVN30,9500
2015-12-30,E1VFVN30,9600
2015-12-31,E1VFVN30,9600
2016-01-04,E1VFVN30,9400
2016-01-05,E1VFVN30,9400
2016-01-06,E1VFVN30,9300
2016-01-07,E1VFVN30,9300
2016-01-08,E1VFVN30,9100
2016-01-11,E1VFVN30,9200
2016-01-12,E1VFVN30,9200
2016-01-13,E1VFVN30,9200
2016-01-14,E1VFVN30,9100
2016-01-15,E1VFVN30,9000
2016-01-18,E1VFVN30,8700
2016-01-19,E1VFVN30,8700
2016-01-20,E1VFVN30,8800
2016-01-21,E1VFVN30,8700
2016-01-22,E1VFVN30,8700
2016-01-25,E1VFVN30,8900
2016-01-26,E1VFVN30,8800
2016-01-27,E1VFVN30,9000
2016-01-28,E1VFVN30,9000
2016-01-29,E1VFVN30,8900
2016-02-01,E1VFVN30,9000
2016-02-02,E1VFVN30,9000
2016-02-03,E1VFVN30,8800
2016-02-04,E1VFVN30,8900
2016-02-05,E1VFVN30,9000
2016-02-15,E1VFVN30,8900
2016-02-16,E1VFVN30,9000
2016-02-17,E1VFVN30,9000
2016-02-18,E1VFVN30,9000
2016-02-19,E1VFVN30,9000
2016-02-22,E1VFVN30,9100
2016-02-23,E1VFVN30,9100
2016-02-24,E1VFVN30,9200
2016-02-25,E1VFVN30,9200
2016-02-26,E1VFVN30,9200
2016-02-29,E1VFVN30,9200
2016-03-01,E1VFVN30,9200
2016-03-02,E1VFVN30,9200
2016-03-03,E1VFVN30,9300
2016-03-04,E1VFVN30,9200
2016-03-07,E1VFVN30,9200
2016-03-08,E1VFVN30,9200
2016-03-09,E1VFVN30,9200
2016-03-10,E1VFVN30,9200
2016-03-11,E1VFVN30,9300
2016-03-14,E1VFVN30,9400
2016-03-15,E1VFVN30,9200
2016-03-16,E1VFVN30,9300
2016-03-17,E1VFVN30,9300
2016-03-18,E1VFVN30,9300
2016-03-21,E1VFVN30,9300
2016-03-22,E1VFVN30,9300
2016-03-23,E1VFVN30,9300
2016-03-24,E1VFVN30,9200
2016-03-25,E1VFVN30,9200
2016-03-28,E1VFVN30,9200
2016-03-29,E1VFVN30,9100
2016-03-30,E1VFVN30,9200
2016-03-31,E1VFVN30,9100
2016-04-01,E1VFVN30,9100
2016-04-04,E1VFVN30,9100
2016-04-05,E1VFVN30,9000
2016-04-06,E1VFVN30,9200
2016-04-07,E1VFVN30,9200
2016-04-08,E1VFVN30,9300
2016-04-11,E1VFVN30,9300
2016-04-12,E1VFVN30,9300
2016-04-13,E1VFVN30,9300
2016-04-14,E1VFVN30,9400
2016-04-15,E1VFVN30,9400
2016-04-19,E1VFVN30,9200
2016-04-20,E1VFVN30,9200
2016-04-21,E1VFVN30,9300
2016-04-22,E1VFVN30,9400
2016-04-25,E1VFVN30,9500
2016-04-26,E1VFVN30,9500
2016-04-27,E1VFVN30,9500
2016-04-28,E1VFVN30,9400
2016-04-29,E1VFVN30,9500
2016-05-04,E1VFVN30,9500
2016-05-05,E1VFVN30,9600
2016-05-06,E1VFVN30,9600
2016-05-09,E1VFVN30,9600
2016-05-10,E1VFVN30,9500
2016-05-11,E1VFVN30,9600
2016-05-12,E1VFVN30,9700
2016-05-13,E1VFVN30,9700
2016-05-16,E1VFVN30,9700
2016-05-17,E1VFVN30,9800
2016-05-18,E1VFVN30,9900
2016-05-19,E1VFVN30,9900
2016-05-20,E1VFVN30,9900
2016-05-23,E1VFVN30,9800
2016-05-24,E1VFVN30,9700
2016-05-25,E1VFVN30,9900
2016-05-26,E1VFVN30,9700
2016-05-27,E1VFVN30,9700
2016-05-30,E1VFVN30,9800
2016-05-31,E1VFVN30,9800
2016-06-01,E1VFVN30,9800
2016-06-02,E1VFVN30,9800
2016-06-03,E1VFVN30,9900
2016-06-06,E1VFVN30,9900
2016-06-07,E1VFVN30,9900
2016-06-08,E1VFVN30,10000
2016-06-09,E1VFVN30,10100
2016-06-10,E1VFVN30,10100
2016-06-13,E1VFVN30,10000
2016-06-14,E1VFVN30,9900
2016-06-15,E1VFVN30,9900
2016-06-16,E1VFVN30,9900
2016-06-17,E1VFVN30,9800
2016-06-20,E1VFVN30,9900
2016-06-21,E1VFVN30,9900
2016-06-22,E1VFVN30,9900
2016-06-23,E1VFVN30,9900
2016-06-24,E1VFVN30,9700
2016-06-27,E1VFVN30,9700
2016-06-28,E1VFVN30,9700
2016-06-29,E1VFVN30,9800
2016-06-30,E1VFVN30,9900
2016-07-01,E1VFVN30,10100
2016-07-04,E1VFVN30,10000
2016-07-05,E1VFVN30,10100
2016-07-06,E1VFVN30,10100
2016-07-07,E1VFVN30,10200
2016-07-08,E1VFVN30,10200
2016-07-11,E1VFVN30,10200
2016-07-12,E1VFVN30,10200
2016-07-13,E1VFVN30,10400
2016-07-14,E1VFVN30,10300
2016-07-15,E1VFVN30,10500
2016-07-18,E1VFVN30,10400
2016-07-19,E1VFVN30,10500
2016-07-20,E1VFVN30,10500
2016-07-21,E1VFVN30,10400
2016-07-22,E1VFVN30,10200
2016-07-25,E1VFVN30,10200
2016-07-26,E1VFVN30,10200
2016-07-27,E1VFVN30,10200
2016-07-28,E1VFVN30,10300
2016-07-29,E1VFVN30,10300
2016-08-01,E1VFVN30,10200
2016-08-02,E1VFVN30,10100
2016-08-03,E1VFVN30,10000
2016-08-04,E1VFVN30,10000
2016-08-05,E1VFVN30,9800
2016-08-08,E1VFVN30,9800
2016-08-09,E1VFVN30,9900
2016-08-10,E1VFVN30,10000
2016-08-11,E1VFVN30,10100
2016-08-12,E1VFVN30,10300
2016-08-15,E1VFVN30,10200
2016-08-16,E1VFVN30,10300
2016-08-17,E1VFVN30,10400
2016-08-18,E1VFVN30,10400
2016-08-19,E1VFVN30,10400
2016-08-22,E1VFVN30,10400
2016-08-23,E1VFVN30,10400
2016-08-24,E1VFVN30,10400
2016-08-25,E1VFVN30,10400
2016-08-26,E1VFVN30,10500
2016-08-29,E1VFVN30,10600
2016-08-30,E1VFVN30,10600
2016-08-31,E1VFVN30,10600
2016-09-01,E1VFVN30,10600
2016-09-05,E1VFVN30,10600
2016-09-06,E1VFVN30,10600
2016-09-07,E1VFVN30,10500
2016-09-08,E1VFVN30,10600
2016-09-09,E1VFVN30,10600
2016-09-12,E1VFVN30,10500
2016-09-13,E1VFVN30,10500
2016-09-14,E1VFVN30,10580
2016-09-15,E1VFVN30,10460
2016-09-16,E1VFVN30,10460
2016-09-19,E1VFVN30,10400
2016-09-20,E1VFVN30,10400
2016-09-21,E1VFVN30,10600
2016-09-22,E1VFVN30,10750
2016-09-23,E1VFVN30,10750
2016-09-26,E1VFVN30,10790
2016-09-27,E1VFVN30,10720
2016-09-28,E1VFVN30,10880
2016-09-29,E1VFVN30,10840
2016-09-30,E1VFVN30,10860
2016-10-03,E1VFVN30,10800
2016-10-04,E1VFVN30,10700
2016-10-05,E1VFVN30,10700
2016-10-06,E1VFVN30,10770
2016-10-07,E1VFVN30,10640
2016-10-10,E1VFVN30,10600
2016-10-11,E1VFVN30,10560
2016-10-12,E1VFVN30,10560
2016-10-13,E1VFVN30,10600
2016-10-14,E1VFVN30,10660
2016-10-17,E1VFVN30,10590
2016-10-18,E1VFVN30,10640
2016-10-19,E1VFVN30,10600
2016-10-20,E1VFVN30,10600
2016-10-21,E1VFVN30,10640
2016-10-24,E1VFVN30,10640
2016-10-25,E1VFVN30,10450
2016-10-26,E1VFVN30,10390
2016-10-27,E1VFVN30,10390
2016-10-28,E1VFVN30,10390
2016-10-31,E1VFVN30,10520
2016-11-01,E1VFVN30,10400
2016-11-02,E1VFVN30,10380
2016-11-03,E1VFVN30,10210
2016-11-04,E1VFVN30,10200
2016-11-07,E1VFVN30,10300
2016-11-08,E1VFVN30,10400
2016-11-09,E1VFVN30,10200
2016-11-10,E1VFVN30,10310
2016-11-11,E1VFVN30,10310
2016-11-14,E1VFVN30,10310
2016-11-15,E1VFVN30,10310
2016-11-16,E1VFVN30,10300
2016-11-17,E1VFVN30,10300
2016-11-18,E1VFVN30,10300
2016-11-21,E1VFVN30,10300
2016-11-22,E1VFVN30,10300
2016-11-23,E1VFVN30,10300
2016-11-24,E1VFVN30,10500
2016-11-25,E1VFVN30,10450
2016-11-28,E1VFVN30,10240
2016-11-29,E1VFVN30,10180
2016-11-30,E1VFVN30,10130
2016-12-01,E1VFVN30,10260
2016-12-02,E1VFVN30,10190
2016-12-05,E1VFVN30,10150
2016-12-06,E1VFVN30,9990
2016-12-07,E1VFVN30,9970
2016-12-08,E1VFVN30,10010
2016-12-09,E1VFVN30,10050
2016-12-12,E1VFVN30,9980
2016-12-13,E1VFVN30,9900
2016-12-14,E1VFVN30,9850
2016-12-15,E1VFVN30,9900
2016-12-16,E1VFVN30,9900
2016-12-19,E1VFVN30,10110
2016-12-20,E1VFVN30,10050
2016-12-21,E1VFVN30,10050
2016-12-22,E1VFVN30,10040
2016-12-23,E1VFVN30,10000
2016-12-26,E1VFVN30,10060
2016-12-27,E1VFVN30,10090
2016-12-28,E1VFVN30,10080
2016-12-29,E1VFVN30,10120
2016-12-30,E1VFVN30,10170
2017-01-03,E1VFVN30,10190
2017-01-04,E1VFVN30,10250
2017-01-05,E1VFVN30,10290
2017-01-06,E1VFVN30,10350
2017-01-09,E1VFVN30,10370
2017-01-10,E1VFVN30,10370
2017-01-11,E1VFVN30,10430
2017-01-12,E1VFVN30,10430
2017-01-13,E1VFVN30,10410
2017-01-16,E1VFVN30,10340
2017-01-17,E1VFVN30,10340
2017-01-18,E1VFVN30,10360
2017-01-19,E1VFVN30,10360
2017-01-20,E1VFVN30,10360
2017-01-23,E1VFVN30,10360
2017-01-24,E1VFVN30,10410
2017-01-25,E1VFVN30,10450
2017-02-02,E1VFVN30,10520
2017-02-03,E1VFVN30,10610
2017-02-06,E1VFVN30,10600
2017-02-07,E1VFVN30,10650
2017-02-08,E1VFVN30,10670
2017-02-09,E1VFVN30,10700
2017-02-10,E1VFVN30,10730
2017-02-13,E1VFVN30,10760
2017-02-14,E1VFVN30,10760
2017-02-15,E1VFVN30,10840
2017-02-16,E1VFVN30,10900
2017-02-17,E1VFVN30,10890
2017-02-20,E1VFVN30,10800
2017-02-21,E1VFVN30,10920
2017-02-22,E1VFVN30,10900
2017-02-23,E1VFVN30,10860
2017-02-24,E1VFVN30,10870
2017-02-27,E1VFVN30,10820
2017-02-28,E1VFVN30,10820
2017-03-01,E1VFVN30,10700
2017-03-02,E1VFVN30,10720
2017-03-03,E1VFVN30,10690
2017-03-06,E1VFVN30,10740
2017-03-07,E1VFVN30,10750
2017-03-08,E1VFVN30,10790
2017-03-09,E1VFVN30,10830
2017-03-10,E1VFVN30,10860
2017-03-13,E1VFVN30,10860
2017-03-14,E1VFVN30,10890
2017-03-15,E1VFVN30,10850
2017-03-16,E1VFVN30,10850
2017-03-17,E1VFVN30,10900
2017-03-20,E1VFVN30,11000
2017-03-21,E1VFVN30,11030
2017-03-22,E1VFVN30,11080
2017-03-23,E1VFVN30,11180
2017-03-24,E1VFVN30,11320
2017-03-27,E1VFVN30,11290
2017-03-28,E1VFVN30,11250
2017-03-29,E1VFVN30,11320
2017-03-30,E1VFVN30,11320
2017-03-31,E1VFVN30,11300
2017-04-03,E1VFVN30,11340
2017-04-04,E1VFVN30,11370
2017-04-05,E1VFVN30,11360
2017-04-07,E1VFVN30,11290
2017-04-10,E1VFVN30,11400
2017-04-11,E1VFVN30,11390
2017-04-12,E1VFVN30,11380
2017-04-13,E1VFVN30,11340
2017-04-14,E1VFVN30,11140
2017-04-17,E1VFVN30,11000
2017-04-18,E1VFVN30,10960
2017-04-19,E1VFVN30,11080
2017-04-20,E1VFVN30,11040
2017-04-21,E1VFVN30,11030
2017-04-24,E1VFVN30,10950
2017-04-25,E1VFVN30,10920
2017-04-26,E1VFVN30,10990
2017-04-27,E1VFVN30,11140
2017-04-28,E1VFVN30,11140
2017-05-03,E1VFVN30,11180
2017-05-04,E1VFVN30,11210
2017-05-05,E1VFVN30,11230
2017-05-08,E1VFVN30,11190
2017-05-09,E1VFVN30,11240
2017-05-10,E1VFVN30,11350
2017-05-11,E1VFVN30,11320
2017-05-12,E1VFVN30,11300
2017-05-15,E1VFVN30,11370
2017-05-16,E1VFVN30,11410
2017-05-17,E1VFVN30,11380
2017-05-18,E1VFVN30,11400
2017-05-19,E1VFVN30,11460
2017-05-22,E1VFVN30,11600
2017-05-23,E1VFVN30,11610
2017-05-24,E1VFVN30,11780
2017-05-25,E1VFVN30,11700
2017-05-26,E1VFVN30,11770
2017-05-29,E1VFVN30,11850
2017-05-30,E1VFVN30,11830
2017-05-31,E1VFVN30,11610
2017-06-01,E1VFVN30,11790
2017-06-02,E1VFVN30,11780
2017-06-05,E1VFVN30,11840
2017-06-06,E1VFVN30,11910
2017-06-07,E1VFVN30,12100
2017-06-08,E1VFVN30,12040
2017-06-09,E1VFVN30,12130
2017-06-12,E1VFVN30,12090
2017-06-13,E1VFVN30,12140
2017-06-14,E1VFVN30,12240
2017-06-15,E1VFVN30,12260
2017-06-16,E1VFVN30,12300
2017-06-19,E1VFVN30,12370
2017-06-20,E1VFVN30,12460
2017-06-21,E1VFVN30,12370
2017-06-22,E1VFVN30,12450
2017-06-23,E1VFVN30,12370
2017-06-26,E1VFVN30,12450
2017-06-27,E1VFVN30,12390
2017-06-28,E1VFVN30,12360
2017-06-29,E1VFVN30,12490
2017-06-30,E1VFVN30,12560
2017-07-03,E1VFVN30,12630
2017-07-04,E1VFVN30,12570
2017-07-05,E1VFVN30,13400
2017-07-06,E1VFVN30,12650
2017-07-07,E1VFVN30,12600
2017-07-10,E1VFVN30,12300
2017-07-11,E1VFVN30,12380
2017-07-12,E1VFVN30,12440
2017-07-13,E1VFVN30,12440
2017-07-14,E1VFVN30,12470
2017-07-17,E1VFVN30,12270
2017-07-18,E1VFVN30,12020
2017-07-19,E1VFVN30,12140
2017-07-20,E1VFVN30,12110
2017-07-21,E1VFVN30,12040
2017-07-24,E1VFVN30,12030
2017-07-25,E1VFVN30,12000
2017-07-26,E1VFVN30,12140
2017-07-27,E1VFVN30,12140
2017-07-28,E1VFVN30,12270
2017-07-31,E1VFVN30,12350
2017-08-01,E1VFVN30,12440
2017-08-02,E1VFVN30,12430
2017-08-03,E1VFVN30,12360
2017-08-04,E1VFVN30,12380
2017-08-07,E1VFVN30,12490
2017-08-08,E1VFVN30,12430
2017-08-09,E1VFVN30,12300
2017-08-10,E1VFVN30,12200
2017-08-11,E1VFVN30,12190
2017-08-14,E1VFVN30,12250
2017-08-15,E1VFVN30,12220
2017-08-16,E1VFVN30,12270
2017-08-17,E1VFVN30,12220
2017-08-18,E1VFVN30,12220
2017-08-21,E1VFVN30,12180
2017-08-22,E1VFVN30,12170
2017-08-23,E1VFVN30,12120
2017-08-24,E1VFVN30,12290
2017-08-25,E1VFVN30,12260
2017-08-28,E1VFVN30,12390
2017-08-29,E1VFVN30,12390
2017-08-30,E1VFVN30,12460
2017-08-31,E1VFVN30,12630
2017-09-01,E1VFVN30,12690
2017-09-05,E1VFVN30,12730
2017-09-06,E1VFVN30,12750
2017-09-07,E1VFVN30,12820
2017-09-08,E1VFVN30,12800
2017-09-11,E1VFVN30,12820
2017-09-12,E1VFVN30,12810
2017-09-13,E1VFVN30,12820
2017-09-14,E1VFVN30,13040
2017-09-15,E1VFVN30,13020
2017-09-18,E1VFVN30,13060
2017-09-19,E1VFVN30,13120
2017-09-20,E1VFVN30,13040
2017-09-21,E1VFVN30,12960
2017-09-22,E1VFVN30,12950
2017-09-25,E1VFVN30,13000
2017-09-26,E1VFVN30,13000
2017-09-27,E1VFVN30,12950
2017-09-28,E1VFVN30,13060
2017-09-29,E1VFVN30,13000
2017-10-02,E1VFVN30,12960
2017-10-03,E1VFVN30,12900
2017-10-04,E1VFVN30,13050
2017-10-05,E1VFVN30,13110
2017-10-06,E1VFVN30,13150
2017-10-09,E1VFVN30,13200
2017-10-10,E1VFVN30,13250
2017-10-11,E1VFVN30,13310
2017-10-12,E1VFVN30,13400
2017-10-13,E1VFVN30,13420
2017-10-16,E1VFVN30,13420
2017-10-17,E1VFVN30,13460
2017-10-18,E1VFVN30,13460
2017-10-19,E1VFVN30,13480
2017-10-20,E1VFVN30,13400
2017-10-23,E1VFVN30,13350
2017-10-24,E1VFVN30,13410
2017-10-25,E1VFVN30,13560
2017-10-26,E1VFVN30,13520
2017-10-27,E1VFVN30,13720
2017-10-30,E1VFVN30,13840
2017-10-31,E1VFVN30,13780
2017-11-01,E1VFVN30,13750
2017-11-02,E1VFVN30,13710
2017-11-03,E1VFVN30,13710
2017-11-06,E1VFVN30,13860
2017-11-07,E1VFVN30,13960
2017-11-08,E1VFVN30,14130
2017-11-09,E1VFVN30,14020
