date,symbol,price
2021-02-03,FUESSV50,16400
2021-02-04,FUESSV50,16500
2021-02-05,FUESSV50,16700
2021-02-08,FUESSV50,16500
2021-02-09,FUESSV50,15900
2021-02-17,FUESSV50,16600
2021-02-18,FUESSV50,17100
2021-02-19,FUESSV50,17200
2021-02-22,FUESSV50,17300
2021-02-23,FUESSV50,17300
2021-02-24,FUESSV50,17400
