time,open,high,low,close
2016-04-06T09:00:00+07:00,747.60999,747.60999,747.60999,747.60999
2016-04-07T09:00:00+07:00,753.72998,753.72998,753.72998,753.72998
2016-04-08T09:00:00+07:00,759.16998,759.16998,759.16998,759.16998
2016-04-11T09:00:00+07:00,767.95001,767.95001,767.95001,767.95001
2016-04-12T09:00:00+07:00,768.52002,768.52002,768.52002,768.52002
2016-04-13T09:00:00+07:00,769.71002,769.71002,769.71002,769.71002
2016-04-14T09:00:00+07:00,776.31,776.31,776.31,776.31
2016-04-15T09:00:00+07:00,774.25,774.25,774.25,774.25
2016-04-19T09:00:00+07:00,762.28003,762.28003,762.28003,762.28003
2016-04-20T09:00:00+07:00,757.35999,757.35999,757.35999,757.35999
2016-04-21T09:00:00+07:00,763.15997,763.15997,763.15997,763.15997
2016-04-22T09:00:00+07:00,771.23999,771.23999,771.23999,771.23999
2016-04-25T09:00:00+07:00,774.21002,774.21002,774.21002,774.21002
2016-04-26T09:00:00+07:00,776.98999,776.98999,776.98999,776.98999
2016-04-27T09:00:00+07:00,777.45001,777.45001,777.45001,777.45001
2016-04-28T09:00:00+07:00,775.02002,775.02002,775.02002,775.02002
2016-04-29T09:00:00+07:00,781.08002,781.08002,781.08002,781.08002
2016-05-04T09:00:00+07:00,786.04999,786.04999,786.04999,786.04999
2016-05-05T09:00:00+07:00,784.48999,784.48999,784.48999,784.48999
2016-05-06T09:00:00+07:00,779,779,779,779
2016-05-09T09:00:00+07:00,771.37,771.37,771.37,771.37
2016-05-10T09:00:00+07:00,768.53998,768.53998,768.53998,768.53998
2016-05-11T09:00:00+07:00,774.79999,774.79999,774.79999,774.79999
2016-05-12T09:00:00+07:00,775.08002,775.08002,775.08002,775.08002
2016-05-13T09:00:00+07:00,770.90002,770.90002,770.90002,770.90002
2016-05-16T09:00:00+07:00,766.97998,766.97998,766.97998,766.97998
2016-05-17T09:00:00+07:00,772.78998,772.78998,772.78998,772.78998
2016-05-18T09:00:00+07:00,771.23999,771.23999,771.23999,771.23999
2016-05-19T09:00:00+07:00,775.58002,775.58002,775.58002,775.58002
2016-05-20T09:00:00+07:00,781.19,781.19,781.19,781.19
2016-05-23T09:00:00+07:00,781.09003,781.09003,781.09003,781.09003
2016-05-24T09:00:00+07:00,783.84998,783.84998,783.84998,783.84998
2016-05-25T09:00:00+07:00,785.08002,785.08002,785.08002,785.08002
2016-05-26T09:00:00+07:00,782.09003,782.09003,782.09003,782.09003
2016-05-27T09:00:00+07:00,785.38,785.38,785.38,785.38
2016-05-30T09:00:00+07:00,788.58002,788.58002,788.58002,788.58002
2016-05-31T09:00:00+07:00,789.65997,789.65997,789.65997,789.65997
2016-06-01T09:00:00+07:00,796.31,796.31,796.31,796.31
2016-06-02T09:00:00+07:00,809.39001,809.39001,809.39001,809.39001
2016-06-03T09:00:00+07:00,809.40002,809.40002,809.40002,809.40002
2016-06-06T09:00:00+07:00,804.78003,804.78003,804.78003,804.78003
2016-06-07T09:00:00+07:00,810.87,810.87,810.87,810.87
2016-06-08T09:00:00+07:00,816.78003,816.78003,816.78003,816.78003
2016-06-09T09:00:00+07:00,824.96997,824.96997,824.96997,824.96997
2016-06-10T09:00:00+07:00,828.71002,828.71002,828.71002,828.71002
2016-06-13T09:00:00+07:00,827.42999,827.42999,827.42999,827.42999
2016-06-14T09:00:00+07:00,833.73999,833.73999,833.73999,833.73999
2016-06-15T09:00:00+07:00,839.25,839.25,839.25,839.25
2016-06-16T09:00:00+07:00,843.31,843.31,843.31,843.31
2016-06-17T09:00:00+07:00,839.75,839.75,839.75,839.75
2016-06-20T09:00:00+07:00,847.40997,847.40997,847.40997,847.40997
2016-06-21T09:00:00+07:00,852.09998,852.09998,852.09998,852.09998
2016-06-22T09:00:00+07:00,857.60999,857.60999,857.60999,857.60999
