time,open,high,low,close
2016-04-06T09:00:00+07:00,574.08002,574.08002,574.08002,574.08002
2016-04-07T09:00:00+07:00,577.08002,577.08002,577.08002,577.08002
2016-04-08T09:00:00+07:00,578.32001,578.32001,578.32001,578.32001
2016-04-11T09:00:00+07:00,586.44,586.44,586.44,586.44
2016-04-12T09:00:00+07:00,587.78003,587.78003,587.78003,587.78003
2016-04-13T09:00:00+07:00,585.59998,585.59998,585.59998,585.59998
2016-04-14T09:00:00+07:00,587.19,587.19,587.19,587.19
2016-04-15T09:00:00+07:00,585.91998,585.91998,585.91998,585.91998
2016-04-19T09:00:00+07:00,575.85999,575.85999,575.85999,575.85999
2016-04-20T09:00:00+07:00,576.38,576.38,576.38,576.38
2016-04-21T09:00:00+07:00,582.34998,582.34998,582.34998,582.34998
2016-04-22T09:00:00+07:00,593.66998,593.66998,593.66998,593.66998
2016-04-25T09:00:00+07:00,592.56,592.56,592.56,592.56
2016-04-26T09:00:00+07:00,598.33002,598.33002,598.33002,598.33002
2016-04-27T09:00:00+07:00,594.92999,594.92999,594.92999,594.92999
2016-04-28T09:00:00+07:00,592.65997,592.65997,592.65997,592.65997
2016-04-29T09:00:00+07:00,598.02002,598.02002,598.02002,598.02002
2016-05-04T09:00:00+07:00,599.5,599.5,599.5,599.5
2016-05-05T09:00:00+07:00,601.62,601.62,601.62,601.62
2016-05-06T09:00:00+07:00,603.29999,603.29999,603.29999,603.29999
2016-05-09T09:00:00+07:00,601.16998,601.16998,601.16998,601.16998
2016-05-10T09:00:00+07:00,600.62,600.62,600.62,600.62
2016-05-11T09:00:00+07:00,608.02002,608.02002,608.02002,608.02002
2016-05-12T09:00:00+07:00,608.07001,608.07001,608.07001,608.07001
2016-05-13T09:00:00+07:00,606.28003,606.28003,606.28003,606.28003
2016-05-16T09:00:00+07:00,610.78003,610.78003,610.78003,610.78003
2016-05-17T09:00:00+07:00,616.89001,616.89001,616.89001,616.89001
2016-05-18T09:00:00+07:00,616.90002,616.90002,616.90002,616.90002
2016-05-19T09:00:00+07:00,615.08002,615.08002,615.08002,615.08002
2016-05-20T09:00:00+07:00,611.28998,611.28998,611.28998,611.28998
2016-05-23T09:00:00+07:00,611.21997,611.21997,611.21997,611.21997
2016-05-24T09:00:00+07:00,612.09003,612.09003,612.09003,612.09003
2016-05-25T09:00:00+07:00,610.81,610.81,610.81,610.81
2016-05-26T09:00:00+07:00,604.90002,604.90002,604.90002,604.90002
2016-05-27T09:00:00+07:00,609.54999,609.54999,609.54999,609.54999
2016-05-30T09:00:00+07:00,615.08002,615.08002,615.08002,615.08002
2016-05-31T09:00:00+07:00,616.54999,616.54999,616.54999,616.54999
2016-06-01T09:00:00+07:00,618.46997,618.46997,618.46997,618.46997
2016-06-02T09:00:00+07:00,620.53998,620.53998,620.53998,620.53998
2016-06-03T09:00:00+07:00,622.19,622.19,622.19,622.19
2016-06-06T09:00:00+07:00,620.21002,620.21002,620.21002,620.21002
2016-06-07T09:00:00+07:00,626.20001,626.20001,626.20001,626.20001
2016-06-08T09:00:00+07:00,631.28003,631.28003,631.28003,631.28003
2016-06-09T09:00:00+07:00,632.16998,632.16998,632.16998,632.16998
2016-06-10T09:00:00+07:00,631.60999,631.60999,631.60999,631.60999
2016-06-13T09:00:00+07:00,624.46997,624.46997,624.46997,624.46997
2016-06-14T09:00:00+07:00,628.27002,628.27002,628.27002,628.27002
2016-06-15T09:00:00+07:00,628.96002,628.96002,628.96002,628.96002
2016-06-16T09:00:00+07:00,628.41998,628.41998,628.41998,628.41998
2016-06-17T09:00:00+07:00,622.53998,622.53998,622.53998,622.53998
2016-06-20T09:00:00+07:00,631.67999,631.67999,631.67999,631.67999
2016-06-21T09:00:00+07:00,634.39001,634.39001,634.39001,634.39001
2016-06-22T09:00:00+07:00,632.96997,632.96997,632.96997,632.96997
2016-06-23T09:00:00+07:00,637.56,637.56,637.56,637.56
2016-06-24T09:00:00+07:00,626.34998,626.34998,626.34998,626.34998
2016-06-27T09:00:00+07:00,627.15002,627.15002,627.15002,627.15002
2016-06-28T09:00:00+07:00,627.76001,627.76001,627.76001,627.76001
2016-06-29T09:00:00+07:00,635.71997,635.71997,635.71997,635.71997
2016-06-30T09:00:00+07:00,637.07001,637.07001,637.07001,637.07001
2016-07-01T09:00:00+07:00,641.78998,641.78998,641.78998,641.78998
2016-07-04T09:00:00+07:00,648.60999,648.60999,648.60999,648.60999
2016-07-05T09:00:00+07:00,650.67999,650.67999,650.67999,650.67999
2016-07-06T09:00:00+07:00,651.76001,651.76001,651.76001,651.76001
2016-07-07T09:00:00+07:00,662.39001,662.39001,662.39001,662.39001
2016-07-08T09:00:00+07:00,661.69,661.69,661.69,661.69
2016-07-11T09:00:00+07:00,653.81,653.81,653.81,653.81
2016-07-12T09:00:00+07:00,658.72998,658.72998,658.72998,658.72998
2016-07-13T09:00:00+07:00,671.64001,671.64001,671.64001,671.64001
2016-07-14T09:00:00+07:00,665.59003,665.59003,665.59003,665.59003
2016-07-15T09:00:00+07:00,666.39001,666.39001,666.39001,666.39001
2016-07-18T09:00:00+07:00,674.98999,674.98999,674.98999,674.98999
2016-07-19T09:00:00+07:00,667.14001,667.14001,667.14001,667.14001
2016-07-20T09:00:00+07:00,658.63,658.63,658.63,658.63
2016-07-21T09:00:00+07:00,656.34998,656.34998,656.34998,656.34998
2016-07-22T09:00:00+07:00,648.90002,648.90002,648.90002,648.90002
2016-07-25T09:00:00+07:00,647.84998,647.84998,647.84998,647.84998
2016-07-26T09:00:00+07:00,649.75,649.75,649.75,649.75
2016-07-27T09:00:00+07:00,654.78003,654.78003,654.78003,654.78003
2016-07-28T09:00:00+07:00,658.73999,658.73999,658.73999,658.73999
2016-07-29T09:00:00+07:00,653.90997,653.90997,653.90997,653.90997
2016-08-01T09:00:00+07:00,649.03998,649.03998,649.03998,649.03998
2016-08-02T09:00:00+07:00,636.38,636.38,636.38,636.38
2016-08-03T09:00:00+07:00,632.42999,632.42999,632.42999,632.42999
2016-08-04T09:00:00+07:00,628.71997,628.71997,628.71997,628.71997
2016-08-05T09:00:00+07:00,625.15002,625.15002,625.15002,625.15002
2016-08-08T09:00:00+07:00,625.31,625.31,625.31,625.31
2016-08-09T09:00:00+07:00,632.17999,632.17999,632.17999,632.17999
2016-08-10T09:00:00+07:00,644.56,644.56,644.56,644.56
2016-08-11T09:00:00+07:00,655.57001,655.57001,655.57001,655.57001
2016-08-12T09:00:00+07:00,651.76001,651.76001,651.76001,651.76001
2016-08-15T09:00:00+07:00,656.34003,656.34003,656.34003,656.34003
2016-08-16T09:00:00+07:00,657.71002,657.71002,657.71002,657.71002
2016-08-17T09:00:00+07:00,662.33002,662.33002,662.33002,662.33002
2016-08-18T09:00:00+07:00,663.70001,663.70001,663.70001,663.70001
2016-08-19T09:00:00+07:00,665.15002,665.15002,665.15002,665.15002
2016-08-22T09:00:00+07:00,659.67999,659.67999,659.67999,659.67999
2016-08-23T09:00:00+07:00,663.82001,663.82001,663.82001,663.82001
2016-08-24T09:00:00+07:00,663.38,663.38,663.38,663.38
2016-08-25T09:00:00+07:00,663.37,663.37,663.37,663.37
2016-08-26T09:00:00+07:00,669.14001,669.14001,669.14001,669.14001
2016-08-29T09:00:00+07:00,668.01001,668.01001,668.01001,668.01001
2016-08-30T09:00:00+07:00,672.81,672.81,672.81,672.81
2016-08-31T09:00:00+07:00,677.28003,677.28003,677.28003,677.28003
2016-09-01T09:00:00+07:00,673.03003,673.03003,673.03003,673.03003
2016-09-05T09:00:00+07:00,669.13,669.13,669.13,669.13
2016-09-06T09:00:00+07:00,670.45001,670.45001,670.45001,670.45001
2016-09-07T09:00:00+07:00,669.69,669.69,669.69,669.69
2016-09-08T09:00:00+07:00,674.20001,674.20001,674.20001,674.20001
2016-09-09T09:00:00+07:00,674.72998,674.72998,674.72998,674.72998
2016-09-12T09:00:00+07:00,667.41998,667.41998,667.41998,667.41998
2016-09-13T09:00:00+07:00,667.03003,667.03003,667.03003,667.03003
2016-09-14T09:00:00+07:00,662.56,662.56,662.56,662.56
2016-09-15T09:00:00+07:00,663.40997,663.40997,663.40997,663.40997
2016-09-16T09:00:00+07:00,659.70001,659.70001,659.70001,659.70001
2016-09-19T09:00:00+07:00,666.54999,666.54999,666.54999,666.54999
2016-09-20T09:00:00+07:00,671.06,671.06,671.06,671.06
2016-09-21T09:00:00+07:00,674.59998,674.59998,674.59998,674.59998
2016-09-22T09:00:00+07:00,679.63,679.63,679.63,679.63
2016-09-23T09:00:00+07:00,681.22998,681.22998,681.22998,681.22998
2016-09-26T09:00:00+07:00,683.62,683.62,683.62,683.62
2016-09-27T09:00:00+07:00,689.21997,689.21997,689.21997,689.21997
2016-09-28T09:00:00+07:00,687.67999,687.67999,687.67999,687.67999
2016-09-29T09:00:00+07:00,688.92999,688.92999,688.92999,688.92999
2016-09-30T09:00:00+07:00,686.92999,686.92999,686.92999,686.92999
2016-10-03T09:00:00+07:00,682.23999,682.23999,682.23999,682.23999
2016-10-04T09:00:00+07:00,680.88,680.88,680.88,680.88
2016-10-05T09:00:00+07:00,682.77002,682.77002,682.77002,682.77002
2016-10-06T09:00:00+07:00,682.06,682.06,682.06,682.06
2016-10-07T09:00:00+07:00,677.75,677.75,677.75,677.75
2016-10-10T09:00:00+07:00,668.31,668.31,668.31,668.31
2016-10-11T09:00:00+07:00,674.45001,674.45001,674.45001,674.45001
2016-10-12T09:00:00+07:00,674.35999,674.35999,674.35999,674.35999
2016-10-13T09:00:00+07:00,678.83002,678.83002,678.83002,678.83002
2016-10-14T09:00:00+07:00,678.53998,678.53998,678.53998,678.53998
2016-10-17T09:00:00+07:00,673.14001,673.14001,673.14001,673.14001
2016-10-18T09:00:00+07:00,674.90002,674.90002,674.90002,674.90002
2016-10-19T09:00:00+07:00,679.95001,679.95001,679.95001,679.95001
2016-10-20T09:00:00+07:00,676.71002,676.71002,676.71002,676.71002
2016-10-21T09:00:00+07:00,673.39001,673.39001,673.39001,673.39001
2016-10-24T09:00:00+07:00,666.15002,666.15002,666.15002,666.15002
2016-10-25T09:00:00+07:00,662.90002,662.90002,662.90002,662.90002
2016-10-26T09:00:00+07:00,661.01001,661.01001,661.01001,661.01001
2016-10-27T09:00:00+07:00,663.28998,663.28998,663.28998,663.28998
2016-10-28T09:00:00+07:00,667.94,667.94,667.94,667.94
2016-10-31T09:00:00+07:00,663.46997,663.46997,663.46997,663.46997
2016-11-01T09:00:00+07:00,662.79999,662.79999,662.79999,662.79999
2016-11-02T09:00:00+07:00,656.04999,656.04999,656.04999,656.04999
2016-11-03T09:00:00+07:00,652.78003,652.78003,652.78003,652.78003
2016-11-04T09:00:00+07:00,653.01001,653.01001,653.01001,653.01001
2016-11-08T09:00:00+07:00,660.56,660.56,660.56,660.56
2016-11-09T09:00:00+07:00,654.53003,654.53003,654.53003,654.53003
2016-11-10T09:00:00+07:00,661.34998,661.34998,661.34998,661.34998
2016-11-11T09:00:00+07:00,661.60999,661.60999,661.60999,661.60999
2016-11-14T09:00:00+07:00,654.53998,654.53998,654.53998,654.53998
2016-11-15T09:00:00+07:00,656.01001,656.01001,656.01001,656.01001
2016-11-16T09:00:00+07:00,657.14001,657.14001,657.14001,657.14001
2016-11-17T09:00:00+07:00,655.38,655.38,655.38,655.38
2016-11-18T09:00:00+07:00,652.96002,652.96002,652.96002,652.96002
2016-11-21T09:00:00+07:00,655.79999,655.79999,655.79999,655.79999
2016-11-22T09:00:00+07:00,659.72998,659.72998,659.72998,659.72998
2016-11-23T09:00:00+07:00,662.39001,662.39001,662.39001,662.39001
2016-11-24T09:00:00+07:00,661.84998,661.84998,661.84998,661.84998
2016-11-25T09:00:00+07:00,657.90997,657.90997,657.90997,657.90997
2016-11-28T09:00:00+07:00,646.53998,646.53998,646.53998,646.53998
2016-11-29T09:00:00+07:00,642.37,642.37,642.37,642.37
2016-11-30T09:00:00+07:00,648.35999,648.35999,648.35999,648.35999
2016-12-01T09:00:00+07:00,647.65997,647.65997,647.65997,647.65997
2016-12-02T09:00:00+07:00,645.73999,645.73999,645.73999,645.73999
2016-12-05T09:00:00+07:00,641.21002,641.21002,641.21002,641.21002
2016-12-06T09:00:00+07:00,632.78998,632.78998,632.78998,632.78998
2016-12-07T09:00:00+07:00,632.46002,632.46002,632.46002,632.46002
2016-12-08T09:00:00+07:00,636.42999,636.42999,636.42999,636.42999
2016-12-09T09:00:00+07:00,637.40997,637.40997,637.40997,637.40997
2016-12-12T09:00:00+07:00,630.48999,630.48999,630.48999,630.48999
2016-12-13T09:00:00+07:00,624.51001,624.51001,624.51001,624.51001
2016-12-14T09:00:00+07:00,632.08002,632.08002,632.08002,632.08002
2016-12-15T09:00:00+07:00,628.90002,628.90002,628.90002,628.90002
2016-12-16T09:00:00+07:00,637.13,637.13,637.13,637.13
2016-12-19T09:00:00+07:00,639.69,639.69,639.69,639.69
2016-12-20T09:00:00+07:00,632.81,632.81,632.81,632.81
2016-12-21T09:00:00+07:00,634.47998,634.47998,634.47998,634.47998
