date,price,returns,first_trading_day,units_purchased,total_units,total_cash,total_value,profit,profit_pct,label_txt
2021-07-18,65905.57,0.006160264272604632,FALSE,0,3089.738358821341,129000000,203630967.68898502,74630967.68898502,0.578534633247946,NA
2021-07-19,63302.94,-0.03949028890881312,FALSE,0,3089.738358821341,129000000,195589521.94416583,66589521.944165826,0.5161978445284172,NA
2021-07-20,65161.97,0.02936719842711888,FALSE,0,3089.738358821341,129000000,201333438.24536547,72333438.24536547,0.5607243274834532,NA
2021-07-21,65154.01,-1.2215714165797475e-4,FALSE,0,3089.738358821341,129000000,201308843.92802924,72308843.92802924,0.5605336738606919,NA
2021-07-22,66070.83,0.014071582086812473,FALSE,0,3089.738358821341,129000000,204141577.85016382,75141577.85016382,0.5824928515516574,NA
2021-07-25,64985.34,-0.016429186677388574,FALSE,0,3089.738358821341,129000000,200787697.75904685,71787697.75904685,0.5564937810778825,NA
2021-07-26,65164.93,0.002763546362918312,FALSE,0,3089.738358821341,129000000,201342583.87090757,72342583.87090757,0.560795223805485,NA
2021-07-27,65689.48,0.008049575131899855,FALSE,0,3089.738358821341,129000000,202963306.1270273,73963306.1270273,0.5733589622250179,NA
2021-07-28,65727.14,5.73303366079303e-4,FALSE,0,3089.738358821341,129000000,203079665.67362052,74079665.67362052,0.5742609742141125,NA
2021-07-29,66871.57,0.017411833224449058,FALSE,0,3089.738358821341,129000000,206615654.94360644,77615654.94360644,0.6016717437488872,NA
2021-08-01,67860.15,0.01478326290230636,TRUE,44.20856717823347,3133.946925999575,132000000,212670108.49037004,80670108.49037004,0.6111371855331063,NA
2021-08-02,68269.28,0.006029017029876904,FALSE,0,3133.946925999575,132000000,213952300.19620425,81952300.19620425,0.6208507590621535,NA
2021-08-03,69074.75,0.0117984252946568,FALSE,0,3133.946925999575,132000000,216476600.42668915,84476600.42668915,0.6399742456567359,NA
2021-08-04,69287.12,0.003074495383624143,FALSE,0,3133.946925999575,132000000,217142156.73536366,85142156.73536366,0.6450163389042702,NA
2021-08-05,70312.75,0.01480260689143953,FALSE,0,3133.946925999575,132000000,220356426.7210766,88356426.72107661,0.6693668690990653,NA
2021-08-08,70000.39,-0.004442437537999888,FALSE,0,3133.946925999575,132000000,219377507.05927137,87377507.05927137,0.661950811055086,NA
2021-08-09,71304.98,0.01863689616586406,FALSE,0,3133.946925999575,132000000,223466022.87946117,91466022.87946117,0.6929244157534937,NA
2021-08-10,71465.27,0.0022479495822032014,FALSE,0,3133.946925999575,132000000,223968363.23222965,91968363.23222965,0.6967300244865882,NA
2021-08-11,71316.18,-0.0020861881582482367,FALSE,0,3133.946925999575,132000000,223501123.08503234,91501123.08503234,0.6931903264017603,NA
2021-08-12,70679.93,-0.008921537861394158,FALSE,0,3133.946925999575,132000000,221507149.35336512,89507149.35336512,0.6780844647982207,NA
2021-08-15,71102.64,0.005980622787826739,FALSE,0,3133.946925999575,132000000,222831900.05845442,90831900.05845442,0.6881204549882911,NA
2021-08-16,72219.27,0.01570448017120052,FALSE,0,3133.946925999575,132000000,226331359.21443334,94331359.21443334,0.7146315092002526,NA
2021-08-17,72226.38,9.845017818643775e-5,FALSE,0,3133.946925999575,132000000,226353641.57707718,94353641.57707718,0.7148003149778575,NA
2021-08-18,72170,-7.806012152347108e-4,FALSE,0,3133.946925999575,132000000,226176949.64938933,94176949.64938933,0.7134617397681009,NA
2021-08-19,72535.61,0.005065955383123155,FALSE,0,3133.946925999575,132000000,227322751.98500404,95322751.98500404,0.7221420604924549,NA
2021-08-22,70453.09,-0.028710312079818556,FALSE,0,3133.946925999575,132000000,220796244.83267137,88796244.83267137,0.6726988244899346,NA
2021-08-23,68839,-0.022910137795233654,FALSE,0,3133.946925999575,132000000,215737772.43888474,83737772.43888474,0.634377063930945,NA
2021-08-24,68709.87,-0.0018758262031697281,FALSE,0,3133.946925999575,132000000,215333085.8723304,83333085.8723304,0.6313112566085637,NA
2021-08-25,69431.92,0.010508679466283422,FALSE,0,3133.946925999575,132000000,217595952.2502484,85595952.2502484,0.648454183714003,NA
2021-08-26,69126.8,-0.004394520560572102,FALSE,0,3133.946925999575,132000000,216639722.36418742,84639722.36418742,0.6412100179105107,NA
2021-08-29,69538.42,0.005954564655097583,FALSE,0,3133.946925999575,132000000,217929717.59786734,85929717.59786734,0.6509827090747526,NA
2021-08-30,70619.91,0.015552409732634276,FALSE,0,3133.946925999575,132000000,221319049.85886666,89319049.85886666,0.6766594686277778,NA
2021-08-31,70752.96,0.001884029588822722,FALSE,0,3133.946925999575,132000000,221736021.4973709,89736021.4973709,0.6798183446770523,NA
2021-09-05,71068.62,0.004461438786447891,TRUE,42.21272342139189,3176.1596494209666,135000000,225725283.18403187,90725283.18403187,0.6720391346965324,NA
2021-09-06,72090.64,0.014380749197043796,FALSE,0,3176.1596494209666,135000000,228971381.8689331,93971381.86893311,0.6960843101402452,NA
