"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 22, 2021","27,170.0","27,290.0","27,290.0","26,890.0","140.60K","-0.44%"
"Oct 21, 2021","27,290.0","27,210.0","27,290.0","27,070.0","535.80K","-0.76%"
"Oct 20, 2021","27,500.0","27,280.0","27,500.0","26,900.0","1.24M","0.81%"
"Oct 19, 2021","27,280.0","27,300.0","27,300.0","27,080.0","808.30K","-0.07%"
"Oct 18, 2021","27,300.0","27,200.0","27,340.0","27,160.0","598.70K","0.37%"
"Oct 15, 2021","27,200.0","27,380.0","27,380.0","27,060.0","588.20K","0.18%"
"Oct 14, 2021","27,150.0","27,200.0","27,250.0","27,050.0","366.60K","-0.18%"
"Oct 13, 2021","27,200.0","27,000.0","27,270.0","27,000.0","648.40K","1.49%"
"Oct 12, 2021","26,800.0","27,000.0","27,080.0","26,800.0","1.75M","-0.59%"
"Oct 11, 2021","26,960.0","26,990.0","26,990.0","26,500.0","1.52M","1.39%"
"Oct 08, 2021","26,590.0","26,000.0","26,600.0","26,000.0","1.30M","2.27%"
"Oct 07, 2021","26,000.0","25,920.0","26,200.0","25,650.0","1.24M","0.39%"
"Oct 06, 2021","25,900.0","26,000.0","26,030.0","25,900.0","661.00K","-0.38%"
"Oct 05, 2021","26,000.0","25,850.0","26,000.0","25,750.0","884.40K","0.08%"
"Oct 04, 2021","25,980.0","25,600.0","25,980.0","25,500.0","393.40K","1.48%"
"Oct 01, 2021","25,600.0","26,190.0","26,250.0","25,600.0","1.23M","-2.48%"
"Sep 30, 2021","26,250.0","25,870.0","26,250.0","25,660.0","396.50K","1.47%"
"Sep 29, 2021","25,870.0","26,150.0","26,150.0","25,610.0","1.27M","-0.50%"
"Sep 28, 2021","26,000.0","25,760.0","26,220.0","25,390.0","353.60K","0.78%"
"Sep 27, 2021","25,800.0","26,250.0","26,250.0","25,750.0","334.70K","-1.71%"
"Sep 24, 2021","26,250.0","26,100.0","26,260.0","26,100.0","246.40K","0.50%"
"Sep 23, 2021","26,120.0","26,100.0","26,350.0","26,010.0","788.10K","1.99%"
"Sep 22, 2021","25,610.0","25,850.0","25,910.0","25,600.0","624.80K","0.43%"
"Sep 21, 2021","25,500.0","25,800.0","25,900.0","25,500.0","6.41M","-2.60%"
"Sep 20, 2021","26,180.0","26,110.0","26,280.0","26,100.0","310.40K","0.31%"
"Sep 17, 2021","26,100.0","25,700.0","26,100.0","25,600.0","10.45M","3.98%"
"Sep 16, 2021","25,100.0","25,890.0","25,890.0","25,100.0","1.82M","-2.52%"
"Sep 15, 2021","25,750.0","25,650.0","25,750.0","25,390.0","2.61M","0.39%"
"Sep 14, 2021","25,650.0","25,860.0","25,860.0","25,500.0","831.70K","-0.74%"
"Sep 13, 2021","25,840.0","25,580.0","25,880.0","25,580.0","883.50K","0.35%"
"Sep 10, 2021","25,750.0","25,500.0","25,800.0","25,500.0","1.97M","1.78%"
"Sep 09, 2021","25,300.0","25,280.0","25,550.0","25,050.0","3.67M","0.72%"
"Sep 08, 2021","25,120.0","25,600.0","25,600.0","25,100.0","754.60K","-2.26%"
"Sep 07, 2021","25,700.0","25,190.0","25,700.0","25,190.0","2.02M","2.02%"
"Sep 06, 2021","25,190.0","25,000.0","25,230.0","25,000.0","2.19M","1.41%"
"Sep 01, 2021","24,840.0","25,000.0","25,030.0","24,790.0","8.95M","-0.72%"
"Aug 31, 2021","25,020.0","25,360.0","25,360.0","24,840.0","806.20K","0.28%"
"Aug 30, 2021","24,950.0","25,100.0","25,410.0","24,900.0","5.24M","0.28%"
"Aug 27, 2021","24,880.0","24,500.0","24,880.0","24,420.0","908.20K","0.00%"
"Aug 26, 2021","24,880.0","24,880.0","24,900.0","24,500.0","958.00K","0.00%"
"Aug 25, 2021","24,880.0","25,000.0","25,000.0","24,650.0","980.70K","-0.88%"
"Aug 24, 2021","25,100.0","24,700.0","25,100.0","24,600.0","834.90K","0.40%"
"Aug 23, 2021","25,000.0","25,000.0","25,160.0","24,440.0","11.26M","-0.83%"
"Aug 20, 2021","25,210.0","26,000.0","26,000.0","24,910.0","1.61M","-3.04%"
"Aug 19, 2021","26,000.0","25,900.0","26,000.0","25,830.0","326.90K","0.42%"
"Aug 18, 2021","25,890.0","26,000.0","26,050.0","25,820.0","12.45M","-0.54%"
"Aug 17, 2021","26,030.0","26,200.0","26,200.0","25,890.0","1.32M","-0.65%"
"Aug 16, 2021","26,200.0","25,900.0","26,200.0","25,820.0","1.50M","1.71%"
"Aug 13, 2021","25,760.0","25,780.0","25,790.0","25,530.0","593.60K","-0.54%"
"Aug 12, 2021","25,900.0","25,810.0","25,960.0","25,680.0","1.18M","0.00%"
"Aug 11, 2021","25,900.0","26,070.0","26,250.0","25,900.0","10.53M","-0.65%"
"Aug 10, 2021","26,070.0","26,280.0","26,280.0","25,860.0","828.70K","0.00%"
"Aug 09, 2021","26,070.0","25,800.0","26,110.0","25,540.0","1.06M","1.05%"
"Aug 06, 2021","25,800.0","25,800.0","26,040.0","25,700.0","1.04M","0.00%"
"Aug 05, 2021","25,800.0","25,510.0","25,900.0","25,480.0","1.78M","-0.77%"
"Aug 04, 2021","26,000.0","26,000.0","26,000.0","25,480.0","1.87M","0.00%"
"Aug 03, 2021","26,000.0","25,800.0","26,000.0","25,300.0","1.55M","1.17%"
"Aug 02, 2021","25,700.0","25,500.0","25,720.0","25,300.0","1.17M","0.78%"
"Jul 30, 2021","25,500.0","24,830.0","25,500.0","24,490.0","3.05M","2.82%"
"Jul 29, 2021","24,800.0","24,540.0","24,800.0","24,370.0","2.79M","1.64%"
"Jul 28, 2021","24,400.0","24,540.0","24,540.0","24,130.0","1.38M","-0.57%"
"Jul 27, 2021","24,540.0","24,400.0","24,570.0","24,270.0","1.11M","0.57%"
"Jul 26, 2021","24,400.0","24,200.0","24,400.0","23,910.0","1.31M","0.41%"
"Jul 23, 2021","24,300.0","24,750.0","24,750.0","24,300.0","1.45M","-1.82%"
"Jul 22, 2021","24,750.0","24,840.0","24,840.0","24,110.0","943.70K","1.10%"
"Jul 21, 2021","24,480.0","24,010.0","24,500.0","24,010.0","2.30M","2.77%"
"Jul 20, 2021","23,820.0","23,610.0","24,500.0","23,330.0","1.63M","0.89%"
"Jul 19, 2021","23,610.0","24,180.0","24,700.0","23,610.0","2.46M","-4.41%"
"Jul 16, 2021","24,700.0","24,890.0","24,890.0","24,620.0","1.36M","-0.80%"
"Jul 15, 2021","24,900.0","24,600.0","25,000.0","24,180.0","1.26M","-0.32%"
"Jul 14, 2021","24,980.0","25,000.0","25,300.0","24,200.0","1.29M","-0.95%"
"Jul 13, 2021","25,220.0","25,820.0","25,820.0","24,790.0","1.79M","-2.44%"
"Jul 12, 2021","25,850.0","26,150.0","26,150.0","24,500.0","1.99M","-1.15%"
"Jul 09, 2021","26,150.0","25,620.0","26,620.0","25,620.0","1.77M","0.58%"
"Jul 08, 2021","26,000.0","26,200.0","26,490.0","26,000.0","773.60K","-0.76%"
"Jul 07, 2021","26,200.0","25,990.0","26,200.0","25,000.0","1.69M","0.38%"
"Jul 06, 2021","26,100.0","26,100.0","26,880.0","26,100.0","1.26M","-1.44%"
"Jul 05, 2021","26,480.0","26,200.0","26,480.0","26,100.0","1.21M","1.46%"
"Jul 02, 2021","26,100.0","25,720.0","26,170.0","25,700.0","1.21M","1.36%"
"Jul 01, 2021","25,750.0","25,500.0","25,930.0","25,500.0","470.80K","0.19%"
"Jun 30, 2021","25,700.0","25,990.0","26,500.0","25,570.0","1.92M","-0.16%"
"Jun 29, 2021","25,740.0","25,450.0","25,750.0","25,430.0","1.11M","1.42%"
"Jun 28, 2021","25,380.0","25,300.0","25,420.0","25,180.0","992.00K","1.24%"
"Jun 25, 2021","25,070.0","25,200.0","25,200.0","24,890.0","500.50K","-0.52%"
"Jun 24, 2021","25,200.0","25,000.0","25,200.0","24,950.0","1.10M","0.80%"
"Jun 23, 2021","25,000.0","25,100.0","25,250.0","24,950.0","362.00K","-0.12%"
"Jun 22, 2021","25,030.0","25,200.0","25,200.0","24,800.0","484.10K","0.16%"
"Jun 21, 2021","24,990.0","24,700.0","25,200.0","24,600.0","1.08M","0.89%"
"Jun 18, 2021","24,770.0","24,600.0","24,820.0","24,600.0","757.30K","1.31%"
"Jun 17, 2021","24,450.0","24,450.0","24,580.0","23,990.0","1.04M","-0.89%"
"Jun 16, 2021","24,670.0","24,900.0","25,000.0","24,290.0","1.27M","-2.10%"
"Jun 15, 2021","25,200.0","24,600.0","25,200.0","24,520.0","1.18M","1.20%"
"Jun 14, 2021","24,900.0","25,190.0","25,200.0","24,680.0","1.49M","-0.28%"
"Jun 11, 2021","24,970.0","24,490.0","24,970.0","24,240.0","1.70M","2.50%"
"Jun 10, 2021","24,360.0","25,100.0","25,100.0","24,190.0","1.42M","-2.56%"
"Jun 09, 2021","25,000.0","24,800.0","25,000.0","24,000.0","1.29M","0.40%"
"Jun 08, 2021","24,900.0","25,390.0","25,390.0","24,640.0","682.40K","-1.93%"
"Jun 07, 2021","25,390.0","25,500.0","25,600.0","25,250.0","1.11M","-0.39%"
"Jun 04, 2021","25,490.0","25,600.0","25,600.0","25,400.0","1.34M","-0.23%"
"Jun 03, 2021","25,550.0","25,080.0","25,550.0","25,080.0","315.00K","1.87%"
"Jun 02, 2021","25,080.0","25,000.0","26,000.0","24,690.0","1.42M","0.32%"
"Jun 01, 2021","25,000.0","24,520.0","25,020.0","24,520.0","361.20K","2.17%"
"May 31, 2021","24,470.0","24,370.0","24,470.0","24,000.0","462.70K","0.41%"
"May 28, 2021","24,370.0","24,890.0","24,890.0","23,950.0","1.58M","0.37%"
"May 27, 2021","24,280.0","24,230.0","24,500.0","24,050.0","646.70K","0.21%"
"May 26, 2021","24,230.0","24,190.0","24,230.0","24,030.0","403.90K","0.66%"
"May 25, 2021","24,070.0","24,000.0","24,090.0","23,830.0","553.90K","0.92%"
"May 24, 2021","23,850.0","23,750.0","23,890.0","23,650.0","589.50K","0.63%"
"May 21, 2021","23,700.0","23,550.0","24,000.0","23,500.0","641.00K","1.72%"
"May 20, 2021","23,300.0","23,150.0","23,440.0","23,000.0","1.43M","0.65%"
"May 19, 2021","23,150.0","22,750.0","23,150.0","22,690.0","774.70K","1.94%"
"May 18, 2021","22,710.0","22,600.0","22,790.0","22,590.0","983.90K","-0.18%"
"May 17, 2021","22,750.0","22,830.0","22,970.0","22,600.0","1.01M","-0.35%"
"May 14, 2021","22,830.0","22,600.0","22,830.0","22,600.0","1.38M","1.02%"
"May 13, 2021","22,600.0","22,500.0","22,750.0","22,400.0","865.20K","0.00%"
"May 12, 2021","22,600.0","22,800.0","22,800.0","22,210.0","834.30K","0.80%"
"May 11, 2021","22,420.0","22,750.0","22,750.0","22,400.0","1.72M","-1.45%"
"May 10, 2021","22,750.0","23,000.0","23,300.0","22,150.0","1.85M","-1.09%"
"May 07, 2021","23,000.0","23,700.0","25,020.0","22,270.0","2.16M","-2.95%"
"May 06, 2021","23,700.0","22,800.0","24,100.0","22,750.0","844.00K","4.64%"
"May 05, 2021","22,650.0","22,150.0","22,730.0","22,100.0","878.40K","2.26%"
"May 04, 2021","22,150.0","21,900.0","22,150.0","21,590.0","873.70K","1.14%"
"Apr 29, 2021","21,900.0","21,890.0","21,900.0","21,450.0","380.30K","2.10%"
"Apr 28, 2021","21,450.0","21,900.0","21,900.0","21,400.0","579.60K","-0.23%"
"Apr 27, 2021","21,500.0","21,400.0","22,130.0","20,960.0","848.10K","2.14%"
"Apr 26, 2021","21,050.0","21,180.0","21,280.0","21,000.0","1.19M","-0.61%"
"Apr 23, 2021","21,180.0","20,730.0","21,200.0","20,500.0","1.14M","2.17%"
"Apr 22, 2021","20,730.0","21,000.0","21,220.0","20,730.0","609.40K","-1.29%"
"Apr 20, 2021","21,000.0","21,000.0","21,300.0","20,900.0","567.50K","0.00%"
