symbol,date,price
VFMVF1,2019-05-24,38823.700000000004
VFMVF1,2019-05-27,38468.84
VFMVF1,2019-05-28,38469.090000000004
VFMVF1,2019-05-29,38359.68
VFMVF1,2019-05-30,38290.07
VFMVF1,2019-05-31,38290.07
VFMVF1,2019-06-03,37423.270000000004
VFMVF1,2019-06-04,37584.27
VFMVF1,2019-06-05,37628.82
VFMVF1,2019-06-06,37538.9
VFMVF1,2019-06-07,37538.9
VFMVF1,2019-06-10,38040.689999999995
VFMVF1,2019-06-11,38105.08
VFMVF1,2019-06-12,37907.27
VFMVF1,2019-06-13,37702
VFMVF1,2019-06-14,37702
VFMVF1,2019-06-17,37518.340000000004
VFMVF1,2019-06-18,37513.38
VFMVF1,2019-06-19,37727.7
VFMVF1,2019-06-20,38147.37
VFMVF1,2019-06-21,38147.37
VFMVF1,2019-06-24,38195.74
VFMVF1,2019-06-25,38125.36
VFMVF1,2019-06-26,38087.29
VFMVF1,2019-06-27,37633.450000000004
VFMVF1,2019-06-28,37633.450000000004
VFMVF1,2019-07-01,38422.020000000004
VFMVF1,2019-07-02,38354.509999999995
VFMVF1,2019-07-03,38246.57
VFMVF1,2019-07-04,38596.87
VFMVF1,2019-07-05,38596.87
VFMVF1,2019-07-08,38275.329999999994
VFMVF1,2019-07-09,38464.03999999999
VFMVF1,2019-07-10,38580.869999999995
VFMVF1,2019-07-11,38741.2
VFMVF1,2019-07-12,38741.2
VFMVF1,2019-07-15,38816.630000000005
VFMVF1,2019-07-16,39111.36
VFMVF1,2019-07-17,39136.8
VFMVF1,2019-07-18,39099.56
VFMVF1,2019-07-19,39099.56
VFMVF1,2019-07-22,39606.969999999994
VFMVF1,2019-07-23,39890.68
VFMVF1,2019-07-24,39698.94
VFMVF1,2019-07-25,39885.03
VFMVF1,2019-07-26,39885.03
VFMVF1,2019-07-29,39905.69
VFMVF1,2019-07-30,39411.69
VFMVF1,2019-07-31,39771.450000000004
VFMVF1,2019-08-01,40065.49
VFMVF1,2019-08-02,40065.49
VFMVF1,2019-08-05,39729.93
VFMVF1,2019-08-06,39589.05
VFMVF1,2019-08-07,39785.1
VFMVF1,2019-08-08,39953.88
VFMVF1,2019-08-09,39953.88
VFMVF1,2019-08-12,40259.1
VFMVF1,2019-08-13,40123.240000000005
VFMVF1,2019-08-14,40167.520000000004
VFMVF1,2019-08-15,40509.05
VFMVF1,2019-08-16,40509.05
VFMVF1,2019-08-19,40507.79
VFMVF1,2019-08-20,40811.96
VFMVF1,2019-08-21,41041.200000000004
VFMVF1,2019-08-22,40926.72
VFMVF1,2019-08-23,40926.72
VFMVF1,2019-08-26,40654.58
VFMVF1,2019-08-27,40386.119999999995
VFMVF1,2019-08-28,40277.82
VFMVF1,2019-08-29,40419.229999999996
VFMVF1,2019-08-30,40419.229999999996
VFMVF1,2019-09-03,40332.15
VFMVF1,2019-09-04,40336.43
VFMVF1,2019-09-05,40175.310000000005
VFMVF1,2019-09-06,40175.310000000005
VFMVF1,2019-09-09,40003.619999999995
VFMVF1,2019-09-10,39731.68
VFMVF1,2019-09-11,39870.88
VFMVF1,2019-09-12,40286.62
VFMVF1,2019-09-13,40286.62
VFMVF1,2019-09-16,41095.67
VFMVF1,2019-09-17,41309.64
VFMVF1,2019-09-18,41216.85
VFMVF1,2019-09-19,41450.22
VFMVF1,2019-09-20,41450.22
VFMVF1,2019-09-23,41015.009999999995
VFMVF1,2019-09-24,40994.2
VFMVF1,2019-09-25,41171.17
VFMVF1,2019-09-26,41321.759999999995
VFMVF1,2019-09-27,41321.759999999995
VFMVF1,2019-09-30,41447.91
VFMVF1,2019-10-01,41675.79
VFMVF1,2019-10-02,41391
VFMVF1,2019-10-03,41450.97
VFMVF1,2019-10-04,41450.97
VFMVF1,2019-10-07,40813.61
VFMVF1,2019-10-08,41106.14000000001
VFMVF1,2019-10-09,41156.04
VFMVF1,2019-10-10,41190.88
VFMVF1,2019-10-11,41190.88
VFMVF1,2019-10-14,41445.39000000001
VFMVF1,2019-10-15,41466.18
VFMVF1,2019-10-16,41520.899999999994
VFMVF1,2019-10-17,41348.350000000006
VFMVF1,2019-10-18,41348.350000000006
VFMVF1,2019-10-21,41096.18
VFMVF1,2019-10-22,41253
VFMVF1,2019-10-23,41284.19
VFMVF1,2019-10-24,41736.73
VFMVF1,2019-10-25,41736.73
VFMVF1,2019-10-28,41822.899999999994
VFMVF1,2019-10-29,41693.83
VFMVF1,2019-10-30,41696.79
VFMVF1,2019-10-31,41652.06
VFMVF1,2019-11-01,41652.06
VFMVF1,2019-11-04,42457.29
VFMVF1,2019-11-05,42482.5
VFMVF1,2019-11-06,42482.78
VFMVF1,2019-11-07,42537.25
VFMVF1,2019-11-08,42537.25
VFMVF1,2019-11-11,42280.6
VFMVF1,2019-11-12,42361.57
VFMVF1,2019-11-13,42133.43
VFMVF1,2019-11-14,41834.88
VFMVF1,2019-11-15,41834.88
