symbol,date,price
Rua,2017-08-21,11182968.8800067
Rua,2017-08-22,11182968.8800067
Rua,2017-08-23,11129621.6095358
Rua,2017-08-24,11129621.6095358
Rua,2017-08-25,11129621.6095358
Rua,2017-08-28,11129621.6095358
Rua,2017-08-29,11129621.6095358
Rua,2017-08-30,11179781.5131357
Rua,2017-08-31,11179781.5131357
Rua,2017-09-01,11179781.5131357
Rua,2017-09-05,11179781.5131357
Rua,2017-09-06,11226168.297246
Rua,2017-09-07,11226168.297246
Rua,2017-09-08,11226168.297246
Rua,2017-09-11,11226168.297246
Rua,2017-09-12,11226168.297246
Rua,2017-09-13,11250933.2926162
Rua,2017-09-14,11250933.2926162
Rua,2017-09-15,11250933.2926162
Rua,2017-09-18,11250933.2926162
Rua,2017-09-19,11250933.2926162
Rua,2017-09-20,11288617.5333578
Rua,2017-09-21,11288617.5333578
Rua,2017-09-22,11288617.5333578
Rua,2017-09-25,11288617.5333578
Rua,2017-09-26,11288617.5333578
Rua,2017-09-27,11325135.4193081
Rua,2017-09-28,11325135.4193081
Rua,2017-09-29,11325135.4193081
Rua,2017-10-02,11325135.4193081
Rua,2017-10-03,11325135.4193081
Rua,2017-10-04,11338465.2541985
Rua,2017-10-05,11338465.2541985
Rua,2017-10-06,11338465.2541985
Rua,2017-10-09,11338465.2541985
Rua,2017-10-10,11338465.2541985
Rua,2017-10-11,11403348.7596073
Rua,2017-10-12,11403348.7596073
Rua,2017-10-13,11403348.7596073
Rua,2017-10-16,11403348.7596073
Rua,2017-10-17,11403348.7596073
Rua,2017-10-18,11448045.9510934
Rua,2017-10-19,11448045.9510934
Rua,2017-10-20,11448045.9510934
Rua,2017-10-23,11448045.9510934
Rua,2017-10-24,11448045.9510934
Rua,2017-10-25,11448045.9510934
Rua,2017-10-26,11404729.9188297
Rua,2017-10-27,11418967.3629822
Rua,2017-10-30,11399767.1939723
Rua,2017-10-31,11409417.2916352
Rua,2017-11-01,11404803.0036758
Rua,2017-11-02,11400660.2322459
Rua,2017-11-03,11399014.5574743
Rua,2017-11-06,11345512.0373373
Rua,2017-11-07,11367719.6662634
Rua,2017-11-08,11387887.0401437
Rua,2017-11-09,11394362.6735922
Rua,2017-11-10,11432140.500877
Rua,2017-11-13,11455688.4094977
Rua,2017-11-14,11477793.8853514
Rua,2017-11-15,11498287.3632706
Rua,2017-11-16,11520290.8146797
Rua,2017-11-17,11563480.367752
Rua,2017-11-20,11609185.0508693
Rua,2017-11-21,11601697.0061465
Rua,2017-11-22,11620665.484627
Rua,2017-11-23,11653603.1307568
Rua,2017-11-24,11678394.334367
Rua,2017-11-27,11711583.3217273
Rua,2017-11-28,11722007.4253622
Rua,2017-11-29,11716082.5471601
Rua,2017-11-30,11735014.7436776
Rua,2017-12-01,11763397.0206808
Rua,2017-12-04,11803243.7674287
Rua,2017-12-05,11817483.4567038
Rua,2017-12-06,11838053.8300677
Rua,2017-12-07,11838909.7032458
Rua,2017-12-08,11828732.5630828
Rua,2017-12-11,11867602.5602381
Rua,2017-12-12,11867602.5602381
Rua,2017-12-13,11826096.4198282
Rua,2017-12-14,11815225.7695538
Rua,2017-12-15,11806376.6193326
Rua,2017-12-18,11818540.4741543
Rua,2017-12-19,11843121.7588134
Rua,2017-12-20,11866059.6138234
Rua,2017-12-21,11860846.7724805
Rua,2017-12-22,11937046.1055795
Rua,2017-12-25,11953713.2528938
Rua,2017-12-26,11977029.4110402
