symbol,date,price
VNINDEX,2017-08-03,788.49
VNINDEX,2017-08-04,788.68
VNINDEX,2017-08-07,792.98
VNINDEX,2017-08-08,791.57
VNINDEX,2017-08-09,773.66
VNINDEX,2017-08-10,773.43
VNINDEX,2017-08-11,772.08
VNINDEX,2017-08-14,776.17
VNINDEX,2017-08-15,771.06
VNINDEX,2017-08-16,773.57
VNINDEX,2017-08-17,767.59
VNINDEX,2017-08-18,768.97
VNINDEX,2017-08-21,768.79
VNINDEX,2017-08-22,761.26
VNINDEX,2017-08-23,765.98
VNINDEX,2017-08-24,769.77
VNINDEX,2017-08-25,771.63
VNINDEX,2017-08-28,777.26
VNINDEX,2017-08-29,774.03
VNINDEX,2017-08-30,778.65
VNINDEX,2017-08-31,782.76
VNINDEX,2017-09-01,788.73
VNINDEX,2017-09-05,792.31
VNINDEX,2017-09-06,793.55
VNINDEX,2017-09-07,796.72
VNINDEX,2017-09-08,801.2
VNINDEX,2017-09-11,797.47
VNINDEX,2017-09-12,799.94
VNINDEX,2017-09-13,802.78
VNINDEX,2017-09-14,806.32
VNINDEX,2017-09-15,805.82
VNINDEX,2017-09-18,807.87
VNINDEX,2017-09-19,805.93
VNINDEX,2017-09-20,805.86
VNINDEX,2017-09-21,803.93
VNINDEX,2017-09-22,807.13
VNINDEX,2017-09-25,805.58
VNINDEX,2017-09-26,805.35
VNINDEX,2017-09-27,803.77
VNINDEX,2017-09-28,804.82
VNINDEX,2017-09-29,804.42
VNINDEX,2017-10-02,802.23
VNINDEX,2017-10-03,798
VNINDEX,2017-10-04,805.66
VNINDEX,2017-10-05,805.23
VNINDEX,2017-10-06,807.8
VNINDEX,2017-10-09,808.96
VNINDEX,2017-10-10,810.65
VNINDEX,2017-10-11,813.95
VNINDEX,2017-10-12,815.87
VNINDEX,2017-10-13,820.95
VNINDEX,2017-10-16,819.43
VNINDEX,2017-10-17,828.29
VNINDEX,2017-10-18,827.72
VNINDEX,2017-10-19,828.93
VNINDEX,2017-10-20,826.84
VNINDEX,2017-10-23,820.04
VNINDEX,2017-10-24,825.24
VNINDEX,2017-10-25,830.69
VNINDEX,2017-10-26,830.11
VNINDEX,2017-10-27,840.37
VNINDEX,2017-10-30,845.2
VNINDEX,2017-10-31,837.28
VNINDEX,2017-11-01,842.71
VNINDEX,2017-11-02,833.09
VNINDEX,2017-11-03,843.73
VNINDEX,2017-11-06,849.09
VNINDEX,2017-11-07,850.33
VNINDEX,2017-11-08,859.7
VNINDEX,2017-11-09,860.4
VNINDEX,2017-11-10,868.21
VNINDEX,2017-11-13,879.34
VNINDEX,2017-11-14,880.9
VNINDEX,2017-11-15,882.59
VNINDEX,2017-11-16,892.8
VNINDEX,2017-11-17,890.69
VNINDEX,2017-11-20,903.55
VNINDEX,2017-11-21,918.3
VNINDEX,2017-11-22,932.66
VNINDEX,2017-11-23,933.7
VNINDEX,2017-11-24,935.57
VNINDEX,2017-11-27,938.61
VNINDEX,2017-11-28,941.21
VNINDEX,2017-11-29,952.14
VNINDEX,2017-11-30,949.93
VNINDEX,2017-12-01,960.33
VNINDEX,2017-12-04,970.02
VNINDEX,2017-12-05,953.3
VNINDEX,2017-12-06,947.64
VNINDEX,2017-12-07,938.65
VNINDEX,2017-12-08,940.16
VNINDEX,2017-12-11,917.45
VNINDEX,2017-12-12,927.25
VNINDEX,2017-12-13,924.4
VNINDEX,2017-12-14,935.85
VNINDEX,2017-12-15,935.16
VNINDEX,2017-12-18,958.06
VNINDEX,2017-12-19,951.42
VNINDEX,2017-12-20,953.51
VNINDEX,2017-12-21,946.06
VNINDEX,2017-12-22,952.32
VNINDEX,2017-12-25,958.31
VNINDEX,2017-12-26,965.93
VNINDEX,2017-12-27,968.46
VNINDEX,2017-12-28,976.72
VNINDEX,2017-12-29,984.24
VNINDEX,2018-01-02,995.77
VNINDEX,2018-01-03,1005.67
VNINDEX,2018-01-04,1019.75
VNINDEX,2018-01-05,1012.65
VNINDEX,2018-01-08,1022.9
VNINDEX,2018-01-09,1033.5601
VNINDEX,2018-01-10,1038.11
VNINDEX,2018-01-11,1048.17
VNINDEX,2018-01-12,1050.11
VNINDEX,2018-01-15,1063.47
VNINDEX,2018-01-16,1062.96
VNINDEX,2018-01-17,1034.6899
VNINDEX,2018-01-18,1050.25
VNINDEX,2018-01-19,1062.0699
VNINDEX,2018-01-22,1087.42
VNINDEX,2018-01-25,1104.5699
VNINDEX,2018-01-26,1115.64
VNINDEX,2018-01-29,1109.8
VNINDEX,2018-01-30,1110.5601
VNINDEX,2018-01-31,1110.36
VNINDEX,2018-02-01,1099.67
VNINDEX,2018-02-02,1105.04
VNINDEX,2018-02-05,1048.71
VNINDEX,2018-02-06,1011.6
VNINDEX,2018-02-07,1040.55
VNINDEX,2018-02-08,1023.25
VNINDEX,2018-02-09,1003.94
VNINDEX,2018-02-12,1041.79
VNINDEX,2018-02-13,1059.73
VNINDEX,2018-02-21,1087.15
VNINDEX,2018-02-22,1076.03
VNINDEX,2018-02-23,1102.85
VNINDEX,2018-02-26,1114.53
VNINDEX,2018-02-27,1119.61
VNINDEX,2018-02-28,1121.54
VNINDEX,2018-03-01,1115.79
VNINDEX,2018-03-02,1121.21
VNINDEX,2018-03-05,1093.48
VNINDEX,2018-03-06,1120.29
VNINDEX,2018-03-07,1112.26
VNINDEX,2018-03-08,1124.15
VNINDEX,2018-03-09,1123.41
VNINDEX,2018-03-12,1126.29
VNINDEX,2018-03-13,1133.3101
VNINDEX,2018-03-14,1138.09
VNINDEX,2018-03-15,1138.76
VNINDEX,2018-03-16,1150.1899
VNINDEX,2018-03-19,1159.22
VNINDEX,2018-03-20,1159.39
VNINDEX,2018-03-21,1169.36
VNINDEX,2018-03-22,1172.36
VNINDEX,2018-03-23,1153.59
VNINDEX,2018-03-26,1171.22
VNINDEX,2018-03-27,1171.73
VNINDEX,2018-03-28,1172.24
VNINDEX,2018-03-29,1167.03
VNINDEX,2018-03-30,1174.46
VNINDEX,2018-04-02,1196.61
VNINDEX,2018-04-03,1188.29
VNINDEX,2018-04-04,1191.54
VNINDEX,2018-04-05,1193.17
VNINDEX,2018-04-06,1199.96
VNINDEX,2018-04-09,1204.33
VNINDEX,2018-04-10,1198.12
VNINDEX,2018-04-11,1167.11
VNINDEX,2018-04-12,1173.02
VNINDEX,2018-04-13,1157.14
VNINDEX,2018-04-16,1148.49
VNINDEX,2018-04-17,1153.28
VNINDEX,2018-04-18,1138.53
VNINDEX,2018-04-19,1094.63
VNINDEX,2018-04-20,1119.86
VNINDEX,2018-04-23,1076.78
VNINDEX,2018-04-24,1080.74
VNINDEX,2018-04-26,1044.86
VNINDEX,2018-04-27,1050.26
VNINDEX,2018-05-02,1029.08
VNINDEX,2018-05-03,1026.46
VNINDEX,2018-05-04,1026.8
VNINDEX,2018-05-07,1062.26
VNINDEX,2018-05-08,1060.45
VNINDEX,2018-05-09,1056.97
VNINDEX,2018-05-10,1028.87
VNINDEX,2018-05-11,1044.85
VNINDEX,2018-05-14,1066.98
VNINDEX,2018-05-15,1073.5
VNINDEX,2018-05-16,1054.62
VNINDEX,2018-05-17,1030.64
VNINDEX,2018-05-18,1040.54
VNINDEX,2018-05-21,1014.98
VNINDEX,2018-05-22,985.91
VNINDEX,2018-05-23,988.94
VNINDEX,2018-05-24,985.92
VNINDEX,2018-05-25,963.9
VNINDEX,2018-05-28,931.75
VNINDEX,2018-05-29,952.18
VNINDEX,2018-05-30,948.5
VNINDEX,2018-05-31,971.25
VNINDEX,2018-06-01,992.87
VNINDEX,2018-06-04,1013.78
VNINDEX,2018-06-05,1022.74
VNINDEX,2018-06-06,1034.5
VNINDEX,2018-06-07,1036.6899
VNINDEX,2018-06-08,1039.01
VNINDEX,2018-06-11,1039.02
VNINDEX,2018-06-12,1020.76
VNINDEX,2018-06-13,1030.53
VNINDEX,2018-06-14,1015.72
VNINDEX,2018-06-15,1016.51
VNINDEX,2018-06-18,987.34
VNINDEX,2018-06-19,962.16
VNINDEX,2018-06-20,980.95
VNINDEX,2018-06-21,969.4
VNINDEX,2018-06-22,983.17
VNINDEX,2018-06-25,990.52
VNINDEX,2018-06-26,983.02
VNINDEX,2018-06-27,968.91
VNINDEX,2018-06-28,957.35
VNINDEX,2018-06-29,960.78
VNINDEX,2018-07-02,947.15
VNINDEX,2018-07-03,906.01
VNINDEX,2018-07-04,914.99
VNINDEX,2018-07-05,899.4
VNINDEX,2018-07-06,917.51
VNINDEX,2018-07-09,915.12
VNINDEX,2018-07-10,911.12
VNINDEX,2018-07-11,893.16
VNINDEX,2018-07-12,898.51
VNINDEX,2018-07-13,909.72
VNINDEX,2018-07-16,911.11
VNINDEX,2018-07-17,921.27
VNINDEX,2018-07-18,942.39
VNINDEX,2018-07-19,943.97
VNINDEX,2018-07-20,933.39
VNINDEX,2018-07-23,936.74
VNINDEX,2018-07-24,934.08
VNINDEX,2018-07-25,927.58
VNINDEX,2018-07-26,930.16
VNINDEX,2018-07-27,935.52
VNINDEX,2018-07-30,949.73
VNINDEX,2018-07-31,956.39
VNINDEX,2018-08-01,952.77
VNINDEX,2018-08-02,953.55
VNINDEX,2018-08-03,959.6
VNINDEX,2018-08-06,960.23
VNINDEX,2018-08-07,956.79
VNINDEX,2018-08-08,966.27
VNINDEX,2018-08-09,963.5
VNINDEX,2018-08-10,968.47
VNINDEX,2018-08-13,978.04
VNINDEX,2018-08-14,978.27
VNINDEX,2018-08-15,961.37
VNINDEX,2018-08-16,964.28
VNINDEX,2018-08-17,968.88
VNINDEX,2018-08-20,969.62
VNINDEX,2018-08-21,979.21
VNINDEX,2018-08-22,982.15
VNINDEX,2018-08-23,987.36
VNINDEX,2018-08-24,987.05
VNINDEX,2018-08-27,991.92
VNINDEX,2018-08-28,995.19
VNINDEX,2018-08-29,988.17
VNINDEX,2018-08-30,998.07
VNINDEX,2018-08-31,989.54
VNINDEX,2018-09-04,975.94
VNINDEX,2018-09-05,968.44
VNINDEX,2018-09-06,958.19
VNINDEX,2018-09-07,968.9
VNINDEX,2018-09-10,970.34
VNINDEX,2018-09-11,985.06
VNINDEX,2018-09-12,987.01
VNINDEX,2018-09-13,987.95
VNINDEX,2018-09-14,991.34
VNINDEX,2018-09-17,987.61
VNINDEX,2018-09-18,993.49
VNINDEX,2018-09-19,995.54
VNINDEX,2018-09-20,1004.74
VNINDEX,2018-09-21,1002.97
VNINDEX,2018-09-24,1011.29
VNINDEX,2018-09-25,1010.74
VNINDEX,2018-09-26,1009.61
VNINDEX,2018-09-27,1015.37
VNINDEX,2018-09-28,1017.13
VNINDEX,2018-10-01,1012.88
VNINDEX,2018-10-02,1018.79
VNINDEX,2018-10-03,1020.4
VNINDEX,2018-10-04,1023.62
VNINDEX,2018-10-05,1008.39
VNINDEX,2018-10-08,996.12
VNINDEX,2018-10-09,996.19
VNINDEX,2018-10-10,993.96
VNINDEX,2018-10-11,945.89
VNINDEX,2018-10-12,970.08
VNINDEX,2018-10-15,951.64
VNINDEX,2018-10-16,963.37
VNINDEX,2018-10-17,971.6
VNINDEX,2018-10-18,963.47
VNINDEX,2018-10-19,958.36
VNINDEX,2018-10-22,953.51
VNINDEX,2018-10-23,939.68
VNINDEX,2018-10-24,922.73
VNINDEX,2018-10-25,910.17
VNINDEX,2018-10-26,900.82
VNINDEX,2018-10-29,888.82
VNINDEX,2018-10-30,888.69
VNINDEX,2018-10-31,914.76
VNINDEX,2018-11-01,907.96
VNINDEX,2018-11-02,924.86
VNINDEX,2018-11-05,925.53
VNINDEX,2018-11-06,922.05
VNINDEX,2018-11-07,922.16
VNINDEX,2018-11-08,926.28
VNINDEX,2018-11-09,914.29
VNINDEX,2018-11-12,918.12
VNINDEX,2018-11-13,905.38
VNINDEX,2018-11-14,900.93
VNINDEX,2018-11-15,897.15
VNINDEX,2018-11-16,898.19
VNINDEX,2018-11-19,916.06
VNINDEX,2018-11-20,919.02
VNINDEX,2018-11-21,922.56
VNINDEX,2018-11-22,924.42
VNINDEX,2018-11-23,917.97
VNINDEX,2018-11-26,921.03
VNINDEX,2018-11-27,923.12
VNINDEX,2018-11-28,930.2
VNINDEX,2018-11-29,926.79
VNINDEX,2018-11-30,926.54
VNINDEX,2018-12-03,951.59
VNINDEX,2018-12-04,958.84
VNINDEX,2018-12-05,957.14
VNINDEX,2018-12-06,954.82
VNINDEX,2018-12-07,958.59
VNINDEX,2018-12-10,955.89
VNINDEX,2018-12-11,954.58
VNINDEX,2018-12-12,961.28
VNINDEX,2018-12-13,960.25
VNINDEX,2018-12-14,952.04
VNINDEX,2018-12-17,933.65
VNINDEX,2018-12-18,927.25
VNINDEX,2018-12-19,919.24
VNINDEX,2018-12-20,918.24
VNINDEX,2018-12-21,912.26
VNINDEX,2018-12-24,908.56
VNINDEX,2018-12-25,897.94
VNINDEX,2018-12-26,891.75
VNINDEX,2018-12-27,900.81
VNINDEX,2018-12-28,892.54
VNINDEX,2019-01-02,891.75
VNINDEX,2019-01-03,878.22
VNINDEX,2019-01-04,880.9
VNINDEX,2019-01-07,889.64
VNINDEX,2019-01-08,887.44
VNINDEX,2019-01-09,896.99
VNINDEX,2019-01-10,898.3
VNINDEX,2019-01-11,902.71
VNINDEX,2019-01-14,901.8
VNINDEX,2019-01-15,909.68
VNINDEX,2019-01-16,908.7
VNINDEX,2019-01-17,901.89
VNINDEX,2019-01-18,902.3
VNINDEX,2019-01-21,911.05
VNINDEX,2019-01-22,906.55
VNINDEX,2019-01-23,908.18
VNINDEX,2019-01-24,908.79
VNINDEX,2019-01-25,908.88
VNINDEX,2019-01-28,912.18
VNINDEX,2019-01-29,915.93
VNINDEX,2019-01-30,915.84
VNINDEX,2019-01-31,910.65
VNINDEX,2019-02-01,908.67
VNINDEX,2019-02-11,926.1
VNINDEX,2019-02-12,937.54
VNINDEX,2019-02-13,945.25
VNINDEX,2019-02-14,952.34
VNINDEX,2019-02-15,950.89
VNINDEX,2019-02-18,961.3
VNINDEX,2019-02-19,964.35
VNINDEX,2019-02-20,970.58
VNINDEX,2019-02-21,987.57
VNINDEX,2019-02-22,988.91
VNINDEX,2019-02-25,994.43
VNINDEX,2019-02-26,987.06
VNINDEX,2019-02-27,990.27
VNINDEX,2019-02-28,965.47
VNINDEX,2019-03-01,979.63
VNINDEX,2019-03-04,993.99
VNINDEX,2019-03-05,992.45
VNINDEX,2019-03-06,994.49
VNINDEX,2019-03-07,994.03
VNINDEX,2019-03-08,985.25
VNINDEX,2019-03-11,984.6
VNINDEX,2019-03-12,1001.32
VNINDEX,2019-03-13,1005.41
VNINDEX,2019-03-14,1008.44
VNINDEX,2019-03-15,1004.12
VNINDEX,2019-03-18,1011.86
VNINDEX,2019-03-19,1006.59
VNINDEX,2019-03-20,1002.3
VNINDEX,2019-03-21,981.78
VNINDEX,2019-03-22,988.71
VNINDEX,2019-03-25,970.07
VNINDEX,2019-03-26,969.79
VNINDEX,2019-03-27,975.91
VNINDEX,2019-03-28,982.98
VNINDEX,2019-03-29,980.76
VNINDEX,2019-04-01,988.53
VNINDEX,2019-04-02,985.81
VNINDEX,2019-04-03,984.46
VNINDEX,2019-04-04,986.91
VNINDEX,2019-04-05,989.26
VNINDEX,2019-04-08,997.56
VNINDEX,2019-04-09,988.48
VNINDEX,2019-04-10,981.91
VNINDEX,2019-04-11,985.95
VNINDEX,2019-04-12,982.9
VNINDEX,2019-04-16,977.17
VNINDEX,2019-04-17,972.1
VNINDEX,2019-04-18,962.3
VNINDEX,2019-04-19,966.21
VNINDEX,2019-04-22,965.86
VNINDEX,2019-04-23,968
VNINDEX,2019-04-24,976.92
VNINDEX,2019-04-25,974.13
VNINDEX,2019-04-26,979.64
VNINDEX,2019-05-02,978.5
VNINDEX,2019-05-03,974.14
VNINDEX,2019-05-06,957.97
VNINDEX,2019-05-07,957.56
VNINDEX,2019-05-08,951.22
VNINDEX,2019-05-09,947.01
VNINDEX,2019-05-10,952.55
VNINDEX,2019-05-13,958.54
VNINDEX,2019-05-14,965.34
VNINDEX,2019-05-15,975.64
VNINDEX,2019-05-16,975.69
VNINDEX,2019-05-17,976.48
VNINDEX,2019-05-20,987.13
VNINDEX,2019-05-21,986.29
VNINDEX,2019-05-22,983.78
VNINDEX,2019-05-23,982.71
VNINDEX,2019-05-24,970.03
VNINDEX,2019-05-27,975.14
VNINDEX,2019-05-28,972
VNINDEX,2019-05-29,971.54
VNINDEX,2019-05-30,969.34
VNINDEX,2019-05-31,959.88
VNINDEX,2019-06-03,946.47
VNINDEX,2019-06-04,951.16
VNINDEX,2019-06-05,951.41
VNINDEX,2019-06-06,948.21
VNINDEX,2019-06-07,958.28
VNINDEX,2019-06-10,962.9
VNINDEX,2019-06-11,962.07
VNINDEX,2019-06-12,954.17
VNINDEX,2019-06-13,950.08
VNINDEX,2019-06-14,953.61
VNINDEX,2019-06-17,946.95
VNINDEX,2019-06-18,944.01
VNINDEX,2019-06-19,949.69
VNINDEX,2019-06-20,959.18
VNINDEX,2019-06-21,959.2
VNINDEX,2019-06-24,962.85
VNINDEX,2019-06-25,960.13
VNINDEX,2019-06-26,959.13
VNINDEX,2019-06-27,943.11
VNINDEX,2019-06-28,949.94
VNINDEX,2019-07-01,965.61
VNINDEX,2019-07-02,961.98
VNINDEX,2019-07-03,960.39
VNINDEX,2019-07-04,973.04
VNINDEX,2019-07-05,975.34
VNINDEX,2019-07-08,966.35
VNINDEX,2019-07-09,969.05
VNINDEX,2019-07-10,973.65
VNINDEX,2019-07-11,978.63
VNINDEX,2019-07-12,975.4
VNINDEX,2019-07-15,972.53
VNINDEX,2019-07-16,982.11
VNINDEX,2019-07-17,982.57
VNINDEX,2019-07-18,976.05
VNINDEX,2019-07-19,982.34
VNINDEX,2019-07-22,982.04
VNINDEX,2019-07-23,989.46
VNINDEX,2019-07-24,988.41
VNINDEX,2019-07-25,994.95
VNINDEX,2019-07-26,993.35
VNINDEX,2019-07-29,997.94
VNINDEX,2019-07-30,986.02
VNINDEX,2019-07-31,991.66
VNINDEX,2019-08-01,997.39
VNINDEX,2019-08-02,991.1
VNINDEX,2019-08-05,973.15
VNINDEX,2019-08-06,964.61
VNINDEX,2019-08-07,965.93
VNINDEX,2019-08-08,975.24
VNINDEX,2019-08-09,974.34
VNINDEX,2019-08-12,975.31
VNINDEX,2019-08-13,966.83
VNINDEX,2019-08-14,968.91
VNINDEX,2019-08-15,979.38
VNINDEX,2019-08-16,980
VNINDEX,2019-08-19,981.03
VNINDEX,2019-08-20,984.67
VNINDEX,2019-08-21,994.38
VNINDEX,2019-08-22,997.26
VNINDEX,2019-08-23,992.45
VNINDEX,2019-08-26,982.88
VNINDEX,2019-08-27,976.79
VNINDEX,2019-08-28,977.26
VNINDEX,2019-08-29,978.59
VNINDEX,2019-08-30,984.06
VNINDEX,2019-09-03,979.36
VNINDEX,2019-09-04,977.63
VNINDEX,2019-09-05,976.79
VNINDEX,2019-09-06,974.08
VNINDEX,2019-09-09,974.12
VNINDEX,2019-09-10,970.26
VNINDEX,2019-09-11,969.31
VNINDEX,2019-09-12,976.07
VNINDEX,2019-09-13,987.22
VNINDEX,2019-09-16,989.86
VNINDEX,2019-09-17,996.74
VNINDEX,2019-09-18,995.15
VNINDEX,2019-09-19,997.1
VNINDEX,2019-09-20,990.36
VNINDEX,2019-09-23,985.75
VNINDEX,2019-09-24,988.13
VNINDEX,2019-09-25,987.3
VNINDEX,2019-09-26,990.75
VNINDEX,2019-09-27,997.84
VNINDEX,2019-09-30,996.56
VNINDEX,2019-10-01,999.59
VNINDEX,2019-10-02,991.19
VNINDEX,2019-10-03,992.45
VNINDEX,2019-10-04,987.59
VNINDEX,2019-10-07,983.09
VNINDEX,2019-10-08,988.22
VNINDEX,2019-10-09,987.83
VNINDEX,2019-10-10,987.38
VNINDEX,2019-10-11,991.84
VNINDEX,2019-10-14,993.57
VNINDEX,2019-10-15,993.05
VNINDEX,2019-10-16,994.46
VNINDEX,2019-10-17,989.82
VNINDEX,2019-10-18,989.2
VNINDEX,2019-10-21,983.56
VNINDEX,2019-10-22,987.19
VNINDEX,2019-10-23,987.79
VNINDEX,2019-10-24,993.6
VNINDEX,2019-10-25,996.57
VNINDEX,2019-10-28,996.48
VNINDEX,2019-10-29,995.87
VNINDEX,2019-10-30,1000.89
VNINDEX,2019-10-31,998.82
VNINDEX,2019-11-01,1015.59
VNINDEX,2019-11-04,1022.43
VNINDEX,2019-11-05,1024.34
VNINDEX,2019-11-06,1024.91
VNINDEX,2019-11-07,1024.03
VNINDEX,2019-11-08,1022.49
VNINDEX,2019-11-11,1016.75
VNINDEX,2019-11-12,1018.33
VNINDEX,2019-11-13,1012.77
VNINDEX,2019-11-14,1012.3
VNINDEX,2019-11-15,1010.03
VNINDEX,2019-11-18,1002.91
VNINDEX,2019-11-19,1008.35
VNINDEX,2019-11-20,1000.56
VNINDEX,2019-11-21,987.89
VNINDEX,2019-11-22,977.78
VNINDEX,2019-11-25,976.35
VNINDEX,2019-11-26,976.79
VNINDEX,2019-11-27,978.17
VNINDEX,2019-11-28,970.39
VNINDEX,2019-11-29,970.75
VNINDEX,2019-12-02,959.31
VNINDEX,2019-12-03,953.43
VNINDEX,2019-12-04,965.9
VNINDEX,2019-12-05,963.27
VNINDEX,2019-12-06,963.56
VNINDEX,2019-12-09,966.06
VNINDEX,2019-12-10,960.3
VNINDEX,2019-12-11,961.78
VNINDEX,2019-12-12,968.17
VNINDEX,2019-12-13,966.18
VNINDEX,2019-12-16,961.47
VNINDEX,2019-12-17,954.03
VNINDEX,2019-12-18,951.13
VNINDEX,2019-12-19,952.26
VNINDEX,2019-12-20,956.41
VNINDEX,2019-12-23,959.43
VNINDEX,2019-12-24,958.88
VNINDEX,2019-12-25,960.92
VNINDEX,2019-12-26,958.59
VNINDEX,2019-12-27,963.51
VNINDEX,2019-12-30,965.03
VNINDEX,2019-12-31,960.99
VNINDEX,2020-01-02,966.67
VNINDEX,2020-01-03,965.14
VNINDEX,2020-01-06,955.79
VNINDEX,2020-01-07,958.88
VNINDEX,2020-01-08,948.98
VNINDEX,2020-01-09,960.15
VNINDEX,2020-01-10,968.54
VNINDEX,2020-01-13,965.84
VNINDEX,2020-01-14,967
VNINDEX,2020-01-15,967.56
VNINDEX,2020-01-16,974.31
VNINDEX,2020-01-17,978.96
VNINDEX,2020-01-20,978.63
VNINDEX,2020-01-21,986.37
VNINDEX,2020-01-22,991.46
VNINDEX,2020-01-30,959.58
VNINDEX,2020-01-31,936.62
VNINDEX,2020-02-03,928.14
VNINDEX,2020-02-04,929.09
VNINDEX,2020-02-05,925.91
VNINDEX,2020-02-06,938.54
VNINDEX,2020-02-07,940.75
VNINDEX,2020-02-10,930.73
VNINDEX,2020-02-11,934.67
VNINDEX,2020-02-12,937.68
VNINDEX,2020-02-13,938.24
VNINDEX,2020-02-14,937.45
VNINDEX,2020-02-17,934.77
VNINDEX,2020-02-18,927.93
