Date,Open,High,Low,Close,Adj Close,Volume
2018-01-30,490.000000,490.000000,474.000000,474.000000,474.000000,248636
2018-01-31,479.000000,482.000000,475.000000,478.000000,478.000000,866124
2018-02-01,482.000000,484.000000,479.000000,483.000000,483.000000,621698
2018-02-02,488.000000,488.000000,478.000000,480.000000,480.000000,559330
2018-02-05,475.000000,475.000000,459.000000,474.000000,474.000000,401488
2018-02-06,460.000000,470.000000,448.000000,465.000000,465.000000,323222
2018-02-07,465.000000,474.000000,465.000000,468.000000,468.000000,888286
2018-02-08,470.000000,475.000000,463.000000,466.000000,466.000000,556243
2018-02-09,453.000000,462.000000,453.000000,458.000000,458.000000,183185
2018-02-12,468.000000,471.000000,461.000000,466.000000,466.000000,332700
2018-02-13,472.000000,472.000000,466.000000,467.000000,467.000000,502084
2018-02-14,463.000000,465.000000,461.000000,463.000000,463.000000,154327
2018-02-15,460.000000,477.000000,460.000000,476.000000,476.000000,122785
2018-02-16,478.000000,485.000000,477.000000,485.000000,485.000000,204752
2018-02-19,485.000000,486.000000,481.000000,483.000000,483.000000,46390
2018-02-20,485.000000,485.000000,477.000000,477.000000,477.000000,57395
2018-02-21,480.000000,480.000000,473.000000,473.000000,473.000000,531112
2018-02-22,474.000000,477.000000,472.000000,472.000000,472.000000,112720
2018-02-23,472.000000,477.000000,468.000000,468.000000,468.000000,267351
2018-02-26,475.000000,475.000000,472.000000,473.000000,473.000000,177724
2018-02-27,475.000000,475.000000,472.000000,474.000000,474.000000,390537
2018-02-28,475.000000,475.000000,472.000000,473.000000,473.000000,129356
2018-03-01,473.000000,477.000000,473.000000,475.000000,475.000000,468028
2018-03-02,476.000000,478.000000,475.000000,477.000000,477.000000,69385
2018-03-05,479.000000,480.000000,470.000000,480.000000,480.000000,285764
2018-03-06,478.000000,488.000000,478.000000,487.000000,487.000000,222058
2018-03-07,487.000000,488.000000,486.000000,488.000000,488.000000,281404
2018-03-08,488.000000,492.000000,488.000000,489.000000,489.000000,206612
2018-03-09,491.000000,491.000000,489.000000,489.000000,489.000000,559082
2018-03-12,489.000000,491.000000,489.000000,491.000000,491.000000,117877
2018-03-13,498.000000,498.000000,491.000000,491.000000,491.000000,306950
2018-03-14,491.000000,497.000000,491.000000,494.000000,494.000000,357307
2018-03-15,497.000000,497.000000,494.000000,494.000000,494.000000,83375
2018-03-16,500.000000,502.000000,497.000000,499.000000,499.000000,986486
2018-03-19,502.000000,502.000000,494.000000,494.000000,494.000000,176027
2018-03-20,500.000000,500.000000,495.000000,499.000000,499.000000,204113
2018-03-21,500.000000,500.000000,497.000000,499.000000,499.000000,209269
2018-03-22,500.000000,500.000000,494.000000,495.000000,495.000000,217123
2018-03-23,493.000000,493.000000,480.000000,488.000000,488.000000,185637
2018-03-26,493.000000,493.000000,485.000000,487.000000,487.000000,67953
2018-03-27,490.000000,492.000000,489.000000,490.000000,490.000000,899548
2018-03-28,493.000000,493.000000,484.000000,484.000000,484.000000,183075
2018-03-29,495.000000,495.000000,484.000000,485.000000,485.000000,901081
2018-04-03,484.000000,490.000000,484.000000,488.000000,488.000000,313571
2018-04-04,485.000000,493.000000,484.000000,484.000000,484.000000,992056
2018-04-05,484.000000,488.000000,484.000000,488.000000,488.000000,120809
2018-04-06,489.000000,490.000000,484.000000,484.000000,484.000000,195995
2018-04-09,490.000000,490.000000,485.000000,487.000000,487.000000,1162166
2018-04-10,490.000000,491.000000,485.000000,487.000000,487.000000,772785
2018-04-11,487.000000,489.000000,480.000000,483.000000,483.000000,120874
2018-04-12,487.000000,487.000000,481.000000,482.000000,482.000000,40517
2018-04-13,478.000000,485.000000,478.000000,482.000000,482.000000,53813
2018-04-16,482.000000,483.000000,479.000000,480.000000,480.000000,83003
2018-04-17,483.000000,483.000000,478.000000,479.000000,479.000000,88224
2018-04-18,480.000000,480.000000,478.000000,480.000000,480.000000,273977
2018-04-19,479.000000,479.000000,470.000000,475.000000,475.000000,147036
2018-04-20,475.000000,478.000000,473.000000,475.000000,475.000000,146090
2018-04-23,472.000000,475.000000,463.000000,466.000000,466.000000,164199
2018-04-24,465.000000,465.000000,460.000000,463.000000,463.000000,1338646
2018-04-25,464.000000,465.000000,462.000000,463.000000,463.000000,107183
2018-04-26,460.000000,460.000000,447.000000,453.000000,453.000000,283297
2018-04-27,454.000000,459.000000,454.000000,457.000000,457.000000,100989
2018-04-30,453.000000,466.000000,453.000000,461.000000,461.000000,373926
2018-05-01,465.000000,465.000000,460.000000,462.000000,462.000000,204510
2018-05-02,465.000000,465.000000,459.000000,460.000000,460.000000,734894
2018-05-03,458.000000,460.000000,453.000000,458.000000,458.000000,45923
2018-05-04,459.000000,460.000000,459.000000,460.000000,460.000000,83117
2018-05-08,466.000000,470.000000,466.000000,470.000000,470.000000,140687
2018-05-09,470.000000,473.000000,470.000000,473.000000,473.000000,73506
2018-05-10,468.000000,470.000000,463.000000,463.000000,463.000000,47307
2018-05-11,463.000000,470.000000,458.000000,458.000000,458.000000,135559
2018-05-14,460.000000,464.000000,459.000000,461.000000,461.000000,94554
2018-05-15,466.000000,470.000000,462.000000,462.000000,462.000000,832077
2018-05-16,460.000000,461.000000,456.000000,459.000000,459.000000,639690
2018-05-17,459.000000,459.000000,455.000000,455.000000,455.000000,338933
2018-05-18,455.000000,456.000000,452.000000,452.000000,452.000000,311029
2018-05-21,457.000000,458.000000,452.000000,453.000000,453.000000,369601
2018-05-22,445.000000,447.000000,445.000000,445.000000,445.000000,1592509
2018-05-23,445.000000,452.000000,445.000000,452.000000,452.000000,339724
2018-05-24,452.000000,462.000000,452.000000,462.000000,462.000000,1217647
2018-05-25,462.000000,462.000000,451.000000,452.000000,452.000000,94745
2018-05-29,445.000000,449.000000,440.000000,446.000000,446.000000,181705
2018-05-30,442.000000,452.000000,442.000000,452.000000,452.000000,111054
2018-05-31,458.000000,462.000000,456.000000,462.000000,462.000000,444119
2018-06-01,465.000000,465.000000,458.000000,462.000000,462.000000,484017
2018-06-04,460.000000,467.000000,460.000000,462.000000,462.000000,76671
2018-06-05,462.000000,463.000000,458.000000,460.000000,460.000000,124811
2018-06-06,464.000000,469.000000,462.000000,462.000000,462.000000,95937
2018-06-07,465.000000,466.000000,462.000000,463.000000,463.000000,96887
2018-06-08,463.000000,465.000000,457.000000,458.000000,458.000000,2731210
2018-06-11,463.000000,463.000000,453.000000,454.000000,454.000000,140841
2018-06-12,456.000000,456.000000,451.000000,456.000000,456.000000,227360
2018-06-13,453.000000,455.000000,453.000000,455.000000,455.000000,59567
2018-06-14,452.000000,455.000000,441.000000,450.000000,450.000000,658344
2018-06-15,450.000000,454.000000,447.000000,447.000000,447.000000,404925
2018-06-18,450.000000,450.000000,440.000000,440.000000,440.000000,110888
2018-06-19,438.000000,440.000000,427.000000,428.000000,428.000000,928976
2018-06-20,431.000000,435.000000,429.000000,429.000000,429.000000,1008745
2018-06-21,429.000000,432.000000,429.000000,430.000000,430.000000,163869
2018-06-22,433.000000,435.000000,431.000000,434.000000,434.000000,277606
2018-06-25,435.000000,438.000000,428.000000,433.000000,433.000000,327862
2018-06-26,426.000000,429.000000,425.000000,426.000000,426.000000,145649
2018-06-27,427.000000,427.000000,421.000000,427.000000,427.000000,792632
2018-06-28,421.000000,424.000000,408.000000,415.000000,415.000000,378371
2018-06-29,417.000000,421.000000,415.000000,420.000000,420.000000,1609851
2018-07-02,410.000000,419.000000,410.000000,416.000000,416.000000,156618
2018-07-03,417.000000,417.000000,404.000000,404.000000,404.000000,329868
2018-07-04,404.000000,404.000000,397.000000,403.000000,403.000000,254982
2018-07-05,395.000000,400.000000,392.000000,396.000000,396.000000,505565
2018-07-06,402.000000,405.000000,402.000000,402.000000,402.000000,71574
2018-07-09,404.000000,410.000000,403.000000,403.000000,403.000000,173861
2018-07-10,410.000000,410.000000,405.000000,408.000000,408.000000,383670
2018-07-11,399.000000,399.000000,390.000000,390.000000,390.000000,108596
2018-07-12,391.000000,398.000000,391.000000,396.000000,396.000000,174276
2018-07-13,399.000000,399.000000,396.000000,397.000000,397.000000,188854
2018-07-16,396.000000,399.000000,393.799011,397.000000,397.000000,88794
2018-07-17,397.000000,408.000000,397.000000,406.000000,406.000000,467700
2018-07-18,406.000000,423.000000,406.000000,419.000000,419.000000,139119
2018-07-19,416.000000,423.000000,416.000000,420.000000,420.000000,88090
2018-07-20,417.000000,425.000000,417.000000,425.000000,425.000000,172889
2018-07-23,428.000000,428.000000,422.000000,425.000000,425.000000,527586
2018-07-24,427.000000,427.000000,420.000000,421.000000,421.000000,50905
2018-07-25,424.000000,424.000000,420.000000,422.000000,422.000000,55519
2018-07-26,424.000000,427.000000,419.000000,427.000000,427.000000,108458
2018-07-27,427.000000,440.000000,427.000000,440.000000,440.000000,172521
2018-07-30,438.000000,440.000000,437.000000,440.000000,440.000000,233888
2018-07-31,439.000000,440.000000,435.000000,435.000000,435.000000,150346
2018-08-01,434.000000,440.000000,433.000000,440.000000,440.000000,195207
2018-08-02,439.000000,439.000000,422.000000,424.000000,424.000000,292876
2018-08-03,425.000000,427.000000,420.000000,425.000000,425.000000,206996
2018-08-06,421.000000,422.000000,418.000000,420.000000,420.000000,148524
2018-08-07,418.000000,424.000000,418.000000,424.000000,424.000000,306155
2018-08-08,425.000000,425.000000,422.000000,425.000000,425.000000,186859
2018-08-09,430.000000,430.000000,424.000000,424.000000,424.000000,89887
2018-08-10,424.000000,427.000000,424.000000,427.000000,427.000000,101829
2018-08-13,422.000000,424.000000,418.000000,420.000000,420.000000,791197
2018-08-14,420.000000,423.000000,420.000000,423.000000,423.000000,245646
2018-08-15,424.000000,425.000000,420.000000,420.000000,420.000000,403911
2018-08-16,420.000000,427.000000,420.000000,424.000000,424.000000,532117
2018-08-17,427.000000,431.000000,427.000000,430.000000,430.000000,49064
2018-08-20,431.000000,436.000000,431.000000,434.000000,434.000000,53008
2018-08-21,433.000000,438.000000,433.000000,437.000000,437.000000,35181
2018-08-22,438.000000,439.000000,437.000000,438.000000,438.000000,36486
2018-08-23,436.000000,441.000000,436.000000,441.000000,441.000000,238967
2018-08-24,443.000000,447.000000,442.000000,445.000000,445.000000,50032
2018-08-28,440.000000,451.000000,440.000000,450.000000,450.000000,82255
2018-08-29,450.000000,452.000000,447.000000,448.000000,448.000000,26272
2018-08-30,453.000000,453.000000,444.000000,448.000000,448.000000,93639
2018-08-31,452.000000,455.000000,443.000000,455.000000,455.000000,103684
2018-09-03,454.000000,460.000000,449.000000,459.000000,459.000000,55704
2018-09-04,452.000000,458.000000,450.000000,455.000000,455.000000,92651
2018-09-05,456.000000,456.000000,440.000000,440.000000,440.000000,70769
2018-09-06,441.000000,445.000000,438.000000,445.000000,445.000000,39126
2018-09-07,439.000000,447.000000,433.000000,447.000000,447.000000,113386
2018-09-10,440.000000,444.000000,437.000000,441.000000,441.000000,39575
2018-09-11,441.000000,442.000000,436.000000,441.000000,441.000000,95916
2018-09-12,440.000000,450.000000,440.000000,450.000000,450.000000,61037
2018-09-13,449.000000,449.000000,445.000000,449.000000,449.000000,64055
2018-09-14,450.000000,450.000000,444.000000,450.000000,450.000000,94054
2018-09-17,450.000000,451.000000,448.000000,449.000000,449.000000,144545
2018-09-18,448.000000,451.000000,442.000000,451.000000,451.000000,288429
2018-09-19,452.000000,454.000000,450.000000,454.000000,454.000000,238306
2018-09-20,449.000000,463.000000,449.000000,463.000000,463.000000,750841
2018-09-21,465.000000,468.000000,458.000000,466.000000,466.000000,278728
2018-09-24,462.000000,469.000000,461.000000,469.000000,469.000000,454986
2018-09-25,470.000000,471.000000,465.000000,468.000000,468.000000,86103
2018-09-26,466.000000,471.000000,466.000000,466.000000,466.000000,40711
2018-09-27,472.000000,472.000000,467.000000,467.000000,467.000000,150509
2018-09-28,465.000000,474.000000,465.000000,470.000000,470.000000,64640
2018-10-01,475.000000,475.000000,467.000000,472.000000,472.000000,212049
2018-10-02,468.000000,474.000000,468.000000,472.000000,472.000000,110865
2018-10-03,474.000000,475.000000,468.000000,470.000000,470.000000,94399
2018-10-04,475.000000,477.000000,469.000000,472.000000,472.000000,774855
2018-10-05,472.000000,473.000000,466.000000,469.000000,469.000000,120358
2018-10-08,469.000000,470.000000,463.000000,463.000000,463.000000,70553
2018-10-09,462.000000,470.000000,460.000000,460.000000,460.000000,81265
2018-10-10,464.000000,469.000000,458.000000,463.000000,463.000000,1109153
2018-10-11,455.000000,455.000000,437.000000,443.000000,443.000000,432574
2018-10-12,443.000000,463.000000,443.000000,463.000000,463.000000,144062
2018-10-15,455.000000,460.000000,455.000000,455.000000,455.000000,176525
2018-10-16,458.000000,459.000000,451.000000,458.000000,458.000000,70407
2018-10-17,462.000000,463.000000,458.000000,463.000000,463.000000,80344
2018-10-18,462.000000,463.000000,459.000000,460.000000,460.000000,542633
2018-10-19,461.000000,461.000000,453.000000,459.000000,459.000000,14499
2018-10-22,454.000000,458.000000,450.000000,450.000000,450.000000,76661
2018-10-23,450.000000,450.000000,440.000000,440.000000,440.000000,112774
2018-10-24,443.000000,443.000000,432.000000,432.000000,432.000000,211992
2018-10-25,430.000000,441.000000,426.000000,440.000000,440.000000,337950
2018-10-26,439.000000,439.000000,432.000000,432.000000,432.000000,70360
2018-10-29,434.000000,434.000000,426.000000,429.000000,429.000000,1136612
2018-10-30,434.000000,440.000000,428.000000,430.000000,430.000000,247945
2018-10-31,439.000000,450.000000,439.000000,450.000000,450.000000,1404427
2018-11-01,438.000000,450.000000,438.000000,450.000000,450.000000,990240
2018-11-02,452.000000,455.000000,450.000000,454.000000,454.000000,593173
2018-11-05,450.000000,455.000000,449.000000,455.000000,455.000000,26420
2018-11-06,451.000000,453.000000,445.000000,445.000000,445.000000,291961
2018-11-07,444.000000,447.000000,443.000000,447.000000,447.000000,184836
2018-11-08,448.000000,449.000000,444.000000,449.000000,449.000000,121711
2018-11-09,442.000000,448.000000,436.000000,438.000000,438.000000,46834
2018-11-12,448.000000,450.000000,440.000000,440.000000,440.000000,74340
2018-11-13,440.000000,446.000000,440.000000,444.000000,444.000000,645894
2018-11-14,447.000000,447.000000,440.000000,442.000000,442.000000,47987
2018-11-15,439.000000,444.000000,436.000000,444.000000,444.000000,38068
2018-11-16,442.000000,444.000000,439.000000,442.000000,442.000000,65622
2018-11-19,449.000000,450.000000,443.000000,445.000000,445.000000,33034
2018-11-20,443.000000,446.000000,440.000000,440.000000,440.000000,60923
2018-11-21,450.000000,450.000000,442.000000,450.000000,450.000000,78148
2018-11-22,440.000000,445.000000,440.000000,443.000000,443.000000,54518
2018-11-23,444.000000,447.000000,442.000000,442.000000,442.000000,12961
2018-11-26,450.000000,455.000000,443.000000,455.000000,455.000000,75628
2018-11-27,447.000000,466.000000,447.000000,463.000000,463.000000,408590
2018-11-28,463.000000,465.000000,460.000000,464.000000,464.000000,823710
2018-11-29,464.000000,466.000000,461.000000,461.000000,461.000000,187762
2018-11-30,463.000000,468.000000,460.000000,463.000000,463.000000,707081
2018-12-03,468.000000,473.000000,468.000000,469.000000,469.000000,110511
2018-12-04,470.000000,470.000000,467.000000,467.000000,467.000000,384132
2018-12-05,465.000000,469.000000,460.000000,460.000000,460.000000,104594
2018-12-06,463.000000,467.000000,459.000000,459.000000,459.000000,120223
2018-12-07,469.000000,469.000000,458.000000,461.000000,461.000000,70480
2018-12-10,460.000000,465.000000,458.000000,458.000000,458.000000,99751
2018-12-11,460.000000,465.000000,458.000000,458.000000,458.000000,65419
2018-12-12,468.000000,468.000000,461.000000,467.000000,467.000000,48469
2018-12-13,467.000000,467.000000,464.000000,464.000000,464.000000,176030
2018-12-14,467.000000,467.000000,460.000000,460.000000,460.000000,40933
2018-12-17,457.000000,464.000000,457.000000,460.000000,460.000000,328348
2018-12-18,459.000000,460.000000,452.000000,456.000000,456.000000,55864
2018-12-19,453.000000,458.000000,450.000000,458.000000,458.000000,280892
2018-12-20,460.000000,460.000000,450.000000,457.000000,457.000000,193003
2018-12-21,459.000000,462.000000,450.000000,462.000000,462.000000,285078
2018-12-24,453.000000,460.000000,453.000000,460.000000,460.000000,21631
2018-12-27,454.000000,455.000000,453.000000,453.000000,453.000000,46100
2018-12-28,456.000000,458.000000,454.000000,458.000000,458.000000,26685
2018-12-31,461.000000,462.000000,456.000000,457.000000,457.000000,22828
2019-01-02,456.000000,457.000000,449.000000,451.000000,451.000000,84860
2019-01-03,448.000000,451.000000,447.000000,448.000000,448.000000,62460
2019-01-04,445.000000,447.000000,444.000000,445.000000,445.000000,116407
2019-01-07,445.000000,448.000000,441.000000,448.000000,448.000000,512780
2019-01-08,448.000000,449.000000,442.000000,447.000000,447.000000,144173
2019-01-09,448.000000,455.000000,447.000000,455.000000,455.000000,178487
2019-01-10,449.000000,456.000000,449.000000,456.000000,456.000000,71020
2019-01-11,448.000000,461.000000,448.000000,461.000000,461.000000,264909
2019-01-14,459.000000,459.000000,448.000000,455.000000,455.000000,112028
2019-01-15,451.000000,459.000000,451.000000,454.000000,454.000000,198111
2019-01-16,458.000000,458.000000,451.000000,453.000000,453.000000,18335
2019-01-17,457.000000,457.000000,448.000000,453.000000,453.000000,263505
2019-01-18,454.000000,455.000000,449.000000,454.000000,454.000000,113401
2019-01-21,452.000000,454.000000,452.000000,453.000000,453.000000,35592
2019-01-22,452.000000,452.000000,449.000000,449.000000,449.000000,276835
2019-01-23,455.000000,456.000000,449.000000,454.000000,454.000000,404171
2019-01-24,455.000000,459.000000,454.000000,455.000000,455.000000,453422
2019-01-25,455.000000,455.000000,450.000000,450.000000,450.000000,224592
2019-01-28,455.000000,455.000000,446.000000,446.000000,446.000000,23166
2019-01-29,449.000000,449.000000,446.000000,449.000000,449.000000,574667
2019-01-30,448.000000,451.000000,445.000000,451.000000,451.000000,379697
2019-01-31,456.000000,456.000000,446.000000,450.000000,450.000000,91425
2019-02-01,450.000000,454.000000,449.000000,452.000000,452.000000,564898
2019-02-04,456.000000,457.000000,450.000000,450.000000,450.000000,90859
2019-02-05,455.000000,456.000000,441.000000,452.000000,452.000000,128941
2019-02-06,451.000000,453.000000,451.000000,452.000000,452.000000,23883
2019-02-07,452.000000,452.000000,447.000000,451.000000,451.000000,168999
2019-02-08,457.000000,457.000000,450.000000,450.000000,450.000000,74632
2019-02-11,456.000000,456.000000,453.000000,455.000000,455.000000,27244
2019-02-12,459.000000,460.000000,452.000000,457.000000,457.000000,279922
2019-02-13,458.000000,463.000000,458.000000,463.000000,463.000000,331902
2019-02-14,462.000000,463.000000,460.000000,462.000000,462.000000,112440
2019-02-15,461.000000,465.000000,460.000000,464.000000,464.000000,78839
2019-02-18,460.000000,469.000000,458.000000,469.000000,469.000000,154908
2019-02-19,470.000000,470.000000,466.000000,468.000000,468.000000,102962
2019-02-20,469.000000,470.000000,464.000000,470.000000,470.000000,261016
2019-02-21,467.000000,479.000000,467.000000,470.000000,470.000000,88949
2019-02-22,472.000000,472.000000,470.000000,470.000000,470.000000,60385
2019-02-25,470.000000,475.000000,466.000000,468.000000,468.000000,121582
2019-02-26,463.000000,470.000000,463.000000,467.000000,467.000000,49531
2019-02-27,463.000000,468.000000,460.000000,463.000000,463.000000,90090
2019-02-28,457.000000,460.000000,456.000000,457.000000,457.000000,139004
2019-03-01,460.000000,468.000000,460.000000,467.000000,467.000000,98549
2019-03-04,467.000000,469.000000,465.000000,468.000000,468.000000,47443
2019-03-05,469.000000,469.000000,460.000000,463.000000,463.000000,281910
2019-03-06,458.000000,467.000000,454.000000,463.000000,463.000000,126649
2019-03-07,429.000000,440.000000,423.000000,437.000000,437.000000,42615435
2019-03-08,433.000000,440.000000,432.000000,433.000000,433.000000,226218
2019-03-11,435.000000,437.000000,432.000000,435.000000,435.000000,216982
2019-03-12,435.000000,438.000000,433.000000,436.000000,436.000000,557211
2019-03-13,438.000000,442.000000,434.000000,440.000000,440.000000,597864
2019-03-14,437.000000,440.000000,434.000000,438.000000,438.000000,157864
2019-03-15,444.000000,444.000000,440.000000,442.000000,442.000000,440171
2019-03-18,440.000000,445.000000,440.000000,444.000000,444.000000,241856
2019-03-19,440.000000,442.000000,438.000000,442.000000,442.000000,229436
2019-03-20,444.000000,444.000000,441.000000,443.000000,443.000000,535972
2019-03-21,438.000000,445.000000,438.000000,444.000000,444.000000,1389009
2019-03-22,440.000000,443.000000,439.000000,440.000000,440.000000,1874275
2019-03-25,433.000000,441.000000,433.000000,433.000000,433.000000,106956
2019-03-26,431.000000,438.000000,430.000000,430.000000,430.000000,136950
2019-03-27,438.000000,438.000000,426.000000,428.000000,428.000000,187176
2019-03-28,427.000000,430.000000,425.000000,427.000000,427.000000,237709
2019-03-29,425.000000,432.000000,422.000000,430.000000,430.000000,175291
2019-04-01,433.000000,433.000000,425.000000,431.000000,431.000000,137094
2019-04-02,426.500000,432.000000,426.000000,431.000000,431.000000,77552
2019-04-03,426.500000,432.000000,426.500000,432.000000,432.000000,277311
2019-04-04,428.000000,432.000000,428.000000,432.000000,432.000000,66940
2019-04-05,435.000000,437.000000,434.500000,436.000000,436.000000,260056
2019-04-08,436.000000,439.500000,435.000000,438.000000,438.000000,87964
2019-04-09,439.000000,439.500000,437.500000,438.000000,438.000000,114478
2019-04-10,437.000000,439.000000,430.500000,436.500000,436.500000,131228
2019-04-11,434.500000,439.500000,434.000000,437.000000,437.000000,67876
2019-04-12,435.000000,439.500000,435.000000,439.500000,439.500000,123387
2019-04-15,439.000000,440.000000,438.000000,439.000000,439.000000,107534
2019-04-16,439.500000,439.500000,436.500000,439.000000,439.000000,31459
2019-04-17,439.000000,440.000000,437.500000,438.000000,438.000000,400828
2019-04-18,431.500000,439.500000,431.500000,437.500000,437.500000,56751
2019-04-23,440.000000,440.000000,435.000000,439.000000,439.000000,142537
2019-04-24,438.000000,440.000000,438.000000,440.000000,440.000000,84920
2019-04-25,439.500000,440.000000,438.000000,439.500000,439.500000,47418
2019-04-26,440.000000,440.000000,435.500000,439.000000,439.000000,168149
2019-04-29,439.000000,444.500000,438.000000,444.000000,444.000000,237337
2019-04-30,443.000000,445.000000,442.500000,445.000000,445.000000,57718
2019-05-01,444.000000,446.000000,443.000000,444.000000,444.000000,329635
2019-05-02,445.000000,445.000000,443.000000,443.000000,443.000000,158353
2019-05-03,445.000000,445.500000,436.000000,441.000000,441.000000,86311
2019-05-07,440.000000,440.000000,436.000000,438.000000,438.000000,469841
2019-05-08,439.500000,440.000000,434.500000,435.500000,435.500000,68212
2019-05-09,433.000000,435.000000,427.500000,428.000000,428.000000,106624
2019-05-10,429.000000,429.000000,423.500000,424.500000,424.500000,81160
2019-05-13,426.000000,428.500000,421.000000,421.500000,421.500000,114704
2019-05-14,423.000000,426.500000,420.500000,423.000000,423.000000,97833
2019-05-15,426.000000,432.500000,426.000000,431.000000,431.000000,72562
2019-05-16,430.500000,434.500000,430.500000,434.000000,434.000000,98578
2019-05-17,435.000000,437.000000,433.500000,435.000000,435.000000,44958
2019-05-20,438.000000,442.000000,438.000000,441.000000,441.000000,102263
2019-05-21,439.000000,442.500000,439.000000,440.000000,440.000000,34506
2019-05-22,440.000000,445.000000,440.000000,444.000000,444.000000,563163
2019-05-23,440.000000,445.500000,439.500000,445.000000,445.000000,99899
2019-05-24,445.000000,445.000000,440.500000,441.000000,441.000000,57522
2019-05-28,438.500000,444.500000,438.500000,442.000000,442.000000,110455
2019-05-29,438.500000,445.500000,438.500000,442.000000,442.000000,62166
2019-05-30,440.000000,445.500000,438.500000,445.000000,445.000000,200830
2019-05-31,440.500000,446.000000,440.500000,442.000000,442.000000,123582
2019-06-03,444.000000,445.500000,438.000000,438.000000,438.000000,55199
2019-06-04,437.000000,440.000000,434.500000,439.000000,439.000000,185371
2019-06-05,441.000000,441.500000,436.500000,440.500000,440.500000,44370
2019-06-06,436.500000,441.500000,436.000000,438.500000,438.500000,20557
2019-06-07,435.500000,442.000000,435.500000,442.000000,442.000000,69463
2019-06-10,435.500000,443.000000,435.500000,441.000000,441.000000,101974
2019-06-11,441.500000,442.500000,440.000000,441.000000,441.000000,80432
2019-06-12,443.000000,443.000000,438.000000,442.000000,442.000000,58715
2019-06-13,439.000000,440.000000,434.500000,438.000000,438.000000,161544
2019-06-14,441.000000,443.000000,438.500000,440.000000,440.000000,18919
2019-06-17,438.500000,441.500000,438.500000,440.000000,440.000000,44901
2019-06-18,441.000000,442.500000,440.000000,441.500000,441.500000,174325
2019-06-19,442.000000,443.500000,441.000000,441.000000,441.000000,80445
2019-06-20,442.500000,443.000000,441.000000,443.000000,443.000000,27125
2019-06-21,443.000000,446.000000,442.500000,445.000000,445.000000,174799
2019-06-24,447.000000,448.000000,444.500000,447.000000,447.000000,72493
2019-06-25,444.000000,444.000000,440.500000,442.000000,442.000000,22024
2019-06-26,442.500000,443.000000,441.500000,442.000000,442.000000,1481388
2019-06-27,440.000000,440.500000,435.000000,436.000000,436.000000,90273
2019-06-28,435.500000,438.000000,434.500000,436.000000,436.000000,191495
2019-07-01,445.000000,446.000000,444.000000,444.000000,444.000000,52332
2019-07-02,439.500000,444.000000,439.500000,440.500000,440.500000,310038
2019-07-03,442.500000,443.500000,440.500000,443.000000,443.000000,498451
2019-07-04,444.000000,445.500000,444.000000,445.000000,445.000000,163736
2019-07-05,447.000000,449.000000,447.000000,448.000000,448.000000,182357
2019-07-08,442.000000,447.000000,442.000000,446.000000,446.000000,40649
2019-07-09,447.500000,448.000000,446.500000,447.500000,447.500000,739282
2019-07-10,449.000000,450.000000,447.000000,449.000000,449.000000,92727
2019-07-11,448.500000,452.000000,448.500000,450.000000,450.000000,170243
2019-07-12,449.500000,453.000000,449.500000,453.000000,453.000000,61631
2019-07-15,454.000000,454.000000,450.500000,450.500000,450.500000,156989
2019-07-16,452.000000,455.000000,452.000000,454.000000,454.000000,133350
2019-07-17,455.500000,456.500000,454.500000,456.000000,456.000000,75773
2019-07-18,454.500000,458.000000,454.000000,454.500000,454.500000,62900
2019-07-19,458.000000,458.500000,454.000000,454.500000,454.500000,20951
2019-07-22,459.000000,459.000000,454.000000,455.000000,455.000000,114364
2019-07-23,459.000000,461.500000,456.500000,461.500000,461.500000,1049791
2019-07-24,460.500000,465.500000,459.000000,463.000000,463.000000,120909
2019-07-25,466.500000,468.000000,463.500000,467.500000,467.500000,47946
2019-07-26,468.500000,470.000000,466.000000,467.500000,467.500000,28342
2019-07-29,465.000000,475.394989,465.000000,473.000000,473.000000,137286
2019-07-30,473.500000,477.000000,468.500000,473.000000,473.000000,129027
2019-07-31,470.000000,474.000000,460.000000,467.000000,467.000000,2494941
2019-08-01,471.500000,473.924988,468.000000,472.500000,472.500000,224185
2019-08-02,469.000000,472.500000,465.000000,471.500000,471.500000,253260
2019-08-05,470.500000,473.333008,468.559998,470.000000,470.000000,282257
2019-08-06,466.000000,469.380005,464.376007,466.500000,466.500000,64457
2019-08-07,465.000000,469.274994,465.000000,466.000000,466.000000,65997
2019-08-08,466.000000,475.000000,465.000000,472.500000,472.500000,51882
2019-08-09,470.000000,475.000000,469.959991,472.000000,472.000000,61478
2019-08-12,475.000000,476.964996,468.000000,468.000000,468.000000,78740
2019-08-13,466.500000,474.489990,466.500000,472.000000,472.000000,21352
2019-08-14,476.500000,478.500000,473.000000,474.500000,474.500000,115083
2019-08-15,474.500000,478.000000,471.553009,478.000000,478.000000,260598
2019-08-16,478.500000,480.000000,474.500000,480.000000,480.000000,52655
2019-08-19,481.000000,481.000000,476.000000,480.000000,480.000000,109330
2019-08-20,483.000000,483.019989,478.125000,480.000000,480.000000,92596
2019-08-21,480.000000,484.000000,480.000000,484.000000,484.000000,255283
2019-08-22,483.000000,487.910004,483.000000,485.000000,485.000000,87070
2019-08-23,484.500000,488.500000,483.000000,487.500000,487.500000,46572
2019-08-27,485.000000,489.000000,483.000000,489.000000,489.000000,56303
