,Open,High,Low,Close,Volume,TradingDate
306,9300.0,9300.0,9300.0,9300.0,10000,2015-12-25
307,9300.0,9300.0,9300.0,9300.0,10,2015-12-28
308,9400.0,9500.0,9400.0,9500.0,202030,2015-12-29
309,9500.0,9600.0,9400.0,9600.0,140,2015-12-30
310,10200.0,10200.0,9600.0,9600.0,410,2015-12-31
311,9600.0,9600.0,9400.0,9400.0,8010,2016-01-04
312,9400.0,9400.0,9400.0,9400.0,8660,2016-01-05
313,9300.0,9300.0,9300.0,9300.0,8400,2016-01-06
314,9300.0,9300.0,9300.0,9300.0,5000,2016-01-07
315,9300.0,9300.0,9100.0,9100.0,5080,2016-01-08
316,9100.0,9200.0,9100.0,9200.0,179000,2016-01-11
317,9200.0,9200.0,9200.0,9200.0,6260,2016-01-12
318,9200.0,9200.0,9200.0,9200.0,10620,2016-01-13
319,9200.0,9200.0,9000.0,9100.0,31320,2016-01-14
320,9000.0,9000.0,9000.0,9000.0,12100,2016-01-15
321,8800.0,8800.0,8600.0,8700.0,87590,2016-01-18
322,8800.0,8800.0,8700.0,8700.0,2770,2016-01-19
323,8800.0,8800.0,8800.0,8800.0,790,2016-01-20
324,8700.0,8700.0,8700.0,8700.0,10000,2016-01-21
325,8700.0,8700.0,8600.0,8700.0,10460,2016-01-22
326,8800.0,8900.0,8800.0,8900.0,20380,2016-01-25
327,8900.0,8900.0,8800.0,8800.0,4210,2016-01-26
328,8800.0,9000.0,8800.0,9000.0,10050,2016-01-27
329,9000.0,9000.0,9000.0,9000.0,606640,2016-01-28
330,8900.0,9000.0,8900.0,8900.0,27740,2016-01-29
331,9400.0,9400.0,8900.0,9000.0,6310,2016-02-01
332,9000.0,9000.0,9000.0,9000.0,10,2016-02-02
333,8800.0,8800.0,8800.0,8800.0,22050,2016-02-03
334,8900.0,8900.0,8900.0,8900.0,120,2016-02-04
335,9000.0,9000.0,9000.0,9000.0,10,2016-02-05
336,8900.0,8900.0,8800.0,8900.0,310,2016-02-15
337,9300.0,9300.0,9000.0,9000.0,2500,2016-02-16
338,9000.0,9000.0,9000.0,9000.0,3000,2016-02-17
339,9400.0,9400.0,9000.0,9000.0,12900,2016-02-18
340,9000.0,9000.0,9000.0,9000.0,2340,2016-02-19
341,9100.0,9100.0,9000.0,9100.0,19590,2016-02-22
342,8500.0,9100.0,8500.0,9100.0,10860,2016-02-23
343,9200.0,9200.0,9200.0,9200.0,300,2016-02-24
344,9200.0,9200.0,9200.0,9200.0,4000,2016-02-25
345,9200.0,9200.0,9200.0,9200.0,74300,2016-02-26
346,9200.0,9200.0,9200.0,9200.0,7000,2016-02-29
347,9200.0,9200.0,9100.0,9200.0,7060,2016-03-01
348,9200.0,9200.0,9200.0,9200.0,2380,2016-03-02
349,9200.0,9300.0,9200.0,9300.0,420,2016-03-03
350,9200.0,9200.0,9200.0,9200.0,1010,2016-03-04
351,9200.0,9200.0,9200.0,9200.0,4010,2016-03-07
352,9200.0,9200.0,9200.0,9200.0,1880,2016-03-08
353,9200.0,9200.0,9200.0,9200.0,2000,2016-03-09
354,9200.0,9200.0,9200.0,9200.0,2000,2016-03-10
355,9300.0,9300.0,9300.0,9300.0,1000,2016-03-11
356,9200.0,9400.0,9200.0,9400.0,64440,2016-03-14
357,9300.0,9300.0,9200.0,9200.0,6300,2016-03-15
358,9300.0,9300.0,9200.0,9300.0,3950,2016-03-16
359,9300.0,9300.0,9300.0,9300.0,300,2016-03-17
360,9300.0,9300.0,9300.0,9300.0,11900,2016-03-18
361,9400.0,9400.0,9300.0,9300.0,2550,2016-03-21
362,9300.0,9300.0,9300.0,9300.0,3000,2016-03-22
363,9300.0,9300.0,9300.0,9300.0,40,2016-03-23
364,9200.0,9300.0,9200.0,9200.0,4040,2016-03-24
365,9300.0,9300.0,9100.0,9200.0,1090,2016-03-25
366,9200.0,9200.0,9200.0,9200.0,12000,2016-03-28
367,9100.0,9100.0,9100.0,9100.0,4000,2016-03-29
368,9200.0,9200.0,9200.0,9200.0,60,2016-03-30
369,9200.0,9200.0,9100.0,9100.0,3010,2016-03-31
370,9100.0,9100.0,9100.0,9100.0,400,2016-04-01
371,9100.0,9100.0,9100.0,9100.0,600,2016-04-04
372,9000.0,9000.0,9000.0,9000.0,4000,2016-04-05
373,9200.0,9200.0,9200.0,9200.0,10,2016-04-06
374,9200.0,9200.0,9200.0,9200.0,300,2016-04-07
375,9300.0,9300.0,9300.0,9300.0,102920,2016-04-08
376,9300.0,9300.0,9300.0,9300.0,2150,2016-04-11
377,9300.0,9300.0,9300.0,9300.0,3100,2016-04-12
378,9300.0,9300.0,9300.0,9300.0,3000,2016-04-13
379,9400.0,9400.0,9400.0,9400.0,2100,2016-04-14
380,9400.0,9400.0,9400.0,9400.0,20,2016-04-15
381,9400.0,9400.0,9200.0,9200.0,50410,2016-04-19
382,9200.0,9200.0,9100.0,9200.0,2550,2016-04-20
383,9200.0,9300.0,9200.0,9300.0,4010,2016-04-21
384,9300.0,9400.0,9300.0,9400.0,2230,2016-04-22
385,9500.0,9500.0,9500.0,9500.0,3570,2016-04-25
386,9500.0,9500.0,9400.0,9500.0,339300,2016-04-26
387,9600.0,9600.0,9500.0,9500.0,4000,2016-04-27
388,9700.0,10100.0,9400.0,9400.0,30590,2016-04-28
389,9500.0,9500.0,9500.0,9500.0,73820,2016-04-29
390,9500.0,9500.0,9500.0,9500.0,103800,2016-05-04
391,9600.0,9600.0,9600.0,9600.0,10,2016-05-05
392,9600.0,9600.0,9600.0,9600.0,653000,2016-05-06
393,9500.0,9700.0,9500.0,9600.0,406490,2016-05-09
394,9600.0,9600.0,9500.0,9500.0,820,2016-05-10
395,9600.0,9600.0,9600.0,9600.0,2500,2016-05-11
396,9000.0,9700.0,9000.0,9700.0,118510,2016-05-12
397,9700.0,9700.0,9700.0,9700.0,0,2016-05-13
398,9700.0,9700.0,9600.0,9700.0,1110,2016-05-16
399,9800.0,9800.0,9700.0,9800.0,105790,2016-05-17
400,9900.0,9900.0,9900.0,9900.0,135000,2016-05-18
401,9900.0,9900.0,9900.0,9900.0,9600,2016-05-19
402,9900.0,9900.0,9800.0,9900.0,10600,2016-05-20
403,9800.0,9800.0,9800.0,9800.0,26600,2016-05-23
404,9800.0,9800.0,9700.0,9700.0,200510,2016-05-24
405,9900.0,9900.0,9900.0,9900.0,1000,2016-05-25
406,9700.0,9700.0,9700.0,9700.0,107550,2016-05-26
407,9600.0,9700.0,9600.0,9700.0,2300,2016-05-27
408,9700.0,9800.0,9700.0,9800.0,570,2016-05-30
409,9800.0,9800.0,9700.0,9800.0,715000,2016-05-31
410,9800.0,9800.0,9800.0,9800.0,30450,2016-06-01
411,9800.0,9800.0,9800.0,9800.0,200600,2016-06-02
412,9800.0,9900.0,9800.0,9900.0,15810,2016-06-03
413,9900.0,9900.0,9900.0,9900.0,100000,2016-06-06
414,9900.0,9900.0,9900.0,9900.0,2000,2016-06-07
415,10000.0,10000.0,10000.0,10000.0,65810,2016-06-08
416,10100.0,10100.0,10100.0,10100.0,70530,2016-06-09
417,10100.0,10100.0,10100.0,10100.0,31890,2016-06-10
418,10000.0,10000.0,10000.0,10000.0,90000,2016-06-13
419,9900.0,9900.0,9900.0,9900.0,2200,2016-06-14
420,9900.0,9900.0,9900.0,9900.0,3000,2016-06-15
421,9900.0,9900.0,9900.0,9900.0,20,2016-06-16
422,9900.0,9900.0,9800.0,9800.0,112400,2016-06-17
423,9900.0,9900.0,9900.0,9900.0,43060,2016-06-20
424,10000.0,10000.0,9900.0,9900.0,115510,2016-06-21
425,9900.0,9900.0,9900.0,9900.0,230000,2016-06-22
426,9900.0,9900.0,9900.0,9900.0,500,2016-06-23
427,9700.0,9800.0,9500.0,9700.0,291710,2016-06-24
428,9600.0,9700.0,9600.0,9700.0,16360,2016-06-27
429,9700.0,9700.0,9700.0,9700.0,200,2016-06-28
430,9800.0,9900.0,9800.0,9800.0,900000,2016-06-29
431,9900.0,9900.0,9900.0,9900.0,80200,2016-06-30
432,10000.0,10100.0,10000.0,10100.0,30300,2016-07-01
433,10000.0,10000.0,10000.0,10000.0,13460,2016-07-04
434,10100.0,10100.0,10100.0,10100.0,132250,2016-07-05
435,10100.0,10100.0,10100.0,10100.0,580,2016-07-06
436,10100.0,10200.0,10100.0,10200.0,210300,2016-07-07
