date,symbol,price
2020-07-20,FUESSVFL,9.42
2020-07-21,FUESSVFL,9.33
2020-07-22,FUESSVFL,9.38
2020-07-23,FUESSVFL,9.27
2020-07-24,FUESSVFL,9.08
2020-07-27,FUESSVFL,8.7
2020-07-28,FUESSVFL,8.85
2020-07-29,FUESSVFL,8.52
2020-07-30,FUESSVFL,8.56
2020-07-31,FUESSVFL,8.57
2020-08-03,FUESSVFL,8.63
2020-08-04,FUESSVFL,8.8
2020-08-05,FUESSVFL,9.05
2020-08-06,FUESSVFL,9.02
2020-08-07,FUESSVFL,9
2020-08-10,FUESSVFL,9.07
2020-08-11,FUESSVFL,9.09
2020-08-12,FUESSVFL,9.18
2020-08-13,FUESSVFL,9.27
2020-08-14,FUESSVFL,9.22
2020-08-17,FUESSVFL,9.24
2020-08-18,FUESSVFL,9.22
2020-08-19,FUESSVFL,9.23
2020-08-20,FUESSVFL,9.16
2020-08-21,FUESSVFL,9.31
2020-08-24,FUESSVFL,9.64
2020-08-25,FUESSVFL,9.68
2020-08-26,FUESSVFL,9.6
2020-08-27,FUESSVFL,9.65
2020-08-28,FUESSVFL,9.75
2020-08-31,FUESSVFL,9.75
2020-09-01,FUESSVFL,9.82
2020-09-03,FUESSVFL,9.9
2020-09-04,FUESSVFL,9.86
2020-09-07,FUESSVFL,9.72
2020-09-08,FUESSVFL,9.71
2020-09-09,FUESSVFL,9.71
2020-09-10,FUESSVFL,9.72
2020-09-11,FUESSVFL,9.74
2020-09-14,FUESSVFL,9.72
2020-09-15,FUESSVFL,9.75
2020-09-16,FUESSVFL,9.75
2020-09-17,FUESSVFL,9.7
2020-09-18,FUESSVFL,9.9
2020-09-21,FUESSVFL,9.99
2020-09-22,FUESSVFL,10.03
2020-09-23,FUESSVFL,10.19
2020-09-24,FUESSVFL,10.14
2020-09-25,FUESSVFL,10.15
2020-09-28,FUESSVFL,10.41
2020-09-29,FUESSVFL,10.35
2020-09-30,FUESSVFL,10.38
2020-10-01,FUESSVFL,10.4
2020-10-02,FUESSVFL,10.33
2020-10-05,FUESSVFL,10.44
2020-10-06,FUESSVFL,10.49
2020-10-07,FUESSVFL,10.5
2020-10-08,FUESSVFL,10.32
2020-10-09,FUESSVFL,10.39
2020-10-12,FUESSVFL,10.45
2020-10-13,FUESSVFL,10.46
2020-10-14,FUESSVFL,10.64
2020-10-15,FUESSVFL,10.75
2020-10-16,FUESSVFL,10.92
2020-10-19,FUESSVFL,10.95
2020-10-20,FUESSVFL,11.09
2020-10-21,FUESSVFL,11.09
2020-10-22,FUESSVFL,11.1
2020-10-23,FUESSVFL,11.21
2020-10-26,FUESSVFL,11.09
2020-10-27,FUESSVFL,10.84
2020-10-28,FUESSVFL,10.55
2020-10-29,FUESSVFL,10.41
2020-10-30,FUESSVFL,10.35
2020-11-02,FUESSVFL,10.43
2020-11-03,FUESSVFL,10.63
2020-11-04,FUESSVFL,10.61
2020-11-05,FUESSVFL,10.65
2020-11-06,FUESSVFL,10.6
2020-11-09,FUESSVFL,10.6
2020-11-10,FUESSVFL,10.7
2020-11-11,FUESSVFL,10.61
2020-11-12,FUESSVFL,10.83
2020-11-13,FUESSVFL,11
2020-11-16,FUESSVFL,11.02
2020-11-17,FUESSVFL,11.08
2020-11-18,FUESSVFL,11.1
2020-11-19,FUESSVFL,11.16
2020-11-20,FUESSVFL,11.34
2020-11-23,FUESSVFL,11.35
2020-11-24,FUESSVFL,11.46
2020-11-25,FUESSVFL,11.5
2020-11-26,FUESSVFL,11.5
2020-11-27,FUESSVFL,11.65
2020-11-30,FUESSVFL,11.4
2020-12-01,FUESSVFL,11.4
2020-12-02,FUESSVFL,12.01
2020-12-03,FUESSVFL,11.9
2020-12-04,FUESSVFL,12
2020-12-07,FUESSVFL,12
2020-12-08,FUESSVFL,12.05
2020-12-09,FUESSVFL,12.19
2020-12-10,FUESSVFL,12.32
2020-12-11,FUESSVFL,12.45
2020-12-14,FUESSVFL,12.45
2020-12-15,FUESSVFL,12.49
2020-12-16,FUESSVFL,12.8
2020-12-17,FUESSVFL,12.84
2020-12-18,FUESSVFL,13.3
2020-12-21,FUESSVFL,13.59
2020-12-22,FUESSVFL,13.39
2020-12-23,FUESSVFL,13.4
2020-12-24,FUESSVFL,13.02
2020-12-25,FUESSVFL,13.47
2020-12-28,FUESSVFL,13.47
2020-12-29,FUESSVFL,13.41
2020-12-30,FUESSVFL,13.41
2020-12-31,FUESSVFL,13.65
2021-01-04,FUESSVFL,14.15
2021-01-05,FUESSVFL,14.14
2021-01-06,FUESSVFL,14.65
2021-01-07,FUESSVFL,14.89
2021-01-08,FUESSVFL,15.01
2021-01-11,FUESSVFL,14.39
2021-01-12,FUESSVFL,15.1
2021-01-13,FUESSVFL,15.13
2021-01-14,FUESSVFL,15.23
2021-01-15,FUESSVFL,15.77
2021-01-18,FUESSVFL,15.47
2021-01-19,FUESSVFL,14.5
2021-01-20,FUESSVFL,14.3
2021-01-21,FUESSVFL,14.5
2021-01-22,FUESSVFL,15.14
2021-01-25,FUESSVFL,14.9
2021-01-26,FUESSVFL,14.2
2021-01-27,FUESSVFL,14
2021-01-28,FUESSVFL,13.8
2021-01-29,FUESSVFL,13.9
2021-02-01,FUESSVFL,13.37
2021-02-02,FUESSVFL,13.07
2021-02-03,FUESSVFL,14.26
2021-02-04,FUESSVFL,14.2
2021-02-05,FUESSVFL,14.5
2021-02-08,FUESSVFL,14.5
2021-02-09,FUESSVFL,14.02
2021-02-17,FUESSVFL,15.09
2021-02-18,FUESSVFL,15.29
2021-02-19,FUESSVFL,15.5
2021-02-22,FUESSVFL,15.6
2021-02-23,FUESSVFL,15.55
2021-02-24,FUESSVFL,15.5
2021-02-25,FUESSVFL,15.31
2021-02-26,FUESSVFL,15.37
2021-03-01,FUESSVFL,15.69
2021-03-02,FUESSVFL,15.8
2021-03-03,FUESSVFL,15.77
2021-03-04,FUESSVFL,15.28
2021-03-05,FUESSVFL,15.42
2021-03-08,FUESSVFL,15.5
2021-03-09,FUESSVFL,15.44
2021-03-10,FUESSVFL,15.52
2021-03-11,FUESSVFL,15.9
2021-03-12,FUESSVFL,15.93
2021-03-15,FUESSVFL,15.86
2021-03-16,FUESSVFL,15.82
2021-03-17,FUESSVFL,16.01
2021-03-18,FUESSVFL,16.32
2021-03-19,FUESSVFL,16.26
2021-03-22,FUESSVFL,16.26
2021-03-23,FUESSVFL,15.99
2021-03-24,FUESSVFL,15.6
2021-03-25,FUESSVFL,15.7
2021-03-26,FUESSVFL,15.45
2021-03-29,FUESSVFL,15.8
2021-03-30,FUESSVFL,16.2
2021-03-31,FUESSVFL,16.28
2021-04-01,FUESSVFL,16.6
2021-04-02,FUESSVFL,16.8
2021-04-05,FUESSVFL,16.9
2021-04-06,FUESSVFL,17.24
2021-04-07,FUESSVFL,17.25
2021-04-08,FUESSVFL,17.17
2021-04-09,FUESSVFL,17.16
2021-04-12,FUESSVFL,17.51
2021-04-13,FUESSVFL,17.3
2021-04-14,FUESSVFL,17.4
2021-04-15,FUESSVFL,17.16
2021-04-16,FUESSVFL,16.8
2021-04-19,FUESSVFL,17.15
2021-04-20,FUESSVFL,17.15
2021-04-22,FUESSVFL,16.75
2021-04-23,FUESSVFL,17.91
2021-04-26,FUESSVFL,16.95
2021-04-27,FUESSVFL,17.1
2021-04-28,FUESSVFL,17.21
2021-04-29,FUESSVFL,17.55
2021-05-04,FUESSVFL,18
2021-05-05,FUESSVFL,18.58
2021-05-06,FUESSVFL,18.59
2021-05-07,FUESSVFL,18.41
2021-05-10,FUESSVFL,19.02
2021-05-11,FUESSVFL,19.01
2021-05-12,FUESSVFL,19.3
2021-05-13,FUESSVFL,19.6
2021-05-14,FUESSVFL,19.65
2021-05-17,FUESSVFL,19.6
2021-05-18,FUESSVFL,19.41
2021-05-19,FUESSVFL,20.24
2021-05-20,FUESSVFL,20.3
2021-05-21,FUESSVFL,20.36
2021-05-24,FUESSVFL,20.49
2021-05-25,FUESSVFL,20.96
2021-05-26,FUESSVFL,21.34
2021-05-27,FUESSVFL,21.34
2021-05-28,FUESSVFL,21.66
2021-05-31,FUESSVFL,22.15
2021-06-01,FUESSVFL,22.24
2021-06-02,FUESSVFL,22.15
2021-06-03,FUESSVFL,23
2021-06-04,FUESSVFL,23.79
2021-06-07,FUESSVFL,23.15
2021-06-08,FUESSVFL,22.2
2021-06-09,FUESSVFL,22.2
2021-06-10,FUESSVFL,21.7
2021-06-11,FUESSVFL,22.39
2021-06-14,FUESSVFL,22.5
2021-06-15,FUESSVFL,22.42
2021-06-16,FUESSVFL,22.38
2021-06-17,FUESSVFL,22.17
2021-06-18,FUESSVFL,22.16
2021-06-21,FUESSVFL,21.7
2021-06-22,FUESSVFL,22.05
2021-06-23,FUESSVFL,22.3
2021-06-24,FUESSVFL,22.34
2021-06-25,FUESSVFL,22.35
2021-06-28,FUESSVFL,22.89
2021-06-29,FUESSVFL,23
2021-06-30,FUESSVFL,23.03
2021-07-01,FUESSVFL,23.09
2021-07-02,FUESSVFL,23.4
