date,BITCOIN
2018-08-04,163258530
2018-08-05,163841413.06
2018-08-06,161707435
2018-08-07,156554680.66
2018-08-08,146281730
2018-08-09,152384989.875
2018-08-10,143060674.77
2018-08-11,145145130.12
2018-08-12,147017764.77
2018-08-13,145804316.05
2018-08-14,144436658.15
2018-08-15,146146295.625
2018-08-16,147242576.7
2018-08-17,153402404.06
2018-08-18,149003332.16
2018-08-19,151167111.82
2018-08-20,145659656.01999998
2018-08-21,150687484.41
2018-08-22,148028767.25
2018-08-23,151946713.51999998
2018-08-24,155914231.2
2018-08-25,157001059.8
2018-08-26,156359308.95
2018-08-27,161005798.6
2018-08-28,164729784.465
2018-08-29,163827000.9
2018-08-30,162724849
2018-08-31,163477793.04
2018-09-01,167580928.32
2018-09-02,170002680
2018-09-03,169116661.92
2018-09-04,171583680
2018-09-05,155923099.44
2018-09-06,151427677.5
2018-09-07,149022918.03
2018-09-08,144198964
2018-09-09,145294438.03
2018-09-10,146808900
2018-09-11,146291852.315
2018-09-12,147275606
2018-09-13,150974389.23
2018-09-14,150604712.94
2018-09-15,151549531.98000002
2018-09-16,151068753
2018-09-17,145588179.04999998
2018-09-18,147504599.54999998
2018-09-19,148863604.04999998
2018-09-20,151435557.975
2018-09-21,157501125
2018-09-22,156505484.555
2018-09-23,156264216.165
2018-09-24,153612816.42000002
2018-09-25,150272415.495
2018-09-26,150729977.51
2018-09-27,155961533.475
2018-09-28,154428283.275
2018-09-29,153518277.5
2018-09-30,154078137.5
2018-10-01,153350696.73
2018-10-02,151592825.65
2018-10-03,150933305.275
2018-10-04,152886231.225
2018-10-05,153846511.10999998
2018-10-06,152878020.54500002
2018-10-07,153287955
2018-10-08,154314954.67499998
2018-10-09,153907189.61999997
2018-10-10,152355000.56
2018-10-11,143687392.73999998
2018-10-12,144462187.455
2018-10-13,144648718
2018-10-14,144356665.795
2018-10-15,150271099.65
2018-10-16,150702490.29
2018-10-17,150418510.95
2018-10-18,149306328.6
2018-10-19,149052390.98499998
2018-10-20,149776521
2018-10-21,149820421.82
2018-10-22,149609016.025
2018-10-23,149316926.29000002
2018-10-24,149806717.01999998
2018-10-25,149339990.79
2018-10-26,149592143.72
2018-10-27,149691406.72
2018-10-28,149562948.72
2018-10-29,146282903
2018-10-30,146311554.72
2018-10-31,147174234.19
2018-11-01,148107024
2018-11-02,148150358.70000002
2018-11-03,147734124.74
2018-11-04,149864757.32
2018-11-05,149293250
2018-11-06,150417711
2018-11-07,151695028.68
2018-11-08,149387110.56
2018-11-09,147571262.55
2018-11-10,147863148.9
2018-11-11,148100292
2018-11-12,147455190.675
2018-11-13,145898956.06
2018-11-14,130705313.55
2018-11-15,130053031.68
2018-11-16,128473777.67999999
2018-11-17,128285690.19
2018-11-18,129586920
2018-11-19,110344985.25
2018-11-20,101497980.50999999
2018-11-21,106141953.83
2018-11-22,99585492.6
2018-11-23,100080277.5
2018-11-24,88193203.875
2018-11-25,91970920.125
2018-11-26,87092740.12
2018-11-27,88136812.5
2018-11-28,98595300.08
2018-11-29,99097344
2018-11-30,92710380
2018-12-01,96581318.17500001
2018-12-02,95676132.82499999
2018-12-03,89323684.47
2018-12-04,90850442.56
2018-12-05,86106994.925
2018-12-06,80108255.58
2018-12-07,78796483.125
2018-12-08,79285812.5
2018-12-09,82320633.75
2018-12-10,79476955.9
2018-12-11,78046786.72
2018-12-12,79933167.6
2018-12-13,76033687.5
2018-12-14,74421694.48
2018-12-15,74125704
2018-12-16,74405160
2018-12-17,81542345.58
2018-12-18,85528728.63
2018-12-19,85831943.08
2018-12-20,94965610.35000001
2018-12-21,89386753.51
2018-12-22,92679040.41
2018-12-23,91851777.655
2018-12-24,93907486
2018-12-25,87992730
2018-12-26,88627333.5
2018-12-27,83402119.425
2018-12-28,90183551.7
2018-12-29,86501345.45
2018-12-30,88813655
2018-12-31,85632692.7
2019-01-01,88746389.5
2019-01-02,90295508.925
2019-01-03,87881092.925
2019-01-04,88625979.75
2019-01-05,88124185.38
2019-01-06,93746927.00999999
2019-01-07,92935425.99000001
2019-01-08,92651561.21000001
2019-01-09,92889577.82
2019-01-10,84115105.64
2019-01-11,84344372.31
2019-01-12,83966692.59
2019-01-13,81526853.75999999
2019-01-14,85007375.905
2019-01-15,83087955.04
2019-01-16,83741662.29
2019-01-17,84457619.025
2019-01-18,83700316.075
2019-01-19,85435638.675
2019-01-20,82037839.905
2019-01-21,81931534.36
2019-01-22,82981730.455
2019-01-23,82422725.98
2019-01-24,82789397.08999999
2019-01-25,82622752.065
2019-01-26,82481265.61500001
2019-01-27,81900243.39
2019-01-28,79557690.25
2019-01-29,78809951.74
2019-01-30,79764910.2
2019-01-31,79143388.5
2019-02-01,79775781.25
2019-02-02,80493589.225
2019-02-03,79248506.85000001
2019-02-04,79127595.775
2019-02-05,79564593
2019-02-06,78148007.2
2019-02-07,77953992.5
2019-02-08,84057332.925
2019-02-09,84097713.975
2019-02-10,84680454.3
2019-02-11,83341231.5
2019-02-12,83275284.53999999
2019-02-13,82970034.3
2019-02-14,82633923
2019-02-15,82750237.885
2019-02-16,83116357.55499999
2019-02-17,84107293.62
2019-02-18,89714400
2019-02-19,90199887.995
2019-02-20,91380629.00999999
2019-02-21,90471695.665
2019-02-22,91494284.2
2019-02-23,95393100
2019-02-24,86671246.19999999
2019-02-25,88660847.42999999
2019-02-26,88151735.48
2019-02-27,88156012.045
2019-02-28,87977648
2019-03-01,88314562.51
2019-03-02,88396469.1
2019-03-03,87868136.78999999
2019-03-04,85858554.36
2019-03-05,89190643.41
2019-03-06,89365773.945
2019-03-07,89475845.9
2019-03-08,89158462.44
2019-03-09,90872441.5
2019-03-10,90499625.535
2019-03-11,89306801.47999999
2019-03-12,89546210
2019-03-13,89341738.49
2019-03-14,89407786.05
2019-03-15,90541057.2
2019-03-16,92564010
2019-03-17,92030664.99000001
2019-03-18,92131482
2019-03-19,92855727.64999999
2019-03-20,93579238.5
2019-03-21,92170018.38000001
2019-03-22,92429671.67
2019-03-23,92421551.145
2019-03-24,92098818.28
2019-03-25,90652742.235
2019-03-26,90971757.825
2019-03-27,93409456.205
2019-03-28,93063155.17
2019-03-29,94927796.04
2019-03-30,95000424.56
2019-03-31,95020147.96
2019-04-01,95984605.5
2019-04-02,113717423.105
2019-04-03,115442504
2019-04-04,113825661.50999999
2019-04-05,116943312
2019-04-06,117141904
2019-04-07,120519128
2019-04-08,122621885.23
2019-04-09,120335491.185
2019-04-10,123393715.28999999
2019-04-11,116940515.45
2019-04-12,117811468.90499999
2019-04-13,117533770.89
2019-04-14,119808481.86500001
2019-04-15,116693253.005
2019-04-16,120704678.55
2019-04-17,121258559.5
2019-04-18,122525849.71499999
2019-04-19,122802481.49999999
2019-04-20,123487946.62500001
2019-04-21,122971468.50000001
2019-04-22,125094684.4
2019-04-23,128456623.125
2019-04-24,126341871.35
2019-04-25,119230288.2
2019-04-26,120164987.9
2019-04-27,120423274.00000001
2019-04-28,120059950
2019-04-29,119902742.5
2019-04-30,122754370.1
2019-05-01,123929583.49999999
2019-05-02,125425532.7
2019-05-03,131548693.49999999
2019-05-04,134167157.525
2019-05-05,132908034.64999999
2019-05-06,132422843.85
2019-05-07,133910142.75
2019-05-08,138999470.67499998
2019-05-09,143982306
2019-05-10,148096461.15
2019-05-11,168567782.625
2019-05-12,162959946.6
2019-05-13,182547791.97
2019-05-14,186827709.6
2019-05-15,191342439
2019-05-16,183658557.6
2019-05-17,172251436.48
2019-05-18,169882060.79999998
2019-05-19,191814400
2019-05-20,187249232.55
2019-05-21,186002190.54999998
2019-05-22,178268970
2019-05-23,184351630.22
2019-05-24,187000243.2
2019-05-25,188696719.9
2019-05-26,204897101.70000002
2019-05-27,205422651
2019-05-28,203211981
2019-05-29,202716323.5
2019-05-30,193767009.4
2019-05-31,200181089.25
2019-06-01,200364409.125
2019-06-02,204652642.625
2019-06-03,187507151.445
2019-06-04,179905284
2019-06-05,181846663.82999998
2019-06-06,182827746.45
2019-06-07,186984809.32
2019-06-08,185732421.44
2019-06-09,178367360.64000002
2019-06-10,187997827.45
2019-06-11,184810788
2019-06-12,190501313.20000002
2019-06-13,192529920
2019-06-14,202874023.29999998
2019-06-15,206779135.55
2019-06-16,209943828.25000003
2019-06-17,218240074.49999997
2019-06-18,212124006.64
2019-06-19,216470152.835
2019-06-20,222342580
2019-06-21,236996245.2
2019-06-22,248231806.99999997
2019-06-23,251730663.70000002
2019-06-24,257133338.73000002
2019-06-25,273436656.03
2019-06-26,300693228.6
2019-06-27,259435331
2019-06-28,287064697.65
2019-06-29,277649477.65
2019-06-30,251198535.7
2019-07-01,245872621.20000002
2019-07-02,252967632.4
2019-07-03,279525682.5
2019-07-04,258794587.50000003
2019-07-05,256509699.875
2019-07-06,259976502.49999997
2019-07-07,266740938.75
2019-07-08,285892663.41499996
2019-07-09,291756255.79999995
2019-07-10,280570278.59999996
2019-07-11,262743949.87500003
2019-07-12,274097227.95
2019-07-13,264724960.5
2019-07-14,236467303.8
2019-07-15,251865275.33999997
2019-07-16,218924636
2019-07-17,225262631.37499997
2019-07-18,247349068
2019-07-19,245210285.88000003
2019-07-20,250019625.24
2019-07-21,247197904.38000003
2019-07-22,239191303.67999998
2019-07-23,228228339.9
2019-07-24,226326280.4
2019-07-25,229330350.7
2019-07-26,228446654.54
2019-07-27,219787836.58
2019-07-28,221662861.55
2019-07-29,220572057.2
2019-07-30,222303900
2019-07-31,234625017.5
2019-08-01,241732054.2
2019-08-02,244577885.4
2019-08-03,251257815
2019-08-04,255369380.4
2019-08-05,273995732.65999997
2019-08-06,266039060.4
2019-08-07,278926542.56
2019-08-08,279115495.25
2019-08-09,275884245
2019-08-10,261841043.1
2019-08-11,267598899.75000003
2019-08-12,264170134.92999998
2019-08-13,251920017.27
2019-08-14,234494414.70000002
2019-08-15,238610800.64
2019-08-16,240681281.96
2019-08-17,237188804.44000003
2019-08-18,239293436.48000002
2019-08-19,253773158.02
2019-08-20,249930051.96
2019-08-21,235211006.625
2019-08-22,234112692.45
2019-08-23,241617816.99
2019-08-24,235609044
2019-08-25,235435051.5
2019-08-26,240660626.25
2019-08-27,235922286.6
2019-08-28,225353643.85
2019-08-29,220980000
2019-08-30,222135791.6
2019-08-31,222445324.70000002
2019-09-01,226518873.04
2019-09-02,241251489.29999998
2019-09-03,246569643.54
2019-09-04,245582251.165
2019-09-05,245307202.595
2019-09-06,239385841.2
2019-09-07,243238499.13000003
2019-09-08,241157548.83
2019-09-09,239202542.01
2019-09-10,234083186.995
2019-09-11,235932168
2019-09-12,242221086.925
2019-09-13,240938176.325
2019-09-14,240434341.50000003
2019-09-15,239191579.875
2019-09-16,238430570.63000003
2019-09-17,236565154.20999998
2019-09-18,235718817.49
2019-09-19,239198267.28
2019-09-20,235958650.20000002
2019-09-21,231641359.95
2019-09-22,232862175
2019-09-23,224695299.67
2019-09-24,198551958.15
2019-09-25,196002656.85
2019-09-26,187069663
2019-09-27,190141305.89999998
2019-09-28,190935845.1
2019-09-29,187103307.3
2019-09-30,192687553.14
2019-10-01,193116061.145
2019-10-02,194829180
2019-10-03,191209361.875
2019-10-04,189313431.71
2019-10-05,189157520.99
2019-10-06,182421806.67
2019-10-07,190824048.82
2019-10-08,189936229.36499998
2019-10-09,199743600
2019-10-10,199273621.01
2019-10-11,191757766.2
2019-10-12,192696640.5
2019-10-13,192137632.05
2019-10-14,194063415
2019-10-15,189243498.78
2019-10-16,185461579
2019-10-17,187442939
2019-10-18,184568328.64
2019-10-19,184826125.08
2019-10-20,191095149.76000002
2019-10-21,190639865.35
2019-10-22,185806548.1
2019-10-23,173431921.23
2019-10-24,172621285.16
2019-10-25,201956872.425
2019-10-26,215330104.63500002
2019-10-27,222042241.29
2019-10-28,213967915.92
2019-10-29,218833757.81
2019-10-30,212887039.77
2019-10-31,212232040.25
2019-11-01,215036136
2019-11-02,216242640
2019-11-03,213806662.02
2019-11-04,218404800
2019-11-05,216103110.505
2019-11-06,216755480.44500002
2019-11-07,213359073.64499998
2019-11-08,203192849.31
2019-11-09,204113617.61999997
2019-11-10,209645187.18
2019-11-11,202335593.22
2019-11-12,204704268.17499998
2019-11-13,203375300.41500002
2019-11-14,200224862.01
2019-11-15,196314300
2019-11-16,196964040
2019-11-17,197242732.05
2019-11-18,189377900.38
2019-11-19,188474137.04
2019-11-20,187520630.52
2019-11-21,176717138.20000002
2019-11-22,169248454.2
2019-11-23,170233588.32
2019-11-24,160197375
2019-11-25,165296437.5
2019-11-26,165928027.5
2019-11-27,174932928.5
2019-11-28,171993879.57500002
2019-11-29,179674902.2
2019-11-30,175048406
2019-12-01,171852811.20000002
2019-12-02,169538183.385
2019-12-03,169055616
2019-12-04,166507620.825
2019-12-05,171182560
2019-12-06,175239514.9
2019-12-07,173882240.5
2019-12-08,174294800
2019-12-09,169909426.33499998
2019-12-10,167194752.98999998
2019-12-11,168612977.505
2019-12-12,166689382.29999998
2019-12-13,167994119.5
2019-12-14,163598011.70000002
2019-12-15,164790314
2019-12-16,159392594.6
2019-12-17,153399755.74
2019-12-18,169381546.88
2019-12-19,165757948.29999998
2019-12-20,166632427.12
2019-12-21,165546399.76
2019-12-22,174978800
2019-12-23,169595162.41
2019-12-24,168265636.925
2019-12-25,166731368.24
2019-12-26,166744125
2019-12-27,167935594.20000002
2019-12-28,169241336.4
2019-12-29,170975297.16
2019-12-30,166633447.5
2019-12-31,165868986.725
2020-01-01,166246930.2
2020-01-02,160908936.69
2020-01-03,169979132.88
2020-01-04,170395302
2020-01-05,170283844.67999998
2020-01-06,180165945.95999998
2020-01-07,189346761.2
2020-01-08,186221014.08
2020-01-09,181076537.72
2020-01-10,189678018.53
2020-01-11,185482981.53
2020-01-12,189881280.82
2020-01-13,187932333.88
2020-01-14,202956403.68
2020-01-15,204678355.5
2020-01-16,202227141.83999997
2020-01-17,205688020.94
2020-01-18,206271774
2020-01-19,201855041.34
2020-01-20,200042133.9
2020-01-21,202282830
2020-01-22,200772382.5
2020-01-23,194322410.415
2020-01-24,195210535.67999998
2020-01-25,192408758.82000002
2020-01-26,200029072.86
2020-01-27,206292522.42
2020-01-28,218211427.61999997
2020-01-29,214790535
2020-01-30,220090360.63000003
2020-01-31,216978991.44000003
2020-02-01,217717018.38
2020-02-02,216300415.38
2020-02-03,215906065.4
2020-02-04,212845166.79999998
2020-02-05,223465900.24
2020-02-06,226785123.11999997
2020-02-07,227794197.85
2020-02-08,230260327.725
2020-02-09,236386273.325
2020-02-10,229230451.75
2020-02-11,238932667.575
2020-02-12,240549952.55
2020-02-13,237967606.79999998
2020-02-14,241293480
2020-02-15,230166549.64000002
2020-02-16,230485019.84000003
2020-02-17,225603742.525
2020-02-18,236886362.685
2020-02-19,222792291.12000003
2020-02-20,223313536.87499997
2020-02-21,225392451.935
2020-02-22,224724201.31
2020-02-23,231601952.96
2020-02-24,224768357.88
2020-02-25,216443803.71
2020-02-26,203963248.41
2020-02-27,204913565.46499997
2020-02-28,202502551.56
2020-02-29,198758891.28
2020-03-01,197323062.29999998
2020-03-02,207391528.32000002
2020-03-03,203622967.73
2020-03-04,203409355
2020-03-05,210155761.5
2020-03-06,212649858.35
2020-03-07,206214418.6
2020-03-08,187238110
2020-03-09,184114152.70499998
2020-03-10,182781456.75
2020-03-11,184392002.97
2020-03-12,115518570
2020-03-13,129813784.47000001
2020-03-14,120293792.82
2020-03-15,123647782.32
2020-03-16,117853369.2
2020-03-17,124602173.03000002
2020-03-18,126350088.93
2020-03-19,145560205.98
2020-03-20,145813284
2020-03-21,144718171.20000002
2020-03-22,135873047.39999998
2020-03-23,155005682.1
2020-03-24,159031878.375
2020-03-25,159400552.15
2020-03-26,160060947
2020-03-27,149305066.35
2020-03-28,148108586.72500002
2020-03-29,139314874.875
2020-03-30,151341789.55
2020-03-31,151969018.41
2020-04-01,158544007.05
2020-04-02,160206274.8
2020-04-03,158545084.35
2020-04-04,162518379
2020-04-05,159764808.75
2020-04-06,171655641.5
2020-04-07,168983423.9
2020-04-08,173053112.25
2020-04-09,171344973.41
2020-04-10,161543906.25
2020-04-11,161517890.625
2020-04-12,160803984.375
2020-04-13,161008143
2020-04-14,161165911.28
2020-04-15,154175696.3
2020-04-16,167041150.5
2020-04-17,165268528.5
2020-04-18,170335590.25
2020-04-19,166910386.75
2020-04-20,160230599.07
2020-04-21,160590545
2020-04-22,167740885.2
2020-04-23,175653203.16
2020-04-24,176669186.4
2020-04-25,177164071.89999998
2020-04-26,182573722.9
2020-04-27,182327374.5
2020-04-28,182270573.55
2020-04-29,205919823.9
2020-04-30,202714736.7
2020-05-01,206500863.1
2020-05-02,210673568
2020-05-03,208931153.26999998
2020-05-04,208676199.34000003
2020-05-05,211680775.18
2020-05-06,213918155.88
2020-05-07,234452111.89999998
2020-05-08,228880892.05499998
2020-05-09,223379463.435
2020-05-10,205120387.36499998
2020-05-11,199596376.56500003
2020-05-12,205561281.89999998
2020-05-13,217968524.4
2020-05-14,229430767.49999997
2020-05-15,217953036.85
2020-05-16,218468770.45000002
2020-05-17,226575457.975
2020-05-18,227168254.795
2020-05-19,227965103
2020-05-20,221036619.6
2020-05-21,210408115.8
2020-05-22,213456475.48499998
2020-05-23,213288702.39000002
2020-05-24,201831265.98
2020-05-25,207308288.07
2020-05-26,206223701.49
2020-05-27,214603800
2020-05-28,223629613.2
2020-05-29,219471673.90500003
2020-05-30,225472014.9
2020-05-31,219679577.7
2020-06-01,237591020.7
2020-06-02,221154198.275
2020-06-03,225005649.54
2020-06-04,227991895.83499998
2020-06-05,222573777.00000003
2020-06-06,224816273.60000002
2020-06-07,227110640
2020-06-08,228712859.55
2020-06-09,226936859.5
2020-06-10,229660976
2020-06-11,214954608.55
2020-06-12,219695331.39000002
2020-06-13,219936684.19
2020-06-14,216189681.96999997
2020-06-15,219156073.67499998
2020-06-16,221350381.99999997
2020-06-17,219460644.675
2020-06-18,217462865.95
2020-06-19,215610238.8
2020-06-20,217381228.2
2020-06-21,215474169.6
2020-06-22,225182373.375
2020-06-23,223405500.35999998
2020-06-24,215437540.5
2020-06-25,214284983.56
2020-06-26,212548233.42
2020-06-27,208927781.64
2020-06-28,211743740.16
2020-06-29,213236955.52499998
2020-06-30,211853916.08499998
2020-07-01,214383844.36
2020-07-02,210881393.62000003
2020-07-03,209970210.04999998
2020-07-04,212015842.22
2020-07-05,210862752.52
2020-07-06,216518537.22500002
2020-07-07,214914592
2020-07-08,218811635.89000002
2020-07-09,214013294.04
2020-07-10,215540646.96
2020-07-11,214076535
2020-07-12,215902502.37
2020-07-13,213954645.2
2020-07-14,214626837.88
2020-07-15,213165519.84
2020-07-16,211700148.35
2020-07-17,212152298.79999998
2020-07-18,212777323.20000002
2020-07-19,213869898.32
2020-07-20,212437443.57
2020-07-21,217828441.975
2020-07-22,221331197.35
2020-07-23,222816931.04999998
2020-07-24,221448043.79999998
2020-07-25,225055083.60000002
2020-07-26,230515364.4
2020-07-27,257510301.86
2020-07-28,253887063
2020-07-29,257307040.2
2020-07-30,258189701.425
2020-07-31,263620576.8
2020-08-01,273658907.59999996
2020-08-02,256139695.4
2020-08-03,260409410.60000002
2020-08-04,259531374.06000003
2020-08-05,272018648.25
2020-08-06,272679651.88
2020-08-07,268782700.08
2020-08-08,272981184.21999997
2020-08-09,270956327.48
2020-08-10,275634722.3
2020-08-11,263882569.74
2020-08-12,267976233
2020-08-13,274032318.26
2020-08-14,273112310.46000004
2020-08-15,274710852.98
2020-08-16,276326776
2020-08-17,285621867.40000004
2020-08-18,277706092.48
2020-08-19,272637475.2
2020-08-20,274756505.76
2020-08-21,267122466
2020-08-22,270586201.5
2020-08-23,269989445.25
2020-08-24,272615754.18
2020-08-25,262397006.20000002
2020-08-26,265574271.74
2020-08-27,262833251.01999998
2020-08-28,267427960
2020-08-29,265772409.44
2020-08-30,271714918.26
2020-08-31,270346261.82
2020-09-01,276042662.76
2020-09-02,263954640.88000003
2020-09-03,236973152.68
2020-09-04,237014055.95999998
2020-09-05,235325538.66
2020-09-06,237695025.60000002
2020-09-07,240774383.9
2020-09-08,234615514.95999998
2020-09-09,237196125
2020-09-10,239741526.37500003
2020-09-11,241009368.26
2020-09-12,242029487.74
2020-09-13,239532952.72000003
2020-09-14,247493472.75
2020-09-15,250053614.99999997
2020-09-16,253877441.64
2020-09-17,253661221.1
2020-09-18,253530774.00000003
2020-09-19,256615396.1
2020-09-20,252821540.3
2020-09-21,241650351.3
2020-09-22,244030864.77
2020-09-23,237185100.35000002
2020-09-24,249019344
2020-09-25,247988320.29999998
2020-09-26,248844763.92999998
2020-09-27,250281446.38
2020-09-28,247671259.88
2020-09-29,251516421
2020-09-30,249966286.44
2020-10-01,245761264.32
2020-10-02,245312542.72
2020-10-03,244553965.10999998
2020-10-04,247270790.76000002
2020-10-05,250592400
2020-10-06,245837250.75
2020-10-07,247625892.14999998
2020-10-08,253401331.60999998
2020-10-09,256354573.99999997
2020-10-10,262016520.79999998
2020-10-11,263567031.00000003
2020-10-12,267354289.74
2020-10-13,265014161.72
2020-10-14,264817712.25000003
2020-10-15,266669322.5
2020-10-16,262557222.75
2020-10-17,263406122.99999997
2020-10-18,266896278
2020-10-19,272655960.75
2020-10-20,276232023.86
2020-10-21,297508547.49
2020-10-22,300755415.52
2020-10-23,299967663.28000003
2020-10-24,304089283.12
2020-10-25,302454216.32
2020-10-26,302965616.25
2020-10-27,317455321.5
2020-10-28,307777280
2020-10-29,311868200
2020-10-30,314853244.59999996
2020-10-31,318609563.6
2020-11-01,319525173.6
2020-11-02,314602975.61
2020-11-03,325636473.84
2020-11-04,328172160
2020-11-05,362378205
2020-11-06,361460544.08
2020-11-07,343343633.12
2020-11-08,358947106.88
2020-11-09,355297352.90000004
2020-11-10,355132018.25
2020-11-11,364399296.75
2020-11-12,378209511
2020-11-13,378669998.25
2020-11-14,372962227.5
2020-11-15,369563382
2020-11-16,387360391.50000006
2020-11-17,409079426.70000005
2020-11-18,412313311.2
2020-11-19,412635701.44
2020-11-20,433457715.12
2020-11-21,433626204.64
2020-11-22,428234076.48
2020-11-23,426253074.16999996
2020-11-24,444153555.57
2020-11-25,433234434.00000006
2020-11-26,397795372
2020-11-27,397355888.40000004
2020-11-28,410355828
2020-11-29,422404123.2
2020-11-30,456482780
2020-12-01,433977522.15
2020-12-02,445131713.69
2020-12-03,449320368.75
2020-12-04,432353361.59999996
2020-12-05,443097246.59999996
2020-12-06,448654460.40000004
2020-12-07,444105005.76000005
2020-12-08,423514385.28
2020-12-09,429024631.28
2020-12-10,422937110.4
2020-12-11,417417381.91999996
2020-12-12,435416054.08000004
2020-12-13,442508949.12
2020-12-14,446064232.18
2020-12-15,449831688.84
2020-12-16,494540953.38
2020-12-17,527837460.8
2020-12-18,535765968.23999995
2020-12-19,550695978.84
2020-12-20,542296648.32
2020-12-21,526610251.2
2020-12-22,551347448.73
2020-12-23,536536664.09999996
2020-12-24,548987731.25
2020-12-25,572153394.5999999
2020-12-26,613386783
2020-12-27,608782987.8000001
2020-12-28,625395737.5
2020-12-29,633669492
2020-12-30,668041121.28
2020-12-31,669942467.6
2021-01-01,678346357.2
2021-01-02,744208368.4
2021-01-03,764735028
2021-01-04,741177041.7
2021-01-05,787748788.4000001
2021-01-06,853863812.9
2021-01-07,913274694.42
2021-01-08,938018563.52
2021-01-09,930627755.8000001
2021-01-10,882090433.3199999
2021-01-11,817682845.5
2021-01-12,783481837.95
2021-01-13,865376502.2400001
2021-01-14,903442711.6800001
2021-01-15,850369415.35
2021-01-16,827329325.5500001
2021-01-17,828751974.75
2021-01-18,848154161.9300001
2021-01-19,822941129.0699999
2021-01-20,820681191.6800001
2021-01-21,706725815.5999999
2021-01-22,758668715.7
2021-01-23,738732083.1
2021-01-24,744007730.6999999
2021-01-25,737435740
2021-01-26,751583867.58
2021-01-27,704805472.14
2021-01-28,772126003.2
2021-01-29,791241066.72
2021-01-30,788915754
2021-01-31,762337722.3199999
2021-02-01,771030392
2021-02-02,817713408.89
2021-02-03,869451818.2
2021-02-04,853186073.0500001
2021-02-05,882667780
2021-02-06,896896959.9999999
2021-02-07,894441020
2021-02-08,1072111886.8000001
2021-02-09,1072161074.4000001
2021-02-10,1032856542.9
2021-02-11,1107264210
2021-02-12,1093531381.8
2021-02-13,1087780032.3000002
2021-02-14,1120662012.6000001
2021-02-15,1102452128.7
2021-02-16,1133408862.3000002
2021-02-17,1202729018.3999999
2021-02-18,1188590342.4
2021-02-19,1289687261.18
2021-02-20,1288088430.9
2021-02-21,1324420502.46
2021-02-22,1246080196.6000001
2021-02-23,1127582832.75
2021-02-24,1146165569.8
2021-02-25,1080510983.25
2021-02-26,1066979312.55
2021-02-27,1058081483.4
2021-02-28,1043782954.35
2021-03-01,1142993413.8
2021-03-02,1113533160.84
2021-03-03,1154790703.3999999
2021-03-04,1112448190.41
2021-03-05,1126500036.97
2021-03-06,1128314116.05
2021-03-07,1171420145.22
2021-03-08,1208181384.75
2021-03-09,1268299769.3999999
2021-03-10,1291978616.04
2021-03-11,1334906922.02
2021-03-12,1318167088.95
2021-03-13,1409357222.1000001
2021-03-14,1364694153.9
2021-03-15,1279384215.39
2021-03-16,1318594334.6399999
2021-03-17,1364753245.3500001
2021-03-18,1327678139.9
2021-03-19,1338263764.17
2021-03-20,1339410953.73
2021-03-21,1324437038.19
2021-03-22,1251416325.96
2021-03-23,1251981446.7
2021-03-24,1206960522
2021-03-25,1186199040.8
2021-03-26,1276870915.24
2021-03-27,1291138443.1200001
2021-03-28,1288585583.56
2021-03-29,1329540710.4
2021-03-30,1356516000
2021-03-31,1357621320.54
